feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
8,29,90,1,1,0.1728,0.0027,0.0968538,0.09594888470270277,0.009343105766601151
56,333,116,1,1,121.501184,0.038744,1.37282504,1.4020492419459496,0.02128763760453383
56,10,85,3,1,24.25696,0.007735,0.46873270000000006,0.6751760190810797,0.4404286687937062
112,87,8,1,1,8.830976,0.000704,0.4035558199999999,1.2339602458378378,2.0577188698154276
27,183,330,3,1,396.45936,0.54384,1.22974564,1.3693917054054057,0.1135568696998232
8,115,184,1,1,1.366016,0.021344,0.09505233999999999,0.1106453617297295,0.16404668974724362
13,234,64,1,1,2.54176,0.01504,0.13183846000000005,0.15797814335135146,0.19827054526692292
13,84,241,3,1,30.831853,0.182437,0.37102952,0.7299198661621651,0.9672824581778967
8,28,189,1,2,0.087696,0.005481,0.0961376,0.1178137515675675,0.2254700717260208
14,511,129,1,1,12.945408,0.066048,0.4822352199999999,0.21614849367567543,0.5517778778669973
27,24,73,1,2,0.33260625,0.001825,0.10864067999999999,0.14369730670270245,0.3226841612433065
14,205,104,5,1,104.488384,0.533104,1.649502,0.9904784334594607,0.39952880720395567
8,227,291,1,1,4.246272,0.066348,0.11679625999999999,0.15176215464864892,0.2993751225308836
56,234,402,1,1,296.25792,0.09447,1.3724116000000004,1.4607396256216216,0.06435971950515516
56,803,1013,1,1,2554.121472,0.814452,8.8668855,9.291804450918947,0.04792200721650765
8,672,107,1,1,4.608704,0.072011,0.15415315999999998,0.17333132108108157,0.12440978232999951
27,235,170,1,2,7.31187,0.04012,0.35441046,0.21625311318918922,0.38982299453241526
13,187,205,1,1,6.51326,0.03854,0.16126579999999996,0.18205939854054007,0.12893991497602167
14,28,101,7,1,27.179908,0.138673,1.0903766800000003,0.36301458308108,0.6670741499340577
28,1167,19,7,1,851.812864,1.086496,3.3229331199999996,3.339638520432433,0.005027305645090264
13,19,53,5,1,4.263532,0.025228,0.17252278000000001,0.16583599616216127,0.03875884586278255
27,145,78,3,1,74.261772,0.101868,0.9237094199999997,0.9881891144864856,0.06980517150781677
27,404,68,5,1,500.726772,0.686868,1.7404228400000001,1.7542733312972962,0.007958118555428804
27,163,499,1,2,14.914611,0.081836,0.3109284600000001,0.2940887315675676,0.05415949518558859
14,1981,36,1,1,13.984992,0.071352,0.23093296,0.2423283923243237,0.049345196650680434
112,99,295,1,1,370.048,0.0295,3.2906461599999988,3.4347248718918872,0.043784322253562664
13,296,432,1,1,21.683376,0.128304,0.5960393199999997,0.4972987543243248,0.16566116087051935
28,121,25,1,1,2.3912,0.00305,0.1606419,0.16326527227027052,0.01633056052169772
112,51,127,1,1,82.840576,0.006604,1.7008864599999993,1.47011283205405,0.13567844378392516
8,73,706,1,1,3.343616,0.052244,0.13888812,0.12246639654054044,0.11823706346849223
56,21,96,7,1,310.08768,0.09888,1.2230091999999997,1.2587515175675688,0.02922489672814324
14,130,240,5,1,152.92704,0.78024,1.1479896400000003,1.0434872794054058,0.0910307523285615
7,171,54,7,2,5.54337,0.45252,0.28539908,0.4065697094054044,0.42456559217151063
7,120,508,3,1,26.908252,0.549148,0.6775716600000001,0.7225723153513517,0.06641460676107905
13,118,326,1,1,6.556186,0.038794,0.14818892,0.17576791248648677,0.18610698078160476
14,558,188,3,2,46.271876,0.944324,1.0046967199999997,0.9920839075675674,0.012553850511657179
28,98,20,1,1,1.55232,0.00198,0.20846337999999995,0.17742403194594586,0.14889592624879294
28,256,114,1,1,22.969632,0.029298,0.26468807999999994,0.4123242235675664,0.5577740545307762
7,497,543,1,1,13.250286,0.270414,0.7398375399999999,0.2904472537297294,0.6074175234069233
13,528,138,1,1,12.337338,0.073002,0.41495417999999984,0.20014692421621624,0.5176650004677231
56,49,113,3,2,39.157664,0.049946,0.39193400000000017,0.8104111614594605,1.0677235490145283
7,902,111,1,1,4.911417,0.100233,0.17497176,0.21983766054054052,0.2564179530487692
112,851,550,1,1,5878.1184,0.4686,23.683681760000002,25.11238058037843,0.060324185861650795
112,576,120,3,1,7804.8768,0.6222,22.023916179999997,24.668011193891946,0.12005562463468972
28,52,202,5,1,206.036768,0.262802,0.9716113200000003,1.0745467095675671,0.10594297065987955
7,409,886,1,1,17.79974,0.36326,0.4626322,0.3933822142162167,0.14968691280845406
28,352,233,5,1,1607.696272,2.050633,4.4250361,4.6513464803243325,0.05114317153804298
8,11,234,7,1,8.08704,0.12636,0.18941669999999994,0.3473005196756758,0.8335263980191606
27,998,122,1,1,88.849062,0.121878,1.23868674,1.2474627447567543,0.00708492669967101
13,194,33,7,1,53.020539,0.313731,0.9858112399999999,0.9890848902162143,0.003320767793451409
7,92,2253,1,1,10.266921,0.209529,0.41163363999999986,0.26173467583783794,0.3641562535126186
56,147,21,3,1,87.193344,0.027804,1.1941549599999997,1.0481800440000022,0.12224118384099623
7,1358,202,1,2,3.3628455,0.274518,0.2362954399999999,0.23300982437837733,0.013904693300990404
13,784,20,5,1,66.25138,0.39202,0.55705086,0.9639547631891886,0.7304609550179826
