model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_finegrained2_GFPAQ7.pt,56,148,148,5,1,12.067328,0.003848,0.36450752000000003
dwconv-bn-relu_finegrained2_4QUOR5.pt,56,188,188,5,1,15.328768,0.004888,0.9539189399999997
dwconv-bn-relu_finegrained2_VW4P6J.pt,56,163,163,5,1,13.290368,0.004238,0.9639095000000001
dwconv-bn-relu_finegrained2_1ULCRY.pt,56,180,180,5,1,14.67648,0.00468,1.01795216
dwconv-bn-relu_finegrained2_HGY54G.pt,56,211,211,5,1,17.204096,0.005486,0.5539908199999999
dwconv-bn-relu_finegrained2_YZ1VC7.pt,56,143,143,5,1,11.659648,0.003718,0.31608622000000003
dwconv-bn-relu_finegrained2_BUN5MP.pt,56,141,141,5,1,11.496576,0.003666,0.2802609
dwconv-bn-relu_finegrained2_5X1SX1.pt,56,102,102,5,1,8.316672,0.002652,0.63239844
dwconv-bn-relu_finegrained2_GDEPXT.pt,56,181,181,5,1,14.758016,0.004706,0.32465708000000004
dwconv-bn-relu_finegrained2_KVM4CC.pt,56,103,103,5,1,8.398208,0.002678,0.4242125799999998
dwconv-bn-relu_finegrained2_DGZ7GE.pt,56,152,152,5,1,12.393472,0.003952,0.29931478
dwconv-bn-relu_finegrained2_BDDXFX.pt,56,207,207,5,1,16.877952,0.005382,0.99988928
dwconv-bn-relu_finegrained2_YAGHQ2.pt,56,215,215,5,1,17.53024,0.00559,1.1159153599999998
dwconv-bn-relu_finegrained2_8O6WHG.pt,112,176,176,5,1,57.401344,0.004576,1.5202001199999993
dwconv-bn-relu_finegrained2_VE18H5.pt,112,186,186,5,1,60.662784,0.004836,1.9913269599999994
dwconv-bn-relu_finegrained2_WCPU7G.pt,112,81,81,5,1,26.417664,0.002106,0.6222182200000002
dwconv-bn-relu_finegrained2_FARYGY.pt,112,110,110,5,1,35.87584,0.00286,1.6101900599999994
dwconv-bn-relu_finegrained2_USKS6M.pt,112,161,161,5,1,52.509184,0.004186,1.8430937400000003
dwconv-bn-relu_finegrained2_TK1MZ6.pt,112,113,113,5,1,36.854272,0.002938,1.5569382400000003
dwconv-bn-relu_finegrained2_1UKKCT.pt,112,146,146,5,1,47.617024,0.003796,1.7360108600000002
dwconv-bn-relu_finegrained2_FLOPVV.pt,112,179,179,5,1,58.379776,0.004654,1.62028226
dwconv-bn-relu_finegrained2_WK4ERI.pt,112,172,172,5,1,56.096768,0.004472,2.2744035599999997
dwconv-bn-relu_finegrained2_1D0L3D.pt,112,97,97,5,1,31.635968,0.002522,0.7085113200000002
dwconv-bn-relu_finegrained2_M3IJ7Q.pt,112,89,89,5,1,29.026816,0.002314,1.7866828799999999
dwconv-bn-relu_finegrained2_INTT7V.pt,112,152,152,5,1,49.573888,0.003952,1.4716948799999998
dwconv-bn-relu_finegrained2_12E5WS.pt,112,103,103,5,1,33.592832,0.002678,0.9821453400000004
dwconv-bn-relu_finegrained2_KFBLEL.pt,112,142,142,5,1,46.312448,0.003692,1.0319781200000002
dwconv-bn-relu_finegrained2_GWV1AY.pt,112,141,141,5,1,45.986304,0.003666,1.6723404600000003
dwconv-bn-relu_finegrained2_39O3XT.pt,112,105,105,5,1,34.24512,0.00273,0.96388696
dwconv-bn-relu_finegrained2_1831V2.pt,112,194,194,5,1,63.271936,0.005044,2.13597076
dwconv-bn-relu_finegrained2_TA50VD.pt,112,177,177,5,1,57.727488,0.004602,1.9175647199999992
dwconv-bn-relu_finegrained2_S5Z2CY.pt,112,160,160,5,1,52.18304,0.00416,1.9613302400000001
dwconv-bn-relu_finegrained2_O6JR4X.pt,112,190,190,5,1,61.96736,0.00494,2.2619545800000007
dwconv-bn-relu_finegrained2_92KZIQ.pt,112,22,22,3,1,2.75968,0.00022,0.24139372
dwconv-bn-relu_finegrained2_3XLRMF.pt,112,47,47,3,1,5.89568,0.00047,0.80530014
dwconv-bn-relu_finegrained2_8UAZC8.pt,112,49,49,3,1,6.14656,0.00049,0.9282622400000002
dwconv-bn-relu_finegrained2_S6G39B.pt,112,50,50,3,1,6.272,0.0005,0.7620877199999998
dwconv-bn-relu_finegrained2_JA7SHP.pt,112,36,36,3,1,4.51584,0.00036,0.41575805999999993
dwconv-bn-relu_finegrained2_NVZZXV.pt,112,42,42,3,1,5.26848,0.00042,0.8380556399999997
dwconv-bn-relu_finegrained2_XW2I5P.pt,112,32,32,3,1,4.01408,0.00032,0.25083293999999995
dwconv-bn-relu_finegrained2_INDP4U.pt,112,44,44,3,1,5.51936,0.00044,0.53767838
dwconv-bn-relu_finegrained2_KDXGAE.pt,112,29,29,3,1,3.63776,0.00029,0.26853338000000004
dwconv-bn-relu_finegrained2_C0DEAU.pt,112,41,41,3,1,5.14304,0.00041,0.39798532000000003
dwconv-bn-relu_finegrained2_J6WB6K.pt,112,45,45,3,1,5.6448,0.00045,0.5420603800000001
dwconv-bn-relu_finegrained2_6KLGX7.pt,112,28,28,3,1,3.51232,0.00028,0.27170896000000005
dwconv-bn-relu_finegrained2_H2WHXZ.pt,112,38,38,3,1,4.76672,0.00038,0.31500120000000004
dwconv-bn-relu_finegrained2_9MJYAZ.pt,112,46,46,3,1,5.77024,0.00046,0.7176190200000002
dwconv-bn-relu_finegrained2_QPD4KR.pt,112,25,25,3,1,3.136,0.00025,0.23298213999999998
dwconv-bn-relu_finegrained2_U5JDN9.pt,112,34,34,3,1,4.26496,0.00034,0.75820566
dwconv-bn-relu_finegrained2_7EFYZR.pt,112,27,27,3,1,3.38688,0.00027,0.26065684000000006
dwconv-bn-relu_finegrained2_Y9TLFB.pt,112,24,24,3,1,3.01056,0.00024,0.21472602
dwconv-bn-relu_finegrained2_RZ9EJ4.pt,112,26,26,3,1,3.26144,0.00026,0.41330120000000015
dwconv-bn-relu_finegrained2_0BNGK6.pt,112,23,23,3,1,2.88512,0.00023,0.21733571999999998
dwconv-bn-relu_finegrained2_6YPEY6.pt,112,45,45,5,1,14.67648,0.00117,0.6905671200000001
dwconv-bn-relu_finegrained2_PA02YW.pt,112,57,57,5,1,18.590208,0.001482,0.6600202799999998
dwconv-bn-relu_finegrained2_QWIFSW.pt,112,59,59,5,1,19.242496,0.001534,0.7057622400000002
dwconv-bn-relu_finegrained2_01C0OR.pt,112,41,41,5,1,13.371904,0.001066,0.53703562
dwconv-bn-relu_finegrained2_SGRVV2.pt,112,49,49,5,1,15.981056,0.001274,0.83925004
dwconv-bn-relu_finegrained2_EBWXJ7.pt,112,68,68,5,1,22.177792,0.001768,1.03433406
dwconv-bn-relu_finegrained2_4WDL6R.pt,112,42,42,5,1,13.698048,0.001092,0.33390874
dwconv-bn-relu_finegrained2_GXBQW9.pt,112,54,54,5,1,17.611776,0.001404,0.40672216
dwconv-bn-relu_finegrained2_YZNIUW.pt,112,48,48,5,1,15.654912,0.001248,0.31266888000000004
dwconv-bn-relu_finegrained2_R6UF1W.pt,112,62,62,5,1,20.220928,0.001612,0.49962901999999976
dwconv-bn-relu_finegrained2_9HST78.pt,112,35,35,5,1,11.41504,0.00091,0.2884639200000001
dwconv-bn-relu_finegrained2_KVU3KX.pt,112,71,71,5,1,23.156224,0.001846,0.7464819200000001
dwconv-bn-relu_finegrained2_UM02TE.pt,112,44,44,5,1,14.350336,0.001144,0.31483597999999996
dwconv-bn-relu_finegrained2_JUNFY5.pt,112,67,67,5,1,21.851648,0.001742,1.0828705399999996
dwconv-bn-relu_finegrained2_Z47L2K.pt,112,38,38,5,1,12.393472,0.000988,0.3477961000000001
dwconv-bn-relu_finegrained2_J7T3YG.pt,112,60,60,5,1,19.56864,0.00156,1.1544341199999997
dwconv-bn-relu_finegrained2_3H37Y2.pt,112,31,31,5,1,10.110464,0.000806,0.3011976400000001
dwconv-bn-relu_finegrained2_BKXVNG.pt,112,46,46,5,1,15.002624,0.001196,0.6247256999999998
dwconv-bn-relu_finegrained2_I8R7VA.pt,112,53,53,5,1,17.285632,0.001378,0.55225068
dwconv-bn-relu_finegrained2_QY4H8S.pt,112,39,39,5,1,12.719616,0.001014,0.45721910000000016
dwconv-bn-relu_finegrained2_MLU5ED.pt,28,47,47,7,1,1.8424,0.00235,0.15252052000000005
dwconv-bn-relu_finegrained2_XY43CO.pt,28,42,42,7,1,1.6464,0.0021,0.1550127
dwconv-bn-relu_finegrained2_59HELM.pt,28,38,38,7,1,1.4896,0.0019,0.1558782
dwconv-bn-relu_finegrained2_XHOYAN.pt,28,37,37,7,1,1.4504,0.00185,0.15754430000000003
dwconv-bn-relu_finegrained2_8WIJR4.pt,28,50,50,7,1,1.96,0.0025,0.21237682
dwconv-bn-relu_finegrained2_JIAT2H.pt,28,28,28,7,1,1.0976,0.0014,0.14694736
dwconv-bn-relu_finegrained2_CXLMZP.pt,28,53,53,7,1,2.0776,0.00265,0.16305015999999997
dwconv-bn-relu_finegrained2_GEGCRM.pt,28,48,48,7,1,1.8816,0.0024,0.1518766
dwconv-bn-relu_finegrained2_NO2Z33.pt,28,32,32,7,1,1.2544,0.0016,0.13881208
dwconv-bn-relu_finegrained2_U6UWUP.pt,28,62,62,7,1,2.4304,0.0031,0.1612336
dwconv-bn-relu_finegrained2_57OIUZ.pt,28,54,54,7,1,2.1168,0.0027,0.16103266000000002
dwconv-bn-relu_finegrained2_F9SBBY.pt,28,44,44,7,1,1.7248,0.0022,0.14931605999999997
dwconv-bn-relu_finegrained2_5U94W6.pt,28,51,51,7,1,1.9992,0.00255,0.16013475999999993
dwconv-bn-relu_finegrained2_FI0G98.pt,28,35,35,7,1,1.372,0.00175,0.14266443999999998
dwconv-bn-relu_finegrained2_CG1LFN.pt,28,36,36,7,1,1.4112,0.0018,0.15326936
dwconv-bn-relu_finegrained2_5LNNP5.pt,28,33,33,7,1,1.2936,0.00165,0.1471455
dwconv-bn-relu_finegrained2_VJR5FO.pt,28,61,61,7,1,2.3912,0.00305,0.1616618
dwconv-bn-relu_finegrained2_9A14FB.pt,28,58,58,7,1,2.2736,0.0029,0.15370921999999998
dwconv-bn-relu_finegrained2_ZND7FM.pt,28,34,34,7,1,1.3328,0.0017,0.16687518
dwconv-bn-relu_finegrained2_P41O4Z.pt,28,31,31,7,1,1.2152,0.00155,0.15135847999999996
dwconv-bn-relu_finegrained2_02FHX8.pt,28,107,107,3,1,0.83888,0.00107,0.17892779999999997
dwconv-bn-relu_finegrained2_EPB95U.pt,28,138,138,3,1,1.08192,0.00138,0.18544964000000008
dwconv-bn-relu_finegrained2_HNJ2QX.pt,28,169,169,3,1,1.32496,0.00169,0.18906755999999994
dwconv-bn-relu_finegrained2_M9QYRU.pt,28,100,100,3,1,0.784,0.001,0.17783826000000003
dwconv-bn-relu_finegrained2_M9QQQT.pt,28,131,131,3,1,1.02704,0.00131,0.18052881999999992
dwconv-bn-relu_finegrained2_WRI46Y.pt,28,125,125,3,1,0.98,0.00125,0.45315006
dwconv-bn-relu_finegrained2_QBSRX0.pt,28,126,126,3,1,0.98784,0.00126,0.16904397999999998
dwconv-bn-relu_finegrained2_A1PVYJ.pt,28,106,106,3,1,0.83104,0.00106,0.15204328000000003
dwconv-bn-relu_finegrained2_OBF01O.pt,28,101,101,3,1,0.79184,0.00101,0.14021832
dwconv-bn-relu_finegrained2_8F1DPE.pt,28,143,143,3,1,1.12112,0.00143,0.16483484
dwconv-bn-relu_finegrained2_VFWM4S.pt,28,132,132,3,1,1.03488,0.00132,0.1887171000000001
dwconv-bn-relu_finegrained2_3YNP51.pt,28,84,84,3,1,0.65856,0.00084,0.14525242000000002
dwconv-bn-relu_finegrained2_FTJ0IU.pt,28,119,119,3,1,0.93296,0.00119,0.15210838000000002
dwconv-bn-relu_finegrained2_NJ4DOI.pt,28,112,112,3,1,0.87808,0.00112,0.13930624
dwconv-bn-relu_finegrained2_57O4HM.pt,28,158,158,3,1,1.23872,0.00158,0.16125136
dwconv-bn-relu_finegrained2_Y66WD1.pt,28,150,150,3,1,1.176,0.0015,0.15461903999999999
dwconv-bn-relu_finegrained2_1WUD1W.pt,28,99,99,3,1,0.77616,0.00099,0.14314176000000003
dwconv-bn-relu_finegrained2_8A2WYD.pt,28,130,130,3,1,1.0192,0.0013,0.16071249999999998
dwconv-bn-relu_finegrained2_ZZRGPH.pt,28,179,179,3,1,1.40336,0.00179,0.16226032
dwconv-bn-relu_finegrained2_O3Q5PD.pt,28,118,118,3,1,0.92512,0.00118,0.15401432000000004
dwconv-bn-relu_finegrained2_XPQYJ6.pt,14,98,98,3,1,0.19208,0.00098,0.13311307999999997
dwconv-bn-relu_finegrained2_5NWDL4.pt,14,58,58,3,1,0.11368,0.00058,0.12892166000000002
dwconv-bn-relu_finegrained2_1JGZ69.pt,14,96,96,3,1,0.18816,0.00096,0.11284122
dwconv-bn-relu_finegrained2_PIOHAB.pt,14,127,127,3,1,0.24892,0.00127,0.15606104000000004
dwconv-bn-relu_finegrained2_ALL1R6.pt,14,139,139,3,1,0.27244,0.00139,0.14894228
dwconv-bn-relu_finegrained2_U63G9B.pt,14,103,103,3,1,0.20188,0.00103,0.12686659999999997
dwconv-bn-relu_finegrained2_ALJRXY.pt,14,94,94,3,1,0.18424,0.00094,0.12468826000000002
dwconv-bn-relu_finegrained2_BPRHIA.pt,14,92,92,3,1,0.18032,0.00092,0.3154101800000001
dwconv-bn-relu_finegrained2_4EGXFE.pt,14,117,117,3,1,0.22932,0.00117,0.12904966000000004
dwconv-bn-relu_finegrained2_W5HLWV.pt,14,105,105,3,1,0.2058,0.00105,0.19960218000000002
dwconv-bn-relu_finegrained2_I7LYKN.pt,14,116,116,3,1,0.22736,0.00116,0.12998358
dwconv-bn-relu_finegrained2_GPJXJ0.pt,14,84,84,3,1,0.16464,0.00084,0.12631278
dwconv-bn-relu_finegrained2_VZLY5E.pt,14,112,112,3,1,0.21952,0.00112,0.11487499999999998
dwconv-bn-relu_finegrained2_QIJU6E.pt,14,120,120,3,1,0.2352,0.0012,0.2794957800000001
dwconv-bn-relu_finegrained2_USZVBW.pt,14,85,85,3,1,0.1666,0.00085,0.16276738000000002
dwconv-bn-relu_finegrained2_0JFCPD.pt,14,134,134,3,1,0.26264,0.00134,0.14005872000000003
dwconv-bn-relu_finegrained2_0DQUTY.pt,14,101,101,3,1,0.19796,0.00101,0.5346096600000001
dwconv-bn-relu_finegrained2_N44QRS.pt,14,73,73,3,1,0.14308,0.00073,0.12173662
dwconv-bn-relu_finegrained2_9LVMFQ.pt,14,121,121,3,1,0.23716,0.00121,0.13528812
dwconv-bn-relu_finegrained2_LPELGN.pt,14,80,80,3,1,0.1568,0.0008,0.12404828000000002
dwconv-bn-relu_finegrained2_DXU5JZ.pt,28,734,734,3,1,5.75456,0.00734,0.30551768
dwconv-bn-relu_finegrained2_UWO5B5.pt,28,697,697,3,1,5.46448,0.00697,0.2994240000000001
dwconv-bn-relu_finegrained2_CCPOQK.pt,28,716,716,3,1,5.61344,0.00716,0.3048235799999999
dwconv-bn-relu_finegrained2_EVJRZ2.pt,28,619,619,3,1,4.85296,0.00619,0.40625343999999997
dwconv-bn-relu_finegrained2_WWC47Q.pt,28,790,790,3,1,6.1936,0.0079,0.33820054
dwconv-bn-relu_finegrained2_MKMQBI.pt,28,480,480,3,1,3.7632,0.0048,0.23002494000000012
dwconv-bn-relu_finegrained2_SWO5BX.pt,28,435,435,3,1,3.4104,0.00435,0.23149006000000003
dwconv-bn-relu_finegrained2_XVINFJ.pt,28,449,449,3,1,3.52016,0.00449,0.2252413
dwconv-bn-relu_finegrained2_H4JQJ5.pt,28,578,578,3,1,4.53152,0.00578,0.5831924799999999
dwconv-bn-relu_finegrained2_GE7CJG.pt,28,477,477,3,1,3.73968,0.00477,0.2924234
dwconv-bn-relu_finegrained2_NSIHBZ.pt,28,663,663,3,1,5.19792,0.00663,0.26939899999999994
dwconv-bn-relu_finegrained2_VVR3P5.pt,28,712,712,3,1,5.58208,0.00712,0.29235772
dwconv-bn-relu_finegrained2_NOZRT0.pt,28,643,643,3,1,5.04112,0.00643,0.2606342400000001
dwconv-bn-relu_finegrained2_MY8SGP.pt,28,704,704,3,1,5.51936,0.00704,0.29084705999999994
dwconv-bn-relu_finegrained2_S4E2NH.pt,28,440,440,3,1,3.4496,0.0044,0.2344116199999999
dwconv-bn-relu_finegrained2_W8SE0M.pt,28,565,565,3,1,4.4296,0.00565,0.28222628
dwconv-bn-relu_finegrained2_IK6SJK.pt,28,612,612,3,1,4.79808,0.00612,0.28521611999999996
dwconv-bn-relu_finegrained2_KXJA9V.pt,28,582,582,3,1,4.56288,0.00582,0.26773825999999995
dwconv-bn-relu_finegrained2_PZS6HN.pt,28,700,700,3,1,5.488,0.007,0.2977105399999999
dwconv-bn-relu_finegrained2_YYRGFE.pt,28,569,569,3,1,4.46096,0.00569,0.2566215399999999
dwconv-bn-relu_finegrained2_C3FM9B.pt,7,12,12,5,1,0.015288,0.000312,0.10901318000000003
dwconv-bn-relu_finegrained2_MGC51K.pt,7,7,7,5,1,0.008918,0.000182,0.10335659999999999
dwconv-bn-relu_finegrained2_QPMYGR.pt,7,5,5,5,1,0.00637,0.00013,0.11435113999999999
dwconv-bn-relu_finegrained2_858DT5.pt,7,8,8,5,1,0.010192,0.000208,0.14012522000000002
dwconv-bn-relu_finegrained2_4T5ZK6.pt,7,10,10,5,1,0.01274,0.00026,0.11960127999999999
dwconv-bn-relu_finegrained2_PU9TRC.pt,7,6,6,5,1,0.007644,0.000156,0.10598904
dwconv-bn-relu_finegrained2_AR995P.pt,7,11,11,5,1,0.014014,0.000286,0.10762478
dwconv-bn-relu_finegrained2_CG9WP6.pt,7,9,9,5,1,0.011466,0.000234,0.11784537999999997
dwconv-bn-relu_finegrained2_0R0LMV.pt,14,37,37,5,1,0.188552,0.000962,0.12963912000000002
dwconv-bn-relu_finegrained2_MQ7C3W.pt,14,33,33,5,1,0.168168,0.000858,0.12793576000000004
dwconv-bn-relu_finegrained2_S5C9W7.pt,14,25,25,5,1,0.1274,0.00065,0.12950337999999997
dwconv-bn-relu_finegrained2_21LTFR.pt,14,49,49,5,1,0.249704,0.001274,0.14405198000000002
dwconv-bn-relu_finegrained2_HMIZUH.pt,14,48,48,5,1,0.244608,0.001248,0.10630003999999998
dwconv-bn-relu_finegrained2_DWUESI.pt,14,41,41,5,1,0.208936,0.001066,0.13560839999999996
dwconv-bn-relu_finegrained2_4SGSUW.pt,14,51,51,5,1,0.259896,0.001326,0.13853637999999996
dwconv-bn-relu_finegrained2_R2N63E.pt,14,34,34,5,1,0.173264,0.000884,0.14237506000000008
dwconv-bn-relu_finegrained2_U89F8T.pt,14,46,46,5,1,0.234416,0.001196,0.13264256
dwconv-bn-relu_finegrained2_XY3QWU.pt,14,31,31,5,1,0.157976,0.000806,0.12468842000000002
dwconv-bn-relu_finegrained2_4P4D4X.pt,14,27,27,5,1,0.137592,0.000702,0.1223686
dwconv-bn-relu_finegrained2_T8AQKD.pt,14,43,43,5,1,0.219128,0.001118,0.35593764
dwconv-bn-relu_finegrained2_73XXEF.pt,14,39,39,5,1,0.198744,0.001014,0.13348796
dwconv-bn-relu_finegrained2_HAY8E1.pt,14,54,54,5,1,0.275184,0.001404,0.14766916
dwconv-bn-relu_finegrained2_NM8F03.pt,14,32,32,5,1,0.163072,0.000832,0.13244927999999997
dwconv-bn-relu_finegrained2_14D3CY.pt,14,40,40,5,1,0.20384,0.00104,0.16429821999999994
dwconv-bn-relu_finegrained2_23JRM9.pt,14,42,42,5,1,0.214032,0.001092,0.12039658000000002
dwconv-bn-relu_finegrained2_3VQOQB.pt,14,50,50,5,1,0.2548,0.0013,0.12118690000000001
dwconv-bn-relu_finegrained2_A9JT7Q.pt,14,26,26,5,1,0.132496,0.000676,0.11195964
dwconv-bn-relu_finegrained2_Z45P5X.pt,14,53,53,5,1,0.270088,0.001378,0.1171684
dwconv-bn-relu_finegrained2_CTRZDD.pt,14,72,72,3,2,0.03528,0.00072,0.11615358
dwconv-bn-relu_finegrained2_T8GM38.pt,14,90,90,3,2,0.0441,0.0009,0.11311527999999998
dwconv-bn-relu_finegrained2_0OETTH.pt,14,47,47,3,2,0.02303,0.00047,0.29275341999999993
dwconv-bn-relu_finegrained2_GR7W2A.pt,14,81,81,3,2,0.03969,0.00081,0.12891124
dwconv-bn-relu_finegrained2_UFAQ2B.pt,14,68,68,3,2,0.03332,0.00068,0.26895606
dwconv-bn-relu_finegrained2_LBQ5QP.pt,14,66,66,3,2,0.03234,0.00066,0.12447627999999998
dwconv-bn-relu_finegrained2_T8A5VO.pt,14,44,44,3,2,0.02156,0.00044,0.11958941999999999
dwconv-bn-relu_finegrained2_MTUHKT.pt,14,85,85,3,2,0.04165,0.00085,0.12414204000000006
dwconv-bn-relu_finegrained2_YTL42U.pt,14,84,84,3,2,0.04116,0.00084,0.12271356000000001
dwconv-bn-relu_finegrained2_Y75L1R.pt,14,69,69,3,2,0.03381,0.00069,0.12500974
dwconv-bn-relu_finegrained2_7FCHBI.pt,14,42,42,3,2,0.02058,0.00042,0.11986759999999999
dwconv-bn-relu_finegrained2_BR13YZ.pt,14,79,79,3,2,0.03871,0.00079,0.11323649999999999
dwconv-bn-relu_finegrained2_PR82H0.pt,14,59,59,3,2,0.02891,0.00059,0.12623329999999994
dwconv-bn-relu_finegrained2_941442.pt,14,65,65,3,2,0.03185,0.00065,0.12521476
dwconv-bn-relu_finegrained2_UX7DT4.pt,14,53,53,3,2,0.02597,0.00053,0.11853144000000002
dwconv-bn-relu_finegrained2_RHPIZ1.pt,14,88,88,3,2,0.04312,0.00088,0.11762572
dwconv-bn-relu_finegrained2_QV8OPY.pt,14,60,60,3,2,0.0294,0.0006,0.10978792000000002
dwconv-bn-relu_finegrained2_OBHBIH.pt,14,86,86,3,2,0.04214,0.00086,0.10661561999999992
dwconv-bn-relu_finegrained2_9HNWHR.pt,14,48,48,3,2,0.02352,0.00048,0.11816152
dwconv-bn-relu_finegrained2_9YPX7D.pt,14,82,82,3,2,0.04018,0.00082,0.10990280000000001
dwconv-bn-relu_finegrained2_KAP0XN.pt,14,423,423,5,1,2.155608,0.010998,0.15755216
dwconv-bn-relu_finegrained2_1JY3PZ.pt,14,481,481,5,1,2.451176,0.012506,0.16448456000000003
dwconv-bn-relu_finegrained2_P0B5S8.pt,14,547,547,5,1,2.787512,0.014222,0.16472915999999999
dwconv-bn-relu_finegrained2_5AWS9Y.pt,14,309,309,5,1,1.574664,0.008034,0.15572222
dwconv-bn-relu_finegrained2_KX5OPE.pt,14,560,560,5,1,2.85376,0.01456,0.16697288
dwconv-bn-relu_finegrained2_3A9ZTV.pt,14,448,448,5,1,2.283008,0.011648,0.19456378000000007
dwconv-bn-relu_finegrained2_PL7IO6.pt,14,451,451,5,1,2.298296,0.011726,0.17252715999999998
dwconv-bn-relu_finegrained2_KECQWM.pt,14,388,388,5,1,1.977248,0.010088,0.16107168000000002
dwconv-bn-relu_finegrained2_TFC477.pt,14,583,583,5,1,2.970968,0.015158,0.17704070000000002
dwconv-bn-relu_finegrained2_KQ1F47.pt,14,456,456,5,1,2.323776,0.011856,0.16342178000000002
dwconv-bn-relu_finegrained2_PP66OV.pt,14,278,278,5,1,1.416688,0.007228,0.16718467999999997
dwconv-bn-relu_finegrained2_EF7T8Z.pt,14,487,487,5,1,2.481752,0.012662,0.18429664
dwconv-bn-relu_finegrained2_J5765Z.pt,14,499,499,5,1,2.542904,0.012974,0.16722922
dwconv-bn-relu_finegrained2_I2YQQQ.pt,14,502,502,5,1,2.558192,0.013052,0.16739282
dwconv-bn-relu_finegrained2_B3GECX.pt,14,380,380,5,1,1.93648,0.00988,0.1438324
dwconv-bn-relu_finegrained2_XH0OPP.pt,14,532,532,5,1,2.711072,0.013832,0.16817123999999997
dwconv-bn-relu_finegrained2_2L250P.pt,14,352,352,5,1,1.793792,0.009152,0.15824358
dwconv-bn-relu_finegrained2_0RBYF0.pt,14,348,348,5,1,1.773408,0.009048,0.15745040000000002
dwconv-bn-relu_finegrained2_ST79GT.pt,14,452,452,5,1,2.303392,0.011752,0.16785339999999993
dwconv-bn-relu_finegrained2_Z2GWYW.pt,14,406,406,5,1,2.068976,0.010556,0.16807553999999997
dwconv-bn-relu_finegrained2_1MYXRH.pt,56,61,61,3,1,1.91296,0.00061,0.20773228000000007
dwconv-bn-relu_finegrained2_1ABOD1.pt,56,55,55,3,1,1.7248,0.00055,0.21065051999999998
dwconv-bn-relu_finegrained2_ENXQKS.pt,56,51,51,3,1,1.59936,0.00051,0.20661543999999998
dwconv-bn-relu_finegrained2_P5OT4R.pt,56,40,40,3,1,1.2544,0.0004,0.17790306
dwconv-bn-relu_finegrained2_FU6SYE.pt,56,48,48,3,1,1.50528,0.00048,0.18465871999999997
dwconv-bn-relu_finegrained2_3LLRR3.pt,56,58,58,3,1,1.81888,0.00058,0.20932989999999996
dwconv-bn-relu_finegrained2_CTJKB9.pt,56,57,57,3,1,1.78752,0.00057,0.34750656000000013
dwconv-bn-relu_finegrained2_G9A4XB.pt,56,30,30,3,1,0.9408,0.0003,0.1728762
dwconv-bn-relu_finegrained2_6GG6CO.pt,56,27,27,3,1,0.84672,0.00027,0.16968062
dwconv-bn-relu_finegrained2_TDCWCD.pt,56,26,26,3,1,0.81536,0.00026,0.1688207200000001
dwconv-bn-relu_finegrained2_5TD6MK.pt,56,49,49,3,1,1.53664,0.00049,0.2162293
dwconv-bn-relu_finegrained2_O0O6R8.pt,56,28,28,3,1,0.87808,0.00028,0.3944991000000001
dwconv-bn-relu_finegrained2_BI05UO.pt,56,54,54,3,1,1.69344,0.00054,0.20264610000000005
dwconv-bn-relu_finegrained2_UO0AVA.pt,56,56,56,3,1,1.75616,0.00056,0.19564642000000002
dwconv-bn-relu_finegrained2_U87JI0.pt,56,50,50,3,1,1.568,0.0005,0.19724216000000006
dwconv-bn-relu_finegrained2_33WFZY.pt,56,34,34,3,1,1.06624,0.00034,0.17961355999999998
dwconv-bn-relu_finegrained2_ZGYYY8.pt,56,37,37,3,1,1.16032,0.00037,0.18000344
dwconv-bn-relu_finegrained2_B5T7FS.pt,56,29,29,3,1,0.90944,0.00029,0.23895857999999998
dwconv-bn-relu_finegrained2_3QY8IH.pt,56,42,42,3,1,1.31712,0.00042,0.19448282000000003
dwconv-bn-relu_finegrained2_2VY91O.pt,56,45,45,3,1,1.4112,0.00045,0.20455547999999996
dwconv-bn-relu_finegrained2_4AHB1B.pt,28,514,514,7,1,20.1488,0.0257,0.38123335999999997
dwconv-bn-relu_finegrained2_RK23XE.pt,28,407,407,7,1,15.9544,0.02035,0.3196809599999999
dwconv-bn-relu_finegrained2_DRIP16.pt,28,653,653,7,1,25.5976,0.03265,0.8192467800000002
dwconv-bn-relu_finegrained2_GCAVOY.pt,28,533,533,7,1,20.8936,0.02665,0.28411358
dwconv-bn-relu_finegrained2_5XQ991.pt,28,716,716,7,1,28.0672,0.0358,0.9370727000000005
dwconv-bn-relu_finegrained2_TYOTD8.pt,28,686,686,7,1,26.8912,0.0343,0.4918453399999998
dwconv-bn-relu_finegrained2_T2YU2I.pt,28,410,410,7,1,16.072,0.0205,0.26511100000000004
dwconv-bn-relu_finegrained2_9DKFS4.pt,28,639,639,7,1,25.0488,0.03195,0.46096819999999994
dwconv-bn-relu_finegrained2_ULHCUI.pt,28,470,470,7,1,18.424,0.0235,0.3159888600000001
dwconv-bn-relu_finegrained2_WMXX5K.pt,28,738,738,7,1,28.9296,0.0369,0.7228030799999996
dwconv-bn-relu_finegrained2_VXDYHA.pt,28,466,466,7,1,18.2672,0.0233,0.40947036
dwconv-bn-relu_finegrained2_SF847G.pt,28,360,360,7,1,14.112,0.018,0.3300147400000001
dwconv-bn-relu_finegrained2_ON7LJ0.pt,28,508,508,7,1,19.9136,0.0254,0.3734779999999999
