feature0,feature1,feature2,feature3,feature4,True,Pred,Error
56,254,254,3,2,0.62726476,0.9123163883783798,0.45443590419200314
14,60,60,2,1,0.11850592000000003,0.1359789026486484,0.14744396439138538
14,151,151,2,2,0.13074088000000003,0.10166742232792812,0.22237465184624658
28,64,64,3,1,0.09110863999999996,0.29985663162162135,2.2911986351856584
14,498,498,3,2,0.16602445999999996,0.18512960185135147,0.11507425984913015
14,145,145,2,2,0.10540775999999999,0.09825732180360351,0.06783597522987377
14,510,510,2,2,0.17064344,0.1609937638239811,0.056548767277657536
112,194,194,3,2,1.51594434,1.42765597992162,0.0582398428153239
14,68,68,3,2,0.08964869999999997,0.08761893239472304,0.02264135012863464
56,54,54,3,2,0.2778283599999999,0.31395797908828715,0.13004294841709926
224,255,255,2,2,2.8179007600000006,2.772949604054044,0.015952001072584533
28,508,508,3,2,0.4605294600000001,0.5429404028888021,0.17894825423068905
14,252,252,2,2,0.11690623999999998,0.11933214340540559,0.020750846194399934
28,242,242,3,1,0.8695978200000002,0.7629266507297273,0.12266724549777833
112,480,480,3,1,5.1009698000000006,4.866118204072061,0.04604057760309418
224,488,488,2,2,5.08007718,5.2011321144710445,0.023829349472805558
224,140,140,3,1,5.7877997200000015,5.028479365135107,0.131193267147968
14,1045,1045,3,2,0.26485140000000007,0.48864536897297317,0.8449793694614152
112,505,505,2,2,1.6114172399999998,1.6208843503783728,0.0058750211573837955
112,371,371,3,2,1.5606770000000003,1.5435081873270182,0.011000875051648797
112,75,75,2,2,0.9555552399999996,0.9717222727834863,0.016918993383874648
14,510,510,3,1,0.55669234,0.5360657124864854,0.037052113045986275
14,61,61,2,2,0.10234508,0.08742014284362905,0.14582955190782942
56,836,836,2,2,1.3487369200000001,1.3208486583243284,0.020677317616301115
112,54,54,2,2,0.6878081400000002,0.7046895451405392,0.024543770506320155
56,834,834,2,2,1.2437705400000005,1.3329574837837834,0.07170691129553756
112,511,511,2,2,1.69951258,1.6409548139594563,0.03445562376510543
14,140,140,3,2,0.09953618,0.09959723650630628,0.0006134101821697242
112,255,255,2,2,1.27311872,1.3186695297923028,0.03577891761131495
14,256,256,2,2,0.11669035999999998,0.1399779709729727,0.19956756473262002
14,495,495,2,2,0.22944574000000006,0.16286023578918965,0.2902015274321955
56,202,202,2,2,0.7384722999999999,0.7453494235630637,0.009312635779383741
56,830,830,3,2,1.36642102,1.3704279397297385,0.002932419562558065
56,55,55,2,2,0.21871088000000014,0.3168104258858436,0.4485352803931996
224,138,138,2,2,1.6927308600000002,1.9474810701750367,0.15049658288561982
112,476,476,2,2,1.7442661599999996,1.6953098521873888,0.02806699398021386
28,56,56,2,1,0.28524738000000005,0.28556293567567537,0.0011062526697889962
14,98,98,2,2,0.10021047999999996,0.08889455525559826,0.11292157012322167
56,507,507,2,2,1.19184288,1.1471164411666728,0.03752712675795594
14,370,370,3,2,0.14205721999999998,0.146845498162162,0.03370668637723597
56,195,195,3,2,0.8089125200000001,0.716240321247751,0.11456393177379559
14,825,825,3,2,0.25457191999999995,0.22308683809729762,0.123678534155308
112,464,464,3,1,4.924727740000002,4.570576083405396,0.07191294124101268
56,54,54,2,2,0.29852414000000005,0.3201279505930504,0.07236872231857139
14,511,511,3,2,0.19133018000000004,0.19284711769425078,0.007928376455040893
112,34,34,3,2,0.6815242800000003,0.470174417513514,0.31011347458741484
