feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
56,109,109,7,1,17.0912,0.00545,0.52420954,0.4549802216714812,0.13206420914911002
56,573,573,5,1,46.720128,0.014898,0.9709336999999998,1.696560037045045,0.7473490075017949
112,65,65,3,1,8.1536,0.00065,0.4786715600000001,0.9330471734307262,0.9492429703380038
14,91,91,3,1,0.17836,0.00091,0.14153659999999996,0.13198461543986753,0.06748773504614657
7,139,139,3,1,0.06811,0.00139,0.14630436000000002,0.128213869573874,0.12364970139048492
28,549,549,3,1,4.30416,0.00549,0.28348473999999996,0.36279976010810605,0.2797858541101934
28,162,162,3,1,1.27008,0.00162,0.18429906000000001,0.17943506322840594,0.026391869668755095
7,160,160,5,1,0.20384,0.00416,0.13758162,0.16332803353386977,0.18713556021414618
14,1125,1125,5,1,5.733,0.02925,0.21880364,0.22071033250424604,0.008714171776328992
14,641,641,3,1,1.25636,0.00641,0.18401056000000002,0.19934432448378414,0.08333089407360166
56,25,25,5,1,2.0384,0.00065,0.3844158599999999,0.1636813783978335,0.5742075303609129
56,174,174,3,1,5.45664,0.00174,0.5306411799999998,0.6179594269764467,0.1645523383172917
14,70,70,3,2,0.0343,0.0007,0.12335989999999995,0.12125134585766792,0.01709270307719149
56,111,111,3,1,3.48096,0.00111,0.27947434,0.3236005517355219,0.15789002931547094
112,76,76,5,1,24.786944,0.001976,1.09670954,0.8092017745118346,0.26215488696137845
7,133,133,7,1,0.32585,0.00665,0.13672098,0.13362000502805663,0.022681046990325592
56,154,154,7,1,24.1472,0.0077,0.8191652600000002,0.7746994264037117,0.05428188397087117
56,70,70,5,1,5.70752,0.00182,0.22398252000000002,0.25602090919638815,0.14303968540218284
7,27,27,3,1,0.01323,0.00027,0.11360488,0.19977435785530917,0.7585015525328591
14,123,123,5,1,0.626808,0.003198,0.14565522000000003,0.13314211416510244,0.08590907922762803
56,72,72,5,1,5.870592,0.001872,0.21255383999999997,0.28674022531616855,0.34902397113206046
56,297,297,3,1,9.31392,0.00297,0.8712710399999999,1.1643866666315292,0.33642301095136756
14,138,138,5,1,0.703248,0.003588,0.13301984,0.15356639471947695,0.15446233223162006
7,108,108,3,1,0.05292,0.00108,0.13915578,0.1924128217329469,0.38271526869345207
28,584,584,3,1,4.57856,0.00584,0.23284217999999993,0.36029713741119657,0.5473877517003005
56,159,159,5,1,12.964224,0.004134,0.3575550000000002,0.6066718986640707,0.6967232975739966
7,465,465,3,1,0.22785,0.00465,0.13652024000000007,0.22508604771171212,0.6487375623695945
14,38,38,3,1,0.07448,0.00038,0.13037533999999998,0.14148397108778524,0.08520500186450337
14,81,81,3,1,0.15876,0.00081,0.19192174,0.15822259541787914,0.17558794841126837
28,104,104,3,1,0.81536,0.00104,0.16316034000000001,0.1679956754628511,0.029635482880527746
7,26,26,3,2,0.003185,0.00026,0.11082541999999998,0.11226961889371331,0.01303129637328091
112,39,39,3,2,1.22304,0.00039,0.21120171999999995,0.21862769249768457,0.03516056828365138
56,286,286,3,2,2.24224,0.00286,0.26049796000000003,0.4394171245945932,0.686835185176088
7,29,29,3,1,0.01421,0.00029,0.29192014000000005,0.16810882482903292,0.42412734925026796
28,587,587,5,1,11.965408,0.015262,0.2848509999999999,0.4593972993153148,0.6127635125567927
112,160,160,5,2,13.04576,0.00416,0.9869653400000002,1.0775336684495511,0.09176444681385756
14,19,19,7,1,0.1862,0.00095,0.18927922000000003,0.20389820728418562,0.07723503554265275
56,27,27,5,1,2.201472,0.000702,0.18034224000000001,0.1972867213661521,0.09395736332293583
7,39,39,3,1,0.01911,0.00039,0.1364237,0.13985914798843796,0.02518219333178876
56,1328,1328,3,1,41.64608,0.01328,3.592335940000002,4.415095787405409,0.22903198953197199
14,36,36,5,1,0.183456,0.000936,0.12379409999999998,0.1581428671492268,0.2774669160261016
