model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_finegrained1_DWBZBL.pt,7,158,87,94,0,0.026855760000000003
concat_finegrained1_HMDE2O.pt,7,165,136,74,0,0.018292699999999995
concat_finegrained1_GUH9YE.pt,7,92,78,87,0,0.003713159999999999
concat_finegrained1_TW5OV9.pt,7,127,115,116,0,0.016618980000000002
concat_finegrained1_FD4FGV.pt,7,137,70,102,0,0.01199328
concat_finegrained1_87H3P4.pt,7,108,68,108,0,0.018066820000000004
concat_finegrained1_GECKM8.pt,7,129,76,68,0,0.015113580000000005
concat_finegrained1_IQ8AVI.pt,7,142,95,100,0,0.013178559999999992
concat_finegrained1_5I7U5S.pt,7,99,99,93,0,0.010546920000000001
concat_finegrained1_LQTNAF.pt,7,187,140,124,0,0.004164860000000001
concat_finegrained1_XEBN4M.pt,7,209,135,123,0,0.013475739999999996
concat_finegrained1_BM2C5D.pt,14,38,964,0,0,0.15162652000000004
concat_finegrained1_D6YS7T.pt,14,70,737,0,0,0.13324856000000002
concat_finegrained1_KGNND8.pt,14,61,667,0,0,0.13759248
concat_finegrained1_XRJ5BB.pt,14,37,857,0,0,0.12883516
concat_finegrained1_4TC7Q6.pt,14,40,715,0,0,0.13374902000000002
concat_finegrained1_LUNSHV.pt,14,42,711,0,0,0.12629408
concat_finegrained1_XR2DPO.pt,14,75,1044,0,0,0.14241247999999992
concat_finegrained1_3K15SH.pt,14,48,526,0,0,0.12232509999999998
concat_finegrained1_9MZM54.pt,14,59,816,0,0,0.13793372
concat_finegrained1_R51J3E.pt,14,33,874,0,0,0.14443736
concat_finegrained1_VDZMOG.pt,14,66,805,0,0,0.13707892000000005
concat_finegrained1_4HI54Q.pt,14,73,863,0,0,0.1466242
concat_finegrained1_HA6F92.pt,14,62,953,0,0,0.1494542
concat_finegrained1_MHSSD2.pt,14,50,840,0,0,0.14536126000000002
concat_finegrained1_PR8XMO.pt,14,47,1150,0,0,0.14180894000000002
concat_finegrained1_N6SVF3.pt,14,65,616,0,0,0.14182429999999996
concat_finegrained1_3GZWB0.pt,14,55,935,0,0,0.14875426000000003
concat_finegrained1_WURBJZ.pt,14,54,944,0,0,0.16129772000000003
concat_finegrained1_FPRLRT.pt,14,58,932,0,0,0.15522623999999996
concat_finegrained1_CW4X0M.pt,14,44,686,0,0,0.13029668
concat_finegrained1_OM1KCH.pt,14,116,112,26,966,0.15610733999999998
concat_finegrained1_T5SZ2G.pt,14,66,136,13,1086,0.16374873999999998
concat_finegrained1_BUG2HU.pt,14,73,189,29,1142,0.21315218000000002
concat_finegrained1_QQO6UG.pt,14,105,131,22,941,0.16893222000000002
concat_finegrained1_4A6JOK.pt,14,96,160,27,1099,0.15293179999999995
concat_finegrained1_GHAT3U.pt,14,85,166,24,826,0.16520383999999988
concat_finegrained1_4U6TPZ.pt,14,70,110,19,897,0.17799235999999996
concat_finegrained1_YZ31JB.pt,14,84,195,23,840,0.22285816000000003
concat_finegrained1_CH6FMB.pt,14,93,101,25,708,0.09324137999999998
concat_finegrained1_E7F93C.pt,14,58,116,30,567,0.18053824000000007
concat_finegrained1_EJAB95.pt,14,117,209,18,1057,0.19393051999999997
concat_finegrained1_Y516RB.pt,14,102,161,21,953,0.22630483999999992
concat_finegrained1_4FFHAB.pt,14,115,119,14,597,0.21877522000000002
concat_finegrained1_WVCVF9.pt,14,87,142,16,725,0.16324934
concat_finegrained1_4HZR8L.pt,14,95,154,20,1164,0.15838523999999998
concat_finegrained1_LA7NR0.pt,14,125,151,15,626,0.16772828
concat_finegrained1_6OIDZO.pt,14,124,115,17,666,0.18516952000000003
concat_finegrained1_M2NBBR.pt,14,67,111,28,506,0.14723636000000004
concat_finegrained1_VQRIK3.pt,28,127,209,93,111,0.31420571999999997
concat_finegrained1_X0HHDO.pt,28,254,104,156,92,0.24758765999999993
concat_finegrained1_APA5Q2.pt,28,132,100,165,125,0.26127912000000003
concat_finegrained1_PFTRHB.pt,28,221,225,179,114,0.1026635
concat_finegrained1_TNGWKR.pt,28,138,220,87,142,0.2424528600000001
concat_finegrained1_ARP913.pt,28,140,191,113,96,0.26350482000000003
concat_finegrained1_Q4BOY6.pt,28,282,119,157,128,0.24501247999999992
concat_finegrained1_32O1D5.pt,28,237,202,146,126,0.27075254
concat_finegrained1_EE724W.pt,28,169,111,199,105,0.21292546
concat_finegrained1_S0XZAA.pt,28,192,150,175,70,0.21594128
concat_finegrained1_J3DA6E.pt,28,181,133,174,138,0.30868340000000005
concat_finegrained1_2RKIJA.pt,28,289,96,158,75,0.24070768
concat_finegrained1_Q13KY7.pt,28,250,187,189,87,0.22348794000000005
concat_finegrained1_X97U4V.pt,28,137,165,106,124,0.28532398000000003
concat_finegrained1_ODRUW1.pt,28,255,189,120,120,0.22363825999999995
concat_finegrained1_HEOJI9.pt,28,285,182,145,68,0.23205193999999998
concat_finegrained1_3M7LQL.pt,28,149,140,122,143,0.26047464000000004
concat_finegrained1_GPTC4L.pt,28,177,203,206,94,0.2704767999999999
concat_finegrained1_C3L1KN.pt,28,139,201,124,61,0.2818644200000001
concat_finegrained1_D3ZV40.pt,28,200,215,95,101,0.23722384000000002
concat_finegrained1_ACS23Y.pt,7,10,70,0,0,0.01939782
concat_finegrained1_VV4082.pt,7,12,74,0,0,0.020013259999999998
concat_finegrained1_5QE9XE.pt,7,7,55,0,0,0.01857084
concat_finegrained1_TAYG96.pt,7,13,34,0,0,0.015172940000000006
concat_finegrained1_9R97D1.pt,7,6,51,0,0,0.0193721
concat_finegrained1_FZ2KKM.pt,7,9,69,0,0,0.02020922
concat_finegrained1_310C6Z.pt,7,8,61,0,0,0.018842460000000002
concat_finegrained1_42ASUL.pt,7,11,65,0,0,0.018985419999999996
concat_finegrained1_NGVXAU.pt,7,221,4,203,266,0.01188598
concat_finegrained1_VA4CG3.pt,7,194,5,189,119,0.005797140000000001
concat_finegrained1_U7E329.pt,7,200,7,135,160,0.005647300000000002
concat_finegrained1_664GG4.pt,7,275,3,120,141,0.005466099999999999
concat_finegrained1_7CA0GC.pt,7,151,6,188,180,0.005685179999999999
concat_finegrained1_LD308H.pt,14,136,513,0,0,0.13277145999999995
concat_finegrained1_H4T1OE.pt,14,131,461,0,0,0.11665554
concat_finegrained1_1QCCB3.pt,14,132,789,0,0,0.14653590000000002
concat_finegrained1_EWWHES.pt,14,113,697,0,0,0.13132112
concat_finegrained1_IN4ATC.pt,14,117,555,0,0,0.12864389999999998
concat_finegrained1_87QZDJ.pt,14,151,573,0,0,0.12960941999999998
concat_finegrained1_7NY2HG.pt,14,176,455,0,0,0.21232684
concat_finegrained1_DC5JB8.pt,14,108,653,0,0,0.17710948
concat_finegrained1_B7PR59.pt,14,92,559,0,0,0.12767052
concat_finegrained1_221EQC.pt,14,119,767,0,0,0.13620685999999999
concat_finegrained1_TNTZMT.pt,14,144,768,0,0,0.14968910000000002
concat_finegrained1_ETABLI.pt,14,165,397,0,0,0.13364695999999995
concat_finegrained1_KLQLIB.pt,14,168,448,0,0,0.17424563999999998
concat_finegrained1_P1Y1RB.pt,14,179,757,0,0,0.17290640000000004
concat_finegrained1_5I5TZ6.pt,14,191,648,0,0,0.19918103999999995
concat_finegrained1_V51LT2.pt,14,110,662,0,0,0.1458389
concat_finegrained1_IPJY39.pt,14,98,404,0,0,0.12907326000000002
concat_finegrained1_NCKQO2.pt,14,128,830,0,0,0.13738800000000004
concat_finegrained1_LFXDA6.pt,14,90,725,0,0,0.13171267999999997
concat_finegrained1_FVYA5I.pt,14,205,566,0,0,0.1715946599999999
concat_finegrained1_DYVN27.pt,14,101,258,704,0,0.039089000000000006
concat_finegrained1_0F8WFP.pt,14,116,229,1051,0,0.20063735999999996
concat_finegrained1_C9U5I8.pt,14,175,132,514,0,0.19345135999999993
concat_finegrained1_TJP59N.pt,14,144,150,553,0,0.15944618000000002
concat_finegrained1_WVB1KW.pt,14,99,228,838,0,0.19203340000000005
concat_finegrained1_5UUTP0.pt,14,155,246,600,0,0.18361023999999998
concat_finegrained1_9JRAV4.pt,14,119,164,899,0,0.16723147999999996
concat_finegrained1_UI9QWZ.pt,14,91,154,892,0,0.15819683999999998
concat_finegrained1_WTHL0D.pt,14,124,294,678,0,0.20153265999999995
concat_finegrained1_S834ZW.pt,14,172,277,579,0,0.1981256
concat_finegrained1_5CZOOQ.pt,14,160,276,699,0,0.20679496
concat_finegrained1_1PBI3V.pt,14,108,278,560,0,0.23693945999999994
concat_finegrained1_HLJE8U.pt,14,154,220,1028,0,0.16404594
concat_finegrained1_142ADP.pt,14,132,257,1126,0,0.19096896000000002
concat_finegrained1_I0816E.pt,14,93,139,592,0,0.15391396000000002
concat_finegrained1_87ISEV.pt,14,184,285,565,0,0.22813430000000007
concat_finegrained1_T7K35K.pt,14,169,267,656,0,0.20309495999999996
concat_finegrained1_SXZSOU.pt,14,131,191,1027,0,0.14589824
concat_finegrained1_STT890.pt,14,152,125,497,0,0.20937911999999997
concat_finegrained1_82QZD6.pt,14,94,237,1009,0,0.22170306
concat_finegrained1_3OW9SS.pt,14,123,139,231,624,0.30775509999999995
concat_finegrained1_1JEF1T.pt,14,62,220,220,1131,0.20464890000000005
concat_finegrained1_ZLMKOT.pt,14,125,103,123,906,0.16093208000000003
concat_finegrained1_5UQ462.pt,14,86,166,209,628,0.19102961999999996
concat_finegrained1_2SXT02.pt,14,109,214,218,642,0.17405368000000007
concat_finegrained1_K63MNE.pt,14,104,184,194,578,0.19545885999999998
concat_finegrained1_UBSV61.pt,14,68,198,201,525,0.19571871999999998
concat_finegrained1_4AK86N.pt,14,65,114,182,970,0.07236442000000001
concat_finegrained1_EHTJ5M.pt,14,60,113,164,571,0.17990364
concat_finegrained1_Q5DV6W.pt,14,98,158,122,1153,0.15572350000000001
concat_finegrained1_BV876A.pt,14,80,231,193,536,0.23282007999999998
concat_finegrained1_J85SHY.pt,14,91,221,121,601,0.1679694799999999
concat_finegrained1_IFI2XY.pt,14,103,160,190,663,0.17163071999999996
concat_finegrained1_4VANGP.pt,14,118,200,240,877,0.16048281999999997
concat_finegrained1_TSD9FL.pt,14,73,191,176,1109,0.22298941999999997
concat_finegrained1_IY4KQN.pt,14,111,116,251,602,0.18255084000000005
concat_finegrained1_0JX4LQ.pt,14,99,170,208,1005,0.18564830000000002
concat_finegrained1_KG8GT5.pt,14,77,207,162,794,0.16919452000000004
concat_finegrained1_1AW5BS.pt,14,115,104,223,1057,0.16113837999999997
concat_finegrained1_JHVAMU.pt,14,57,131,118,936,0.16730234000000002
concat_finegrained1_QSKVAD.pt,7,163,267,0,0,0.003985479999999999
concat_finegrained1_6MDRKA.pt,7,196,364,0,0,0.0052990599999999995
concat_finegrained1_BW2EHJ.pt,7,267,528,0,0,0.01155692
concat_finegrained1_P21JLB.pt,7,287,474,0,0,0.010589339999999997
concat_finegrained1_DVURU5.pt,7,310,233,0,0,0.005408079999999999
concat_finegrained1_GASLO2.pt,7,294,394,0,0,0.00979356
concat_finegrained1_2ABFDQ.pt,7,194,452,0,0,0.008018240000000001
concat_finegrained1_PGJ7YP.pt,7,193,331,0,0,0.02027812
concat_finegrained1_20GZKJ.pt,7,323,399,0,0,0.010384680000000004
concat_finegrained1_5Y326K.pt,7,195,392,0,0,0.007607160000000001
concat_finegrained1_54KQCD.pt,7,276,415,0,0,0.008429679999999998
concat_finegrained1_FHCGZ5.pt,7,192,375,0,0,0.01235432
concat_finegrained1_KW3QHJ.pt,7,160,430,0,0,0.005068119999999999
concat_finegrained1_H99LP0.pt,7,260,242,0,0,0.00665454
concat_finegrained1_1FWC0W.pt,7,164,268,0,0,0.016825560000000003
concat_finegrained1_5TWH0B.pt,7,279,292,0,0,0.008459839999999998
concat_finegrained1_YZP4X3.pt,7,312,520,0,0,0.01163322
concat_finegrained1_DRVKQH.pt,7,255,421,0,0,0.06607178
concat_finegrained1_MWCP31.pt,7,288,262,0,0,0.011330740000000004
concat_finegrained1_FC6H0V.pt,7,223,435,0,0,0.011836840000000005
concat_finegrained1_T5TXJA.pt,28,1390,206,107,12,0.3093921600000001
concat_finegrained1_B8TUQY.pt,28,922,230,69,8,0.33180054
concat_finegrained1_OCWFCZ.pt,28,1107,272,128,9,0.44235127999999996
concat_finegrained1_9VZFG1.pt,28,634,128,135,7,0.37379000000000007
concat_finegrained1_PUUIR8.pt,28,923,132,93,10,0.33340244000000013
concat_finegrained1_G8T7AO.pt,28,993,119,70,13,0.23135693999999993
concat_finegrained1_DE4E8X.pt,28,959,251,123,6,0.2620287399999999
concat_finegrained1_37LYUO.pt,28,1001,182,94,11,0.33454429999999996
concat_finegrained1_UGSFHC.pt,28,185,270,64,0,0.21514688000000004
concat_finegrained1_C8VTP5.pt,28,87,433,50,0,0.1990393
concat_finegrained1_NX2PKM.pt,28,150,264,76,0,0.2165293
concat_finegrained1_5O7V3H.pt,28,189,296,37,0,0.18546892000000004
concat_finegrained1_WLRU5C.pt,28,181,328,56,0,0.20413486000000003
concat_finegrained1_NI6OM0.pt,28,93,479,35,0,0.20317394
concat_finegrained1_D8NSPU.pt,28,128,502,39,0,0.25576125999999993
concat_finegrained1_ZV5SG8.pt,28,143,353,34,0,0.27087158
concat_finegrained1_R522JG.pt,28,89,325,63,0,0.24746536000000002
concat_finegrained1_1MS2PT.pt,28,167,481,46,0,0.3646125
concat_finegrained1_5Z84S8.pt,28,146,454,38,0,0.25765402
concat_finegrained1_BJA1FI.pt,28,103,548,59,0,0.23989072000000003
concat_finegrained1_X1LVBV.pt,28,130,335,67,0,0.28457545999999995
concat_finegrained1_OJ7K5S.pt,28,125,321,69,0,0.37098988000000005
concat_finegrained1_21QO2H.pt,28,92,298,73,0,0.32236448
concat_finegrained1_865VWN.pt,28,195,521,47,0,0.3118823599999999
concat_finegrained1_EUIS37.pt,28,139,346,66,0,0.26975331999999996
concat_finegrained1_YUBOGO.pt,28,147,316,51,0,0.30557371999999994
concat_finegrained1_EIWVVN.pt,28,142,400,71,0,0.25634232
concat_finegrained1_BFW2ER.pt,28,174,337,72,0,0.32483218
concat_finegrained1_PWAMGR.pt,7,359,529,399,208,0.02444678
concat_finegrained1_BZL44H.pt,7,464,619,891,220,0.14819846
concat_finegrained1_PDDGCA.pt,7,536,410,642,214,0.03074041999999999
concat_finegrained1_24EI7W.pt,7,432,438,580,243,0.023182640000000004
concat_finegrained1_AGRSC4.pt,7,523,279,886,156,0.15112994000000005
concat_finegrained1_2FBJGA.pt,7,332,549,425,104,0.022401780000000003
concat_finegrained1_G6873E.pt,7,443,338,791,241,0.16685702000000002
concat_finegrained1_LCQIHM.pt,7,447,587,651,138,0.029952240000000005
concat_finegrained1_26DR4K.pt,7,561,407,501,179,0.02560092
concat_finegrained1_ND7MO7.pt,7,606,276,681,204,0.15818832
concat_finegrained1_WDQ6PA.pt,7,395,392,728,219,0.15591912
concat_finegrained1_CWDJD6.pt,7,281,414,427,164,0.02160088
concat_finegrained1_GPEB94.pt,7,527,466,455,126,0.0185993
concat_finegrained1_AJM1AB.pt,7,543,518,932,212,0.17002070000000002
concat_finegrained1_E9LP6V.pt,7,394,291,858,223,0.15817272000000002
concat_finegrained1_IK7Q00.pt,7,490,567,714,202,0.15781205999999998
concat_finegrained1_P3DDEO.pt,7,517,493,781,121,0.1629982
concat_finegrained1_NSGDYU.pt,7,493,263,589,109,0.02300628
concat_finegrained1_V1ESSO.pt,7,390,580,710,148,0.15850266
concat_finegrained1_OZ01KX.pt,7,383,471,410,145,0.01599212
concat_finegrained1_YBNQXY.pt,14,638,47,160,749,0.21074565999999995
concat_finegrained1_H6XOQ1.pt,14,687,48,175,1425,0.31951127999999995
concat_finegrained1_6P7GGG.pt,14,1004,49,230,1175,0.17740357999999998
concat_finegrained1_7MZMUU.pt,14,947,53,302,1713,0.25904399999999994
concat_finegrained1_MZCN60.pt,14,440,60,297,1154,0.23449750000000003
concat_finegrained1_AIPEHF.pt,14,849,45,312,1125,0.24308517999999996
concat_finegrained1_BU7DRJ.pt,14,672,35,177,1113,0.23894156000000003
concat_finegrained1_BUHAAS.pt,14,899,65,187,1665,0.1983482199999999
concat_finegrained1_0C51MQ.pt,14,467,72,220,1639,0.18562953999999998
concat_finegrained1_550INV.pt,14,713,32,279,1266,0.22261760000000005
concat_finegrained1_RNYBC5.pt,14,619,40,137,1237,0.20835416000000007
concat_finegrained1_ZO16J5.pt,14,957,55,229,1734,0.20841961999999994
concat_finegrained1_85FS3O.pt,14,617,58,143,1206,0.3038707600000001
concat_finegrained1_ZMNDV3.pt,14,535,62,270,1177,0.17439252
concat_finegrained1_TQ9F25.pt,14,496,70,206,1752,0.18835604
concat_finegrained1_545789.pt,14,728,50,204,1029,0.18716132000000005
concat_finegrained1_ITC2QJ.pt,14,955,66,283,855,0.23176162000000008
concat_finegrained1_QDFXBH.pt,14,893,39,234,964,0.23032995999999986
concat_finegrained1_BODROY.pt,14,669,34,250,1289,0.22363063999999994
concat_finegrained1_399CJF.pt,14,720,41,324,1448,0.17186999999999997
concat_finegrained1_HN7DIU.pt,14,9,1293,0,0,0.16042682
concat_finegrained1_JDJXHF.pt,14,6,1745,0,0,0.14145592
concat_finegrained1_M3PKVQ.pt,14,8,1984,0,0,0.15874064
concat_finegrained1_S64WI1.pt,14,7,1491,0,0,0.16609355999999997
concat_finegrained1_71QJ54.pt,14,5,1385,0,0,0.14310734
concat_finegrained1_9I5HS8.pt,14,4,1704,0,0,0.17450148000000007
concat_finegrained1_IYKAIP.pt,28,118,78,353,0,0.30337242
concat_finegrained1_OPB7JR.pt,28,168,44,393,0,0.22614798000000003
concat_finegrained1_F5H4LG.pt,28,166,76,356,0,0.2621130400000001
concat_finegrained1_CKOTKC.pt,28,122,67,473,0,0.32893530000000004
concat_finegrained1_0LWZKA.pt,28,167,63,643,0,0.37638599999999994
concat_finegrained1_CLKLK1.pt,28,91,58,421,0,0.2752466600000001
concat_finegrained1_F5ZG2R.pt,28,177,62,359,0,0.23070976000000004
concat_finegrained1_U51P11.pt,28,83,75,492,0,0.32161066
concat_finegrained1_TA43XA.pt,28,172,69,546,0,0.29796333999999997
concat_finegrained1_XPGZMM.pt,28,101,73,565,0,0.3553201800000001
concat_finegrained1_OI14DJ.pt,28,185,100,447,0,0.24966381999999995
concat_finegrained1_BMM8LU.pt,28,100,54,452,0,0.22690103999999997
concat_finegrained1_6F626G.pt,28,110,66,485,0,0.25232786000000007
concat_finegrained1_CVEPRT.pt,28,119,70,489,0,0.33754148000000006
concat_finegrained1_Y5P8HU.pt,28,158,53,457,0,0.36452434000000006
concat_finegrained1_NDFW1W.pt,28,102,97,381,0,0.23695274000000005
concat_finegrained1_0TG8EU.pt,28,103,83,376,0,0.06557328
concat_finegrained1_TFGP9P.pt,28,142,59,342,0,0.22897961999999994
concat_finegrained1_XV6DPV.pt,28,161,81,576,0,0.24123235999999995
concat_finegrained1_5W6EYM.pt,28,117,96,600,0,0.20142697999999992
concat_finegrained1_62J1IY.pt,7,157,48,522,165,0.016051519999999996
concat_finegrained1_7DFSIL.pt,7,148,46,421,174,0.013411119999999999
concat_finegrained1_6LZKF5.pt,7,203,38,318,175,0.012128380000000005
concat_finegrained1_34TNCP.pt,7,237,66,526,270,0.016901280000000005
concat_finegrained1_DC2A44.pt,7,129,52,304,255,0.010185699999999999
concat_finegrained1_3NCS6T.pt,7,202,49,391,258,0.015407399999999995
concat_finegrained1_TX3WRD.pt,7,178,71,570,267,0.01759272
concat_finegrained1_CNQF3V.pt,7,198,47,614,259,0.018325620000000008
concat_finegrained1_Y82LR7.pt,7,240,42,555,157,0.01563404
concat_finegrained1_LBV3UP.pt,7,215,51,428,272,0.01626194
concat_finegrained1_VGPSPF.pt,7,127,45,554,142,0.015853519999999996
concat_finegrained1_XH9344.pt,7,192,39,478,274,0.012363140000000003
concat_finegrained1_TID1R8.pt,7,230,41,550,221,0.0164831
concat_finegrained1_6X41PO.pt,7,205,72,603,204,0.01221188
concat_finegrained1_ANPQI4.pt,7,183,40,521,206,0.01624094
concat_finegrained1_SPRWGC.pt,7,239,55,569,178,0.01659018
concat_finegrained1_MC3XHJ.pt,7,159,34,491,194,0.015296459999999998
concat_finegrained1_HNP78R.pt,7,115,69,295,212,0.01285502
concat_finegrained1_KR026W.pt,7,208,50,473,246,0.016182380000000003
concat_finegrained1_B0BEIW.pt,7,153,62,545,214,0.01631296000000001
concat_finegrained1_447FV6.pt,7,2405,410,153,497,0.21588609999999991
concat_finegrained1_XZPFW3.pt,7,1511,548,155,348,0.19300458000000004
concat_finegrained1_FVN311.pt,7,1626,364,176,508,0.17167574000000002
concat_finegrained1_DQ7GA7.pt,7,2019,584,172,227,0.20491131999999998
concat_finegrained1_8NY1KJ.pt,7,1840,614,171,457,0.21745605999999998
concat_finegrained1_PON01F.pt,7,1347,521,178,471,0.21256680000000003
concat_finegrained1_CDGZYV.pt,7,1155,506,124,276,0.18984489999999993
concat_finegrained1_W97KRC.pt,7,1979,637,216,476,0.22130999999999998
concat_finegrained1_S05VYL.pt,7,1356,370,145,340,0.1882813
concat_finegrained1_ZOUORZ.pt,7,1953,618,212,245,0.22436581999999994
concat_finegrained1_W1UXEB.pt,7,2217,642,121,278,0.19279523999999998
concat_finegrained1_J1VQ9B.pt,7,1074,582,220,523,0.22298977999999997
concat_finegrained1_XNAMRN.pt,7,2124,354,144,260,0.20567312
concat_finegrained1_DKCSF9.pt,7,1369,406,210,376,0.18578416
concat_finegrained1_XR1M8D.pt,7,1939,572,253,319,0.20129209999999997
concat_finegrained1_VMP6NR.pt,7,2276,374,218,520,0.20404559999999997
concat_finegrained1_YKAPE0.pt,7,1412,384,192,469,0.21296911999999998
concat_finegrained1_I7J999.pt,7,1669,306,197,436,0.18236687999999998
concat_finegrained1_SN5O16.pt,7,1139,687,228,329,0.12124067999999999
concat_finegrained1_Y6II6S.pt,7,1998,423,225,464,0.20689218000000004
concat_finegrained1_4MCYZQ.pt,7,100,128,0,0,0.01621968
concat_finegrained1_J8DM9Z.pt,7,142,132,0,0,0.00470088
concat_finegrained1_JPZ0EQ.pt,7,121,145,0,0,0.017025279999999997
concat_finegrained1_PDEDC8.pt,7,197,152,0,0,0.018292359999999997
concat_finegrained1_W50LOI.pt,7,141,119,0,0,0.01136552
concat_finegrained1_54BBMG.pt,7,93,124,0,0,0.015643360000000005
concat_finegrained1_6NF6MI.pt,7,193,154,0,0,0.004352519999999999
concat_finegrained1_E82GLE.pt,7,180,91,0,0,0.009281600000000001
concat_finegrained1_90OE22.pt,7,169,140,0,0,0.011653420000000003
concat_finegrained1_Q4JSTO.pt,7,120,110,0,0,0.016993340000000003
concat_finegrained1_B23XXJ.pt,7,137,135,0,0,0.01720698
concat_finegrained1_KZX95X.pt,7,132,151,0,0,0.011182039999999999
concat_finegrained1_BI84SS.pt,7,167,131,0,0,0.015852219999999993
concat_finegrained1_NFMTSK.pt,7,175,117,0,0,0.017486879999999996
concat_finegrained1_D6OUUS.pt,7,164,125,0,0,0.012657079999999996
concat_finegrained1_C6M46M.pt,7,210,163,0,0,0.013650539999999997
concat_finegrained1_O0OGNF.pt,7,96,76,0,0,0.0142856
concat_finegrained1_UDQJR0.pt,7,127,156,0,0,0.004504979999999999
concat_finegrained1_P99E14.pt,7,98,158,0,0,0.012056239999999996
concat_finegrained1_MOE3RA.pt,7,203,101,0,0,0.01603208
concat_finegrained1_PX12PU.pt,28,288,73,0,0,0.19246122
concat_finegrained1_YXTI5K.pt,28,379,95,0,0,0.30219856000000006
concat_finegrained1_FY30CJ.pt,28,299,55,0,0,0.20150653999999998
concat_finegrained1_0HFMOQ.pt,28,383,111,0,0,0.32229231999999997
concat_finegrained1_Y4E134.pt,28,278,65,0,0,0.16848966
concat_finegrained1_MFG2XT.pt,28,322,114,0,0,0.20527288
concat_finegrained1_ACWXVK.pt,28,541,119,0,0,0.26774804
concat_finegrained1_R4MEPA.pt,28,537,86,0,0,0.32535184
concat_finegrained1_IECPJ3.pt,28,500,88,0,0,0.26231388
concat_finegrained1_RVGH5V.pt,28,365,75,0,0,0.26906189999999996
concat_finegrained1_HCU1ND.pt,28,574,66,0,0,0.21591616000000002
concat_finegrained1_UX9ZN5.pt,28,526,71,0,0,0.34474161999999997
concat_finegrained1_ZO9F8E.pt,28,424,121,0,0,0.24526442000000007
concat_finegrained1_T6FPEO.pt,28,342,98,0,0,0.20407812000000003
concat_finegrained1_0OC50Y.pt,28,354,104,0,0,0.22733591999999997
concat_finegrained1_9UM1AO.pt,28,312,123,0,0,0.17832670000000006
concat_finegrained1_F9FNVJ.pt,28,415,69,0,0,0.25665228
concat_finegrained1_Z3SUT3.pt,28,485,113,0,0,0.27805424
concat_finegrained1_6XFRZZ.pt,28,423,89,0,0,0.2263037
concat_finegrained1_AW7CVL.pt,28,598,68,0,0,0.24214216000000005
concat_finegrained1_D4U9MT.pt,28,521,153,1435,136,0.4212046000000001
concat_finegrained1_937EB5.pt,28,448,197,1775,148,0.6067615399999999
concat_finegrained1_FR8OR7.pt,28,989,133,2005,96,0.5803439600000001
concat_finegrained1_TTSBHC.pt,28,641,89,1818,99,0.5133036000000002
concat_finegrained1_BRL06T.pt,28,762,208,961,84,0.42120876000000007
concat_finegrained1_LRICJA.pt,28,440,91,1280,193,0.21296914
concat_finegrained1_RGNEUU.pt,28,581,126,1103,159,0.3999927399999999
concat_finegrained1_QPPAPZ.pt,28,596,140,1851,180,0.31115038
concat_finegrained1_62D7EG.pt,28,888,102,2131,144,0.32329042
concat_finegrained1_65YRIB.pt,28,911,171,1133,89,0.49136898
concat_finegrained1_V5ZJCY.pt,28,773,169,1961,130,0.6094677199999999
concat_finegrained1_65CHFI.pt,28,999,170,1399,146,0.45058325999999993
concat_finegrained1_K580E9.pt,28,747,96,1210,90,0.4052844400000001
concat_finegrained1_RGIEZD.pt,28,1000,93,983,188,0.32556363999999993
concat_finegrained1_6PB5HV.pt,28,800,186,2175,125,0.5741485800000001
concat_finegrained1_0LEAMN.pt,28,608,95,1573,173,0.44622244
concat_finegrained1_VGZPKC.pt,28,1005,123,1938,94,0.16327445999999998
concat_finegrained1_EK9PDJ.pt,28,704,179,1918,132,0.37993838
concat_finegrained1_6ZL0JC.pt,28,909,145,1722,92,0.68217248
concat_finegrained1_19RY9W.pt,28,786,182,1138,157,0.5399908200000001
concat_finegrained1_3SQMH5.pt,28,165,297,404,2204,0.5415762599999999
concat_finegrained1_NW0C4F.pt,28,138,270,474,2012,0.4954877999999999
concat_finegrained1_PULTSE.pt,28,187,462,531,1629,0.5361333
concat_finegrained1_MXYUVL.pt,28,162,222,582,2215,0.6500515800000001
concat_finegrained1_D57AFX.pt,28,154,267,269,1914,0.4733507
concat_finegrained1_DO4455.pt,28,123,424,630,1412,0.68584208
concat_finegrained1_84YBRN.pt,28,120,448,595,1951,0.45336400000000004
concat_finegrained1_FAE7Z3.pt,28,163,464,523,1844,0.4198539400000001
concat_finegrained1_3Z366R.pt,28,130,382,320,1619,0.47298103999999985
concat_finegrained1_BCO185.pt,28,115,356,380,1633,0.38681598000000017
concat_finegrained1_WNDJ8R.pt,28,102,207,479,2048,0.39867983999999995
concat_finegrained1_VV1I2J.pt,28,192,311,546,1124,0.29969714000000003
concat_finegrained1_XTMSWJ.pt,28,128,328,300,1805,0.4341785400000002
concat_finegrained1_RR572Q.pt,28,111,208,608,2354,0.65091284
concat_finegrained1_1RJP1T.pt,28,198,314,282,1712,0.24916932
concat_finegrained1_0S7X26.pt,28,121,483,347,1624,0.36645483999999995
concat_finegrained1_JXPOMY.pt,28,191,441,603,1603,0.63717438
concat_finegrained1_V6OSME.pt,28,223,452,354,1927,0.5333741
concat_finegrained1_TM9LJ1.pt,28,231,220,391,1812,0.4576998799999999
concat_finegrained1_FMG7S4.pt,28,136,450,471,1766,0.5005623400000001
