model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_finegrained1_F9JXTS.pt,27,37,39,1,2,0.2700945,0.001482,0.13884438
conv-bn-relu_finegrained1_4086A8.pt,27,32,35,1,2,0.21049875,0.001155,0.17345366000000007
conv-bn-relu_finegrained1_AYHO6O.pt,27,51,41,1,2,0.388557,0.002132,0.27997449999999996
conv-bn-relu_finegrained1_QD5H7P.pt,27,29,57,1,2,0.3116475,0.00171,0.14127979999999996
conv-bn-relu_finegrained1_H3TX6K.pt,27,40,65,1,2,0.48569625,0.002665,0.14627393999999996
conv-bn-relu_finegrained1_BUSEKO.pt,27,44,62,1,2,0.5084775,0.00279,0.13542826
conv-bn-relu_finegrained1_WNEFAI.pt,27,24,38,1,2,0.1731375,0.00095,0.09631295999999999
conv-bn-relu_finegrained1_CX8CEH.pt,27,43,63,1,2,0.505197,0.002772,0.25323262
conv-bn-relu_finegrained1_SVQKDE.pt,27,23,33,1,2,0.144342,0.000792,0.15981675999999997
conv-bn-relu_finegrained1_0WUM5Z.pt,27,47,49,1,2,0.428652,0.002352,0.14643121999999997
conv-bn-relu_finegrained1_VZN8XF.pt,27,48,31,1,2,0.27683775,0.001519,0.15219848000000005
conv-bn-relu_finegrained1_PUKYHL.pt,27,171,11,1,1,1.379268,0.001892,0.16259221999999998
conv-bn-relu_finegrained1_V8F402.pt,27,189,14,1,1,1.93914,0.00266,0.16073668000000002
conv-bn-relu_finegrained1_CFW9J4.pt,27,219,18,1,1,2.88684,0.00396,0.3130902200000001
conv-bn-relu_finegrained1_ZLMW8F.pt,27,152,13,1,1,1.449981,0.001989,0.34280207999999995
conv-bn-relu_finegrained1_LKVXUA.pt,27,204,8,1,1,1.19556,0.00164,0.15711612
conv-bn-relu_finegrained1_GLUL08.pt,27,132,10,1,1,0.96957,0.00133,0.14929499999999996
conv-bn-relu_finegrained1_SA6EW2.pt,27,187,9,1,1,1.233468,0.001692,0.35329944
conv-bn-relu_finegrained1_2L7DA2.pt,27,163,15,1,1,1.79334,0.00246,0.14377231999999995
conv-bn-relu_finegrained1_754V2L.pt,27,127,16,1,1,1.492992,0.002048,0.15408538
conv-bn-relu_finegrained1_5EIAVD.pt,27,153,12,1,1,1.347192,0.001848,0.15494836000000003
conv-bn-relu_finegrained1_IODDG6.pt,27,144,19,1,1,2.008395,0.002755,0.15329974000000002
conv-bn-relu_finegrained1_LXH2KX.pt,27,111,17,1,1,1.388016,0.001904,0.15526272
conv-bn-relu_finegrained1_KS6PIF.pt,224,126,131,1,1,834.778112,0.016637,8.934367960000001
conv-bn-relu_finegrained1_C4X7FM.pt,224,138,112,1,1,781.139968,0.015568,8.270709600000002
conv-bn-relu_finegrained1_20LPAS.pt,224,103,71,1,1,370.499584,0.007384,4.78302786
conv-bn-relu_finegrained1_RO0FOP.pt,224,60,133,1,1,407.077888,0.008113,7.1725286599999984
conv-bn-relu_finegrained1_1DEQCW.pt,224,73,88,1,1,326.746112,0.006512,5.30525394
conv-bn-relu_finegrained1_DFZI78.pt,224,76,83,1,1,320.674816,0.006391,4.681726100000001
conv-bn-relu_finegrained1_VSO342.pt,224,137,96,1,1,664.731648,0.013248,7.175708680000001
conv-bn-relu_finegrained1_YMP1K1.pt,224,131,104,1,1,688.816128,0.013728,7.502202899999999
conv-bn-relu_finegrained1_8R2R4J.pt,224,133,145,1,1,974.91968,0.01943,10.4936229
conv-bn-relu_finegrained1_NXQCST.pt,224,94,87,1,1,414.70464,0.008265,5.68655128
conv-bn-relu_finegrained1_K2C1A1.pt,224,107,142,1,1,769.499136,0.015336,9.557303079999999
conv-bn-relu_finegrained1_EISXNZ.pt,224,64,117,1,1,381.58848,0.007605,6.364736920000001
conv-bn-relu_finegrained1_MJO70T.pt,224,101,114,1,1,583.446528,0.011628,7.491148320000001
conv-bn-relu_finegrained1_PXZT9O.pt,224,80,68,1,1,276.369408,0.005508,3.9953895000000013
conv-bn-relu_finegrained1_38FP50.pt,224,95,89,1,1,428.703744,0.008544,6.138807279999998
conv-bn-relu_finegrained1_QCTZRL.pt,224,123,106,1,1,659.513344,0.013144,7.671291320000002
conv-bn-relu_finegrained1_WP546W.pt,224,142,135,1,1,968.64768,0.019305,10.08670216
conv-bn-relu_finegrained1_L5ZI0Z.pt,224,111,119,1,1,668.745728,0.013328,7.277764219999999
conv-bn-relu_finegrained1_4G9FAM.pt,224,102,95,1,1,490.97216,0.009785,6.128116760000003
conv-bn-relu_finegrained1_8WEDM4.pt,224,121,111,1,1,679.483392,0.013542,8.122485359999999
conv-bn-relu_finegrained1_F8NTHL.pt,7,85,15,3,1,0.56301,0.01149,0.1097954
conv-bn-relu_finegrained1_418JKF.pt,7,81,16,3,1,0.57232,0.01168,0.11070189999999998
conv-bn-relu_finegrained1_VBPFTE.pt,7,58,11,3,1,0.281897,0.005753,0.10547432000000002
conv-bn-relu_finegrained1_BZ7Z61.pt,7,82,10,3,1,0.36211,0.00739,0.11484769999999997
conv-bn-relu_finegrained1_KLZ2NE.pt,7,77,7,3,1,0.238042,0.004858,0.10381870000000001
conv-bn-relu_finegrained1_JOR59W.pt,7,107,9,3,1,0.425124,0.008676,0.09698489999999996
conv-bn-relu_finegrained1_5SNVIO.pt,7,69,13,3,1,0.396214,0.008086,0.10594757999999999
conv-bn-relu_finegrained1_57YVK0.pt,7,104,17,3,1,0.780521,0.015929,0.10076940000000002
conv-bn-relu_finegrained1_NWJZ9E.pt,7,60,12,3,1,0.318108,0.006492,0.17556052000000005
conv-bn-relu_finegrained1_JHRIGO.pt,7,95,8,3,1,0.335552,0.006848,0.21200006
conv-bn-relu_finegrained1_SWISDU.pt,7,78,14,3,1,0.482258,0.009842,0.11645614
conv-bn-relu_finegrained1_2UPOP3.pt,7,45,234,1,1,0.527436,0.010764,0.13422150000000002
conv-bn-relu_finegrained1_WZVLQM.pt,7,48,193,1,1,0.463393,0.009457,0.09232752
conv-bn-relu_finegrained1_RDOW30.pt,7,32,148,1,1,0.239316,0.004884,0.08727236000000003
conv-bn-relu_finegrained1_NK627P.pt,7,26,237,1,1,0.313551,0.006399,0.09029367999999996
conv-bn-relu_finegrained1_TYLQLR.pt,7,40,169,1,1,0.339521,0.006929,0.09460807999999998
conv-bn-relu_finegrained1_Y5WBMZ.pt,7,44,133,1,1,0.293265,0.005985,0.08885718000000001
conv-bn-relu_finegrained1_1SP29X.pt,7,27,258,1,1,0.353976,0.007224,0.10160393999999999
conv-bn-relu_finegrained1_NA11WC.pt,7,47,265,1,1,0.62328,0.01272,0.10373200000000002
conv-bn-relu_finegrained1_GA9JQU.pt,7,28,255,1,1,0.362355,0.007395,0.09253635999999998
conv-bn-relu_finegrained1_9AF5GH.pt,7,37,141,1,1,0.262542,0.005358,0.10018896000000004
conv-bn-relu_finegrained1_YUG5OV.pt,7,42,216,1,1,0.455112,0.009288,0.09265426000000002
conv-bn-relu_finegrained1_KJB37O.pt,7,41,185,1,1,0.38073,0.00777,0.09509499999999999
conv-bn-relu_finegrained1_8547LC.pt,7,22,200,1,1,0.2254,0.0046,0.08889326
conv-bn-relu_finegrained1_XY1LSF.pt,7,43,291,1,1,0.627396,0.012804,0.10111068000000001
conv-bn-relu_finegrained1_XWO941.pt,7,31,278,1,1,0.435904,0.008896,0.09853214000000002
conv-bn-relu_finegrained1_1JNC07.pt,7,39,211,1,1,0.41356,0.00844,0.09431157999999998
conv-bn-relu_finegrained1_Y35EQM.pt,7,30,145,1,1,0.220255,0.004495,0.09115926000000002
conv-bn-relu_finegrained1_JDDS54.pt,7,35,144,1,1,0.254016,0.005184,0.10207536
conv-bn-relu_finegrained1_A6JVHQ.pt,7,23,212,1,1,0.249312,0.005088,0.08941179999999999
conv-bn-relu_finegrained1_MKVLTA.pt,7,29,266,1,1,0.39102,0.00798,0.08985100000000001
conv-bn-relu_finegrained1_FHH6TH.pt,14,25,920,1,2,1.17208,0.02392,0.13037710000000002
conv-bn-relu_finegrained1_QR455S.pt,14,37,501,1,2,0.932862,0.019038,0.11361098000000001
conv-bn-relu_finegrained1_TH0N9S.pt,14,28,514,1,2,0.730394,0.014906,0.10834717999999997
conv-bn-relu_finegrained1_RLP37N.pt,14,41,800,1,2,1.6464,0.0336,0.13519325999999995
conv-bn-relu_finegrained1_LBA302.pt,14,52,657,1,2,1.706229,0.034821,0.12437068000000005
conv-bn-relu_finegrained1_SFMVQW.pt,14,46,990,1,2,2.27997,0.04653,0.13201193999999994
conv-bn-relu_finegrained1_4ECK6L.pt,14,34,897,1,2,1.538355,0.031395,0.11972805999999997
conv-bn-relu_finegrained1_4H5OEW.pt,14,36,879,1,2,1.593627,0.032523,0.13018035999999997
conv-bn-relu_finegrained1_KOTET9.pt,14,48,900,1,2,2.1609,0.0441,0.3124245
conv-bn-relu_finegrained1_19LMKD.pt,14,38,792,1,2,1.513512,0.030888,0.12574998
conv-bn-relu_finegrained1_7P6TQC.pt,14,29,581,1,2,0.85407,0.01743,0.12425405999999997
conv-bn-relu_finegrained1_PBN8TX.pt,14,26,818,1,2,1.082214,0.022086,0.14867833999999994
conv-bn-relu_finegrained1_GE3PRL.pt,14,32,853,1,2,1.379301,0.028149,0.139236
conv-bn-relu_finegrained1_MHC2WU.pt,14,49,923,1,2,2.26135,0.04615,0.14866278
conv-bn-relu_finegrained1_K3NHFJ.pt,14,39,839,1,2,1.64444,0.03356,0.13422785999999998
conv-bn-relu_finegrained1_063LTD.pt,14,24,1136,1,2,1.3916,0.0284,0.14539259999999998
conv-bn-relu_finegrained1_O3N1NI.pt,14,54,522,1,2,1.40679,0.02871,0.12230703999999998
conv-bn-relu_finegrained1_60ETPN.pt,14,55,998,1,2,2.738512,0.055888,0.09016214
conv-bn-relu_finegrained1_QECGYL.pt,14,27,755,1,2,1.03586,0.02114,0.13214701999999998
conv-bn-relu_finegrained1_C6Y3NB.pt,14,35,611,1,2,1.077804,0.021996,0.12485903999999999
conv-bn-relu_finegrained1_7ISM67.pt,28,5,141,7,1,27.193824,0.034686,0.28422636000000007
conv-bn-relu_finegrained1_FE7P8T.pt,28,6,186,7,1,43.01808,0.05487,0.5591350400000001
conv-bn-relu_finegrained1_MQYI0X.pt,28,7,170,7,1,45.84832,0.05848,0.9174810800000002
conv-bn-relu_finegrained1_V45WZ5.pt,28,8,233,7,1,71.790096,0.091569,1.41605762
conv-bn-relu_finegrained1_379ZC0.pt,28,9,128,7,1,44.355584,0.056576,1.2848938800000003
conv-bn-relu_finegrained1_RGWWQU.pt,28,4,235,7,1,36.29528,0.046295,0.6225689999999999
conv-bn-relu_finegrained1_BFS5EM.pt,14,810,90,1,1,14.30604,0.07299,0.19835916
conv-bn-relu_finegrained1_5Z83LX.pt,14,1143,107,1,1,23.991968,0.122408,0.3607519000000001
conv-bn-relu_finegrained1_8BBRZU.pt,14,750,109,1,1,16.044364,0.081859,0.20998744000000003
conv-bn-relu_finegrained1_MKQDIV.pt,14,987,80,1,1,15.49184,0.07904,0.20223612
conv-bn-relu_finegrained1_TFVZRL.pt,14,997,106,1,1,20.734448,0.105788,0.23584795999999986
conv-bn-relu_finegrained1_WNHZO1.pt,14,1138,88,1,1,19.645472,0.100232,0.24340324000000005
conv-bn-relu_finegrained1_CJ557H.pt,14,1076,68,1,1,14.354256,0.073236,0.22446931999999997
conv-bn-relu_finegrained1_3IYQMF.pt,14,1181,69,1,1,15.985368,0.081558,0.23918574000000004
conv-bn-relu_finegrained1_MV1U8C.pt,14,995,94,1,1,18.350304,0.093624,0.2517538999999999
conv-bn-relu_finegrained1_MXQMK8.pt,14,652,57,1,1,7.295316,0.037221,0.18015182
conv-bn-relu_finegrained1_121LOI.pt,14,685,67,1,1,9.008552,0.045962,0.18203492000000002
conv-bn-relu_finegrained1_AU5MSG.pt,14,846,101,1,1,16.767212,0.085547,0.21057712000000003
conv-bn-relu_finegrained1_8TKZUI.pt,14,1005,81,1,1,15.971256,0.081486,0.21193728000000006
conv-bn-relu_finegrained1_SLXRGK.pt,14,565,53,1,1,5.879608,0.029998,0.16953965999999998
conv-bn-relu_finegrained1_5E56I3.pt,14,1059,56,1,1,11.63456,0.05936,0.18589967999999996
conv-bn-relu_finegrained1_W7ONP2.pt,14,794,62,1,1,9.66084,0.04929,0.41395068000000024
conv-bn-relu_finegrained1_K68ZBR.pt,14,909,61,1,1,10.87996,0.05551,0.18601888
conv-bn-relu_finegrained1_O6SI76.pt,14,944,116,1,1,21.48552,0.10962,0.25347534
conv-bn-relu_finegrained1_DKVG4A.pt,14,967,113,1,1,21.439264,0.109384,0.37144321999999996
conv-bn-relu_finegrained1_P7GML7.pt,14,738,85,1,1,12.31174,0.062815,0.19109783999999996
conv-bn-relu_finegrained1_I73TKB.pt,27,25,427,1,1,8.093358,0.011102,0.34113546
conv-bn-relu_finegrained1_KE8MOX.pt,27,49,434,1,1,15.8193,0.0217,0.3023382799999999
conv-bn-relu_finegrained1_L8IGW7.pt,27,28,404,1,1,8.540964,0.011716,0.34151376
conv-bn-relu_finegrained1_107WVO.pt,27,41,407,1,1,12.461526,0.017094,0.2419232800000001
conv-bn-relu_finegrained1_TBO1VM.pt,27,30,268,1,1,6.056532,0.008308,0.1995730600000001
conv-bn-relu_finegrained1_FDSJG2.pt,27,42,328,1,1,10.281816,0.014104,0.34556984
conv-bn-relu_finegrained1_SC43AI.pt,27,53,292,1,1,11.494872,0.015768,0.23118841999999995
conv-bn-relu_finegrained1_PTESAS.pt,27,36,411,1,1,11.085903,0.015207,0.24296407999999997
conv-bn-relu_finegrained1_7TTXS7.pt,27,39,358,1,1,10.43928,0.01432,0.24150323999999995
conv-bn-relu_finegrained1_APMS9Y.pt,27,44,255,1,1,8.365275,0.011475,0.20059254000000004
conv-bn-relu_finegrained1_2KOPKF.pt,27,37,409,1,1,11.330118,0.015542,0.23531696
conv-bn-relu_finegrained1_FBE8JX.pt,27,50,250,1,1,9.29475,0.01275,0.19919027999999997
conv-bn-relu_finegrained1_CK1GHU.pt,27,35,306,1,1,8.030664,0.011016,0.20006800000000002
conv-bn-relu_finegrained1_AESABE.pt,27,46,242,1,1,8.291646,0.011374,0.20023817999999996
conv-bn-relu_finegrained1_2ZXB6F.pt,27,40,361,1,1,10.789929,0.014801,0.2278548199999999
conv-bn-relu_finegrained1_P9ZLDC.pt,27,38,287,1,1,8.159697,0.011193,0.4510581200000001
conv-bn-relu_finegrained1_PTA50Z.pt,27,32,349,1,1,8.395893,0.011517,0.20833095999999995
conv-bn-relu_finegrained1_6Y2MWP.pt,27,27,363,1,1,7.409556,0.010164,0.21456642000000004
conv-bn-relu_finegrained1_SV4QXK.pt,27,47,279,1,1,9.762768,0.013392,0.2061195799999999
conv-bn-relu_finegrained1_0QMBEB.pt,27,31,249,1,1,5.808672,0.007968,0.19041141999999994
conv-bn-relu_finegrained1_8U37PP.pt,14,167,20,5,1,16.36992,0.08352,0.8220324800000001
conv-bn-relu_finegrained1_B7K88R.pt,14,159,42,5,1,32.730432,0.166992,0.26568231999999997
conv-bn-relu_finegrained1_BKI24G.pt,14,152,36,5,1,26.819856,0.136836,0.42432118
conv-bn-relu_finegrained1_4MJS30.pt,14,186,35,5,1,31.90586,0.162785,1.2292216200000001
conv-bn-relu_finegrained1_DIX7D9.pt,14,235,25,5,1,28.7924,0.1469,0.42247363999999993
conv-bn-relu_finegrained1_3Q5858.pt,14,139,22,5,1,14.988512,0.076472,0.23229075999999985
conv-bn-relu_finegrained1_LNIV0T.pt,14,221,32,5,1,34.659072,0.176832,1.0241893399999997
conv-bn-relu_finegrained1_4LJ8Z3.pt,14,176,33,5,1,28.465668,0.145233,0.9679464000000004
conv-bn-relu_finegrained1_YKH1EU.pt,14,165,40,5,1,32.34784,0.16504,0.5752549600000002
conv-bn-relu_finegrained1_YEKJM6.pt,14,222,24,5,1,26.111904,0.133224,0.28536172
conv-bn-relu_finegrained1_03ANFJ.pt,14,109,31,5,1,16.563176,0.084506,0.21876268
conv-bn-relu_finegrained1_O9JWYE.pt,14,157,28,5,1,21.545888,0.109928,0.27024174
conv-bn-relu_finegrained1_RMT4WM.pt,14,196,37,5,1,35.542052,0.181337,0.67727168
conv-bn-relu_finegrained1_61OZUG.pt,14,128,19,5,1,11.920524,0.060819,0.26597572
conv-bn-relu_finegrained1_DPH1ZR.pt,14,153,30,5,1,22.49688,0.11478,0.4775805599999998
conv-bn-relu_finegrained1_I4SL1S.pt,14,138,21,5,1,14.204316,0.072471,0.1866359
conv-bn-relu_finegrained1_VOOJ0Y.pt,14,145,26,5,1,18.478096,0.094276,0.2337469800000001
conv-bn-relu_finegrained1_CSQOT7.pt,14,160,39,5,1,30.583644,0.156039,0.6434358800000001
conv-bn-relu_finegrained1_Y3QM2W.pt,14,124,41,5,1,24.919636,0.127141,0.36956740000000005
conv-bn-relu_finegrained1_NB1K3W.pt,14,200,38,5,1,37.247448,0.190038,0.78744042
conv-bn-relu_finegrained1_K4B4EH.pt,27,13,109,1,2,0.2781135,0.001526,0.12441485999999997
conv-bn-relu_finegrained1_JGGK62.pt,27,21,119,1,2,0.4771305,0.002618,0.11159602000000002
conv-bn-relu_finegrained1_Y6LVHX.pt,27,18,65,1,2,0.22507875,0.001235,0.10391270000000001
conv-bn-relu_finegrained1_KDL120.pt,27,22,78,1,2,0.3269565,0.001794,0.11303339999999999
conv-bn-relu_finegrained1_BZELY5.pt,27,10,106,1,2,0.2125035,0.001166,0.12402896000000002
conv-bn-relu_finegrained1_PVFZWC.pt,27,12,88,1,2,0.208494,0.001144,0.10684307999999998
conv-bn-relu_finegrained1_083QUU.pt,27,23,93,1,2,0.406782,0.002232,0.10668964
conv-bn-relu_finegrained1_RB9ANE.pt,27,11,92,1,2,0.201204,0.001104,0.29475058000000004
conv-bn-relu_finegrained1_2QH8R1.pt,27,17,64,1,2,0.209952,0.001152,0.12344982000000007
conv-bn-relu_finegrained1_FIUC4P.pt,27,15,74,1,2,0.215784,0.001184,0.31436712
conv-bn-relu_finegrained1_1SJYFJ.pt,27,14,56,1,2,0.15309,0.00084,0.28678058000000006
conv-bn-relu_finegrained1_AE1PEC.pt,27,19,50,1,2,0.18225,0.001,0.28275434
conv-bn-relu_finegrained1_DPGDHS.pt,27,24,73,1,2,0.33260625,0.001825,0.10864067999999999
conv-bn-relu_finegrained1_KKHWK9.pt,27,20,113,1,2,0.43247925,0.002373,0.12096859999999998
conv-bn-relu_finegrained1_BEBPC2.pt,27,16,115,1,2,0.35629875,0.001955,0.11607355999999999
conv-bn-relu_finegrained1_ME7MMA.pt,1,184,81,3,1,0.134217,0.134217,0.08608273999999996
conv-bn-relu_finegrained1_X68BZJ.pt,1,161,118,3,1,0.1711,0.1711,0.08736946000000001
conv-bn-relu_finegrained1_T2TNP2.pt,1,94,105,3,1,0.088935,0.088935,0.08222222
conv-bn-relu_finegrained1_CALGC1.pt,1,209,54,3,1,0.101628,0.101628,0.25602063999999997
conv-bn-relu_finegrained1_DB9SHT.pt,1,162,53,3,1,0.077327,0.077327,0.21579036000000001
conv-bn-relu_finegrained1_24W2H5.pt,1,189,111,3,1,0.188922,0.188922,0.10504368
conv-bn-relu_finegrained1_AGRTU1.pt,1,144,104,3,1,0.134888,0.134888,0.07636460000000002
conv-bn-relu_finegrained1_CQ9WES.pt,1,159,64,3,1,0.091648,0.091648,0.08205905999999999
conv-bn-relu_finegrained1_TEYTBY.pt,1,152,110,3,1,0.15059,0.15059,0.08893354
conv-bn-relu_finegrained1_4LB4T9.pt,1,206,91,3,1,0.168805,0.168805,0.20770412
conv-bn-relu_finegrained1_NZ7TAK.pt,1,125,93,3,1,0.104718,0.104718,0.09606884
conv-bn-relu_finegrained1_GWSZ6F.pt,1,101,68,3,1,0.06188,0.06188,0.08065228
conv-bn-relu_finegrained1_QPJPKJ.pt,1,115,73,3,1,0.075628,0.075628,0.07871396
conv-bn-relu_finegrained1_U8INTN.pt,1,207,88,3,1,0.164032,0.164032,0.07778378000000001
conv-bn-relu_finegrained1_LH1CG8.pt,1,128,119,3,1,0.137207,0.137207,0.09344011999999999
conv-bn-relu_finegrained1_WQN2HX.pt,1,181,92,3,1,0.14996,0.14996,0.07936064000000002
conv-bn-relu_finegrained1_8O60B3.pt,1,113,69,3,1,0.070242,0.070242,0.034489240000000004
conv-bn-relu_finegrained1_37NJO9.pt,1,97,114,3,1,0.099636,0.099636,0.13142807999999997
conv-bn-relu_finegrained1_I0J8FM.pt,1,217,103,3,1,0.201262,0.201262,0.08520969999999999
conv-bn-relu_finegrained1_YFJA4B.pt,1,135,125,3,1,0.152,0.152,0.08495175999999999
conv-bn-relu_finegrained1_YRW9VN.pt,7,412,888,1,1,17.970456,0.366744,0.3010339999999999
conv-bn-relu_finegrained1_MLXMJK.pt,7,521,1045,1,1,26.72901,0.54549,0.35628406000000007
conv-bn-relu_finegrained1_1PR5R0.pt,7,275,996,1,1,13.469904,0.274896,0.3736622400000001
conv-bn-relu_finegrained1_GMFT9M.pt,7,401,912,1,1,17.964576,0.366624,0.3715579600000001
conv-bn-relu_finegrained1_8QQ4AU.pt,7,361,576,1,1,10.217088,0.208512,0.20731698
conv-bn-relu_finegrained1_T5COGI.pt,7,546,551,1,1,14.768453,0.301397,0.24313176000000003
conv-bn-relu_finegrained1_TAH0XN.pt,7,409,886,1,1,17.79974,0.36326,0.4626322
conv-bn-relu_finegrained1_IUJA68.pt,7,545,1067,1,1,28.546518,0.582582,0.6114513799999998
conv-bn-relu_finegrained1_Q78PPZ.pt,7,378,860,1,1,15.97106,0.32594,0.32336004
conv-bn-relu_finegrained1_IQ4LUZ.pt,7,596,986,1,1,28.843458,0.588642,0.56449222
conv-bn-relu_finegrained1_8FM8P0.pt,7,262,541,1,1,6.971867,0.142283,0.15831140000000002
conv-bn-relu_finegrained1_2TRX4R.pt,7,593,919,1,1,26.748414,0.545886,0.5218222999999999
conv-bn-relu_finegrained1_ZW73ML.pt,7,283,985,1,1,13.70726,0.27974,0.33601442000000004
conv-bn-relu_finegrained1_JF2UB8.pt,7,420,1160,1,1,23.92964,0.48836,0.5205697199999999
conv-bn-relu_finegrained1_8A5GR3.pt,7,575,1016,1,1,28.675584,0.585216,0.46508022
conv-bn-relu_finegrained1_Z95GY3.pt,7,518,1129,1,1,28.711599,0.585951,0.37664232000000003
conv-bn-relu_finegrained1_0X12R6.pt,7,311,935,1,1,14.29428,0.29172,0.29635577999999996
conv-bn-relu_finegrained1_35OJKK.pt,7,511,1024,1,1,25.690112,0.524288,0.7936954199999999
conv-bn-relu_finegrained1_US408S.pt,7,265,1144,1,1,14.910896,0.304304,0.28928966
conv-bn-relu_finegrained1_YWYA90.pt,7,317,1132,1,1,17.638824,0.359976,0.6260721799999999
conv-bn-relu_finegrained1_Z4O7HX.pt,13,579,5,5,1,12.23222,0.07238,0.35486206000000003
conv-bn-relu_finegrained1_IZP551.pt,13,322,7,5,1,9.524333,0.056357,0.22781382000000006
conv-bn-relu_finegrained1_SHSMIJ.pt,13,507,8,5,1,17.137952,0.101408,0.30669923999999993
conv-bn-relu_finegrained1_3WYXFP.pt,13,537,6,5,1,13.613964,0.080556,0.8072860200000003
conv-bn-relu_finegrained1_C4GJAW.pt,13,573,4,5,1,9.684376,0.057304,0.7763628200000002
conv-bn-relu_finegrained1_UP2T6B.pt,13,379,9,5,1,14.412996,0.085284,0.5962543399999999
conv-bn-relu_finegrained1_191CL0.pt,27,1071,72,1,1,56.267136,0.077184,1.1369718800000002
conv-bn-relu_finegrained1_ZJWXD5.pt,27,1213,105,1,1,92.92563,0.12747,1.21308608
conv-bn-relu_finegrained1_9DFM5Y.pt,27,998,122,1,1,88.849062,0.121878,1.23868674
conv-bn-relu_finegrained1_3M5W5F.pt,27,1881,102,1,1,139.941756,0.191964,1.3697320199999996
conv-bn-relu_finegrained1_DW6S8I.pt,27,1703,104,1,1,129.190464,0.177216,1.4071606000000003
conv-bn-relu_finegrained1_6R550Y.pt,27,1217,128,1,1,113.654016,0.155904,1.4821773999999994
conv-bn-relu_finegrained1_ZBY8XE.pt,27,1530,59,1,1,65.849841,0.090329,1.0885336999999995
conv-bn-relu_finegrained1_6J9X72.pt,27,1143,110,1,1,91.73736,0.12584,1.24807938
conv-bn-relu_finegrained1_P1DK08.pt,27,1544,118,1,1,132.90399,0.18231,1.4698109800000003
conv-bn-relu_finegrained1_KRG1RC.pt,27,1639,82,1,1,98.03592,0.13448,1.4582349999999993
conv-bn-relu_finegrained1_MOEX7U.pt,27,2121,66,1,1,102.097908,0.140052,0.8377634599999998
conv-bn-relu_finegrained1_8VCIWI.pt,27,1404,56,1,1,57.35772,0.07868,0.9379083
conv-bn-relu_finegrained1_4IK1ES.pt,27,1313,130,1,1,124.52778,0.17082,1.2584067399999999
conv-bn-relu_finegrained1_BPZZJP.pt,27,1118,57,1,1,46.497807,0.063783,0.8305903599999997
conv-bn-relu_finegrained1_9MKHVZ.pt,27,1741,114,1,1,144.770652,0.198588,1.1340557999999998
conv-bn-relu_finegrained1_S2LXTY.pt,27,1044,88,1,1,67.03884,0.09196,1.0235138600000004
conv-bn-relu_finegrained1_Q99P2E.pt,27,1046,96,1,1,73.273248,0.100512,1.0129230199999997
conv-bn-relu_finegrained1_NISK9U.pt,27,1766,108,1,1,139.119444,0.190836,0.9848823000000003
conv-bn-relu_finegrained1_6TGIKJ.pt,27,2089,131,1,1,199.59291,0.27379,0.9611047800000001
conv-bn-relu_finegrained1_MIRJ3Y.pt,27,1852,58,1,1,78.348546,0.107474,1.0556243600000004
conv-bn-relu_finegrained1_JTPZ52.pt,56,33,222,1,1,23.670528,0.007548,0.3383544
conv-bn-relu_finegrained1_HS6667.pt,56,36,208,1,1,24.134656,0.007696,0.31414345999999993
conv-bn-relu_finegrained1_6D5BT8.pt,56,31,128,1,1,12.845056,0.004096,0.25446927999999996
conv-bn-relu_finegrained1_W4TW5I.pt,56,39,210,1,1,26.3424,0.0084,1.07298846
conv-bn-relu_finegrained1_LQ01TK.pt,56,24,229,1,1,17.9536,0.005725,0.6760230800000002
conv-bn-relu_finegrained1_26OKV7.pt,56,27,140,1,1,12.29312,0.00392,0.6099039599999999
conv-bn-relu_finegrained1_E83XIV.pt,56,42,111,1,1,14.968128,0.004773,0.47047108000000004
conv-bn-relu_finegrained1_TSRSQ6.pt,56,23,211,1,1,15.880704,0.005064,0.5859290599999999
conv-bn-relu_finegrained1_N590R0.pt,56,18,196,1,1,11.678464,0.003724,0.9252227399999999
conv-bn-relu_finegrained1_E2JS4W.pt,56,40,214,1,1,27.515264,0.008774,1.11537172
conv-bn-relu_finegrained1_1PE0V9.pt,56,19,149,1,1,9.34528,0.00298,0.8531376999999999
conv-bn-relu_finegrained1_RU36PJ.pt,56,35,131,1,1,14.789376,0.004716,0.59596616
conv-bn-relu_finegrained1_M9YNG5.pt,56,26,164,1,1,13.886208,0.004428,0.7633992399999999
conv-bn-relu_finegrained1_KOKP68.pt,56,21,185,1,1,12.76352,0.00407,0.33850874
conv-bn-relu_finegrained1_FJY385.pt,56,41,199,1,1,26.210688,0.008358,1.32272736
conv-bn-relu_finegrained1_DWHT3D.pt,56,37,204,1,1,24.310272,0.007752,0.9775748400000001
conv-bn-relu_finegrained1_Y2TVXJ.pt,56,29,213,1,1,20.03904,0.00639,0.9873594
conv-bn-relu_finegrained1_I0WRDG.pt,56,32,220,1,1,22.76736,0.00726,0.9667580600000001
conv-bn-relu_finegrained1_QEQNFW.pt,56,30,119,1,1,11.568704,0.003689,0.4906306200000001
conv-bn-relu_finegrained1_FP9DZR.pt,56,25,175,1,1,14.2688,0.00455,0.87587998
conv-bn-relu_finegrained1_TQYJO7.pt,56,28,35,1,1,3.18304,0.001015,0.40882845999999995
