model_path,HW,CIN,latency
channelshuffle_prior_IPQNTU.pt,14,2084,0.16797324000000002
channelshuffle_prior_G2NOYV.pt,112,230,0.5595225
channelshuffle_prior_DZ4TN7.pt,14,680,0.12303729999999997
channelshuffle_prior_V8PQFV.pt,14,112,0.01104622
channelshuffle_prior_DYQ4MH.pt,28,138,0.11251462
channelshuffle_prior_NB7PCB.pt,7,188,0.00839786
channelshuffle_prior_D7ZSI8.pt,56,28,0.11414984
channelshuffle_prior_PB8XZF.pt,7,202,0.00854254
channelshuffle_prior_0SCRXA.pt,28,136,0.11145414000000002
channelshuffle_prior_JFSQMX.pt,14,140,0.01194308
channelshuffle_prior_5MD3WU.pt,56,116,0.1531468
channelshuffle_prior_7DPD30.pt,28,534,0.14471306000000003
channelshuffle_prior_2ZDX2T.pt,28,80,0.11968782000000001
channelshuffle_prior_5C0JYY.pt,56,992,0.5600997400000001
channelshuffle_prior_0MTIKT.pt,28,206,0.13699846
channelshuffle_prior_3H5KVR.pt,28,98,0.022100959999999992
channelshuffle_prior_TE09WG.pt,14,228,0.09529488000000001
channelshuffle_prior_LT1HAW.pt,14,1020,0.14655268
channelshuffle_prior_LXKCBY.pt,56,262,0.20830244000000003
channelshuffle_prior_AWECO8.pt,28,28,0.008040199999999999
channelshuffle_prior_DLY7K2.pt,112,26,0.16064956000000002
channelshuffle_prior_18MN5U.pt,56,762,0.2518797
channelshuffle_prior_1WAEFM.pt,28,92,0.11718079999999999
channelshuffle_prior_YHSAMJ.pt,56,1028,0.65867356
channelshuffle_prior_JGYRB5.pt,14,384,0.12258780000000005
channelshuffle_prior_P55B35.pt,28,48,0.10565264000000002
channelshuffle_prior_WK2BDN.pt,14,542,0.11715640000000001
channelshuffle_prior_AJ8F43.pt,112,62,0.18452582000000003
channelshuffle_prior_5G9O45.pt,112,780,3.59216206
channelshuffle_prior_S9OA3F.pt,7,176,0.0089143
channelshuffle_prior_GYY11J.pt,28,354,0.14929555999999997
channelshuffle_prior_1A8XXL.pt,28,80,0.12337135999999999
channelshuffle_prior_SQ9CDO.pt,112,982,7.1041602400000015
channelshuffle_prior_ND8FWG.pt,14,118,0.009327379999999998
channelshuffle_prior_H0OOAB.pt,14,1770,0.21360972
channelshuffle_prior_LWNVAK.pt,14,1024,0.13407796000000005
channelshuffle_prior_5VJCF0.pt,14,994,0.14587735999999996
channelshuffle_prior_MKESMX.pt,56,132,0.13855212
channelshuffle_prior_OM6Y3P.pt,14,54,0.00787392
channelshuffle_prior_IVNIIN.pt,28,210,0.13732645999999998
channelshuffle_prior_25U4V8.pt,14,220,0.1006118
channelshuffle_prior_WUV031.pt,14,156,0.009993880000000004
channelshuffle_prior_RC9DTY.pt,56,2134,1.6014814
channelshuffle_prior_BLR8ZY.pt,28,72,0.10574197999999999
channelshuffle_prior_MF5TXP.pt,56,202,0.20485309999999998
channelshuffle_prior_3MGJJ1.pt,14,464,0.08926938000000001
channelshuffle_prior_CAH75M.pt,112,18,0.14141062
channelshuffle_prior_II4VM8.pt,56,526,0.34308961999999993
channelshuffle_prior_S4H2O4.pt,56,162,0.17943437999999998
channelshuffle_prior_BBTRZ6.pt,14,516,0.11374931999999997
channelshuffle_prior_8ZQAA3.pt,14,2098,0.1695527
channelshuffle_prior_4HVXE0.pt,28,140,0.12026556
channelshuffle_prior_859TK5.pt,7,856,0.10571422
channelshuffle_prior_8RGZQ3.pt,28,42,0.09909655999999996
channelshuffle_prior_CJ8OVE.pt,7,114,0.007225659999999998
channelshuffle_prior_EFU6Y7.pt,7,170,0.00832554
channelshuffle_prior_KHJ9YX.pt,7,260,0.010089679999999997
channelshuffle_prior_QDP8XB.pt,28,506,0.14260441999999998
channelshuffle_prior_2V7Y9G.pt,14,460,0.10096554
channelshuffle_prior_I4K5SQ.pt,28,112,0.11596285999999997
channelshuffle_prior_ZHLO5Q.pt,14,160,0.01007868
channelshuffle_prior_B70LQD.pt,14,142,0.01192998
channelshuffle_prior_OIGEBL.pt,112,116,0.3121557399999999
channelshuffle_prior_YZY87X.pt,14,222,0.10920444000000001
channelshuffle_prior_FFH1PP.pt,28,246,0.13752501999999997
channelshuffle_prior_85I9YD.pt,28,244,0.025902899999999996
channelshuffle_prior_9UWNXR.pt,112,140,0.29497822
