model_path,HW,CIN,latency
se_prior_OWOPIK.pt,7,1320,0.11999833999999998
se_prior_5K0NVV.pt,28,268,0.10827438
se_prior_Z7OLQR.pt,112,130,0.16764736
se_prior_Y24MEL.pt,28,46,0.04925054000000001
se_prior_S1EW9H.pt,14,44,0.025169780000000003
se_prior_TZPGIY.pt,1,120,0.02018704
se_prior_7CGGZU.pt,14,96,0.0304078
se_prior_HVQEW1.pt,112,252,0.46022151999999994
se_prior_QSE6L7.pt,28,208,0.09185803999999997
se_prior_JAKOWN.pt,112,1012,5.25502826
se_prior_VDO6LK.pt,7,202,0.06657152000000002
se_prior_RJSWJR.pt,14,130,0.03352664
se_prior_O4K1FD.pt,56,48,0.2519667
se_prior_V0YDSW.pt,7,4,0.020083880000000002
se_prior_JDKQKN.pt,56,1950,1.9978186599999999
se_prior_RIAGW6.pt,7,518,0.2883528200000001
se_prior_J7TEQR.pt,28,158,0.10489688
se_prior_PGLLVI.pt,28,660,0.14983059999999995
se_prior_6C4VV8.pt,56,500,0.21951007999999994
se_prior_T0L8WR.pt,14,526,0.11734018000000004
se_prior_GY7FVI.pt,14,76,0.028594480000000005
se_prior_GPQHEP.pt,56,142,0.30032664
se_prior_ZKQN9T.pt,14,512,0.12156793999999999
se_prior_1F4AXW.pt,28,198,0.10101218
se_prior_L9N80E.pt,112,68,0.13870261999999997
se_prior_YP0ZEB.pt,56,72,0.08737745999999999
se_prior_UVO3GO.pt,56,22,0.08118812
se_prior_THGL36.pt,14,112,0.03219522
se_prior_IRHHXA.pt,7,342,0.0942384
se_prior_98KH0A.pt,112,16,0.14638420000000002
se_prior_AXCJ9G.pt,56,498,0.41956094000000005
se_prior_SUPZTG.pt,14,82,0.028931719999999998
se_prior_3TBRNS.pt,14,194,0.09763978
se_prior_W4UIXI.pt,14,522,0.13559678000000006
se_prior_FJGGGP.pt,28,248,0.09906289999999998
se_prior_Z59EKX.pt,7,34,0.022377860000000003
se_prior_X9K2JL.pt,28,136,0.08276909999999998
se_prior_L6047T.pt,56,1174,1.0353545200000003
se_prior_LIANNZ.pt,7,774,0.10955477999999996
se_prior_QOCRKW.pt,14,22,0.023136820000000006
se_prior_QM5A98.pt,14,60,0.027249579999999995
se_prior_B0MXOL.pt,7,102,0.026981639999999998
se_prior_DHXNWT.pt,14,56,0.026374159999999987
se_prior_ZJEH64.pt,7,264,0.07289881999999999
se_prior_L3IEU0.pt,28,980,0.16995482000000003
se_prior_U2EA31.pt,14,96,0.030447720000000015
se_prior_RNEAGU.pt,14,212,0.09370150000000001
se_prior_HJYRKQ.pt,112,6,0.09590694000000001
se_prior_XOCBPJ.pt,28,940,0.16171484000000003
se_prior_RFAT55.pt,14,120,0.03384696
se_prior_UOBHR2.pt,56,78,0.10092023999999998
se_prior_HRF4CU.pt,14,132,0.03473336
se_prior_QIRDG8.pt,56,120,0.11391069999999996
se_prior_DJOULQ.pt,112,208,0.24691894000000006
se_prior_PNYXWM.pt,3,46,0.02135143999999999
se_prior_UAWJI6.pt,56,4,0.022034280000000007
se_prior_342NZO.pt,56,138,0.12481240000000002
se_prior_M7E204.pt,14,232,0.10041339999999996
se_prior_RKDIB7.pt,28,18,0.02362646
se_prior_1R0GS5.pt,7,218,0.06887518000000001
se_prior_BCMES0.pt,28,240,0.10984378
se_prior_I6PE7N.pt,14,58,0.02638826
se_prior_27ZPD1.pt,56,520,0.18976089999999995
se_prior_OCCRY4.pt,56,40,0.08841054000000001
se_prior_HVHKY7.pt,14,530,0.21371068000000004
se_prior_3HC03Q.pt,3,530,0.08341888000000001
se_prior_L989NN.pt,7,148,0.02947324
