model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
avgpool_finegrained1_K4P3A0.pt,56,39,39,2,2,0.17409456000000006
avgpool_finegrained1_P4F40E.pt,56,54,54,2,2,0.21183655999999995
avgpool_finegrained1_W6D5FU.pt,56,26,26,2,2,0.13978042000000002
avgpool_finegrained1_NO1PB8.pt,56,57,57,2,2,0.25245559999999995
avgpool_finegrained1_4VEP7R.pt,56,61,61,2,2,0.23480938
avgpool_finegrained1_AFS0T2.pt,56,55,55,2,2,0.21954365999999997
avgpool_finegrained1_EEZ4WD.pt,56,53,53,2,2,0.21627764
avgpool_finegrained1_IQ8GAV.pt,56,40,40,2,2,0.18060904
avgpool_finegrained1_UV5YIM.pt,56,41,41,2,2,0.17993918000000003
avgpool_finegrained1_RGS24K.pt,56,58,58,2,2,0.22704487999999998
avgpool_finegrained1_03ZWX2.pt,28,44,44,2,2,0.10123930000000005
avgpool_finegrained1_RG2UF4.pt,28,65,65,2,2,0.16856216000000004
avgpool_finegrained1_1S1E6O.pt,28,35,35,2,2,0.09683226000000002
avgpool_finegrained1_CDNUW2.pt,28,38,38,2,2,0.12192504000000003
avgpool_finegrained1_S55D1R.pt,28,56,56,2,2,0.11363466000000001
avgpool_finegrained1_YP1LVR.pt,28,48,48,2,2,0.1464162
avgpool_finegrained1_U8XQUK.pt,28,53,53,2,2,0.11323936
avgpool_finegrained1_DIV31S.pt,28,42,42,2,2,0.10865757999999999
avgpool_finegrained1_IXJDRH.pt,28,51,51,2,2,0.10854524000000004
avgpool_finegrained1_VG56M4.pt,28,50,50,2,2,0.10995984
avgpool_finegrained1_4EDD5Y.pt,28,63,63,2,2,0.16759681999999995
avgpool_finegrained1_QZARNM.pt,28,68,68,2,2,0.12003768
avgpool_finegrained1_N04R6F.pt,28,67,67,2,2,0.11794334000000001
avgpool_finegrained1_VYK7TW.pt,28,70,70,2,2,0.11924064000000004
avgpool_finegrained1_BF7E7M.pt,28,49,49,2,2,0.10374908000000001
avgpool_finegrained1_5FADAE.pt,28,69,69,2,2,0.1209388
avgpool_finegrained1_3OCA9L.pt,28,66,66,2,2,0.11936542000000001
avgpool_finegrained1_K1G0WI.pt,28,58,58,2,2,0.11497244000000004
avgpool_finegrained1_NR4MDO.pt,28,57,57,2,2,0.10973644
avgpool_finegrained1_WDWPMS.pt,28,55,55,2,2,0.11044426000000003
avgpool_finegrained1_4VU7M1.pt,14,364,364,2,2,0.15551264
avgpool_finegrained1_T1F65J.pt,14,463,463,2,2,0.15263156000000003
avgpool_finegrained1_UEH8GM.pt,14,353,353,2,2,0.13066582000000002
avgpool_finegrained1_4B587K.pt,14,561,561,2,2,0.17945067999999992
avgpool_finegrained1_TY4RTU.pt,14,277,277,2,2,0.12370605999999995
avgpool_finegrained1_2E99KL.pt,14,313,313,2,2,0.15936587999999996
avgpool_finegrained1_Z4DBM0.pt,14,477,477,2,2,0.15291773999999994
avgpool_finegrained1_XX986E.pt,14,418,418,2,2,0.14608098000000003
avgpool_finegrained1_DIRUUC.pt,14,311,311,2,2,0.12698722
avgpool_finegrained1_LR07HC.pt,14,419,419,2,2,0.13892549999999998
avgpool_finegrained1_IAF71Z.pt,14,269,269,2,2,0.11606604000000002
avgpool_finegrained1_MPE5QD.pt,14,519,519,2,2,0.032526959999999994
avgpool_finegrained1_RHAK9T.pt,14,604,604,2,2,0.17120591999999998
avgpool_finegrained1_K4BJO2.pt,14,491,491,2,2,0.15705831999999997
avgpool_finegrained1_47JMI5.pt,14,507,507,2,2,0.24209076000000004
avgpool_finegrained1_WMO90W.pt,14,464,464,2,2,0.15289164
avgpool_finegrained1_8UNMDZ.pt,14,496,496,2,2,0.20075401999999998
avgpool_finegrained1_Q98HMI.pt,14,324,324,2,2,0.12756323999999997
avgpool_finegrained1_TRSJS1.pt,14,514,514,2,2,0.22572238
avgpool_finegrained1_08XOBS.pt,14,517,517,2,2,0.15672117999999996
avgpool_finegrained1_XNWJ1U.pt,28,195,195,3,2,0.24858923999999993
avgpool_finegrained1_K7K7OC.pt,28,152,152,3,2,0.2166944
avgpool_finegrained1_CNZ7NY.pt,28,227,227,3,2,0.25537616
avgpool_finegrained1_142PF7.pt,28,163,163,3,2,0.32060162000000003
avgpool_finegrained1_LJTE7X.pt,28,154,154,3,2,0.20465211999999994
avgpool_finegrained1_3A2BPS.pt,28,181,181,3,2,0.3521667200000001
avgpool_finegrained1_GUIDDL.pt,28,147,147,3,2,0.1907184
avgpool_finegrained1_G524TC.pt,28,190,190,3,2,0.21832531999999996
avgpool_finegrained1_TV4514.pt,28,157,157,3,2,0.31800978
avgpool_finegrained1_ENCA8I.pt,28,217,217,3,2,0.2967232
avgpool_finegrained1_928DEQ.pt,28,240,240,3,2,0.31167954000000003
avgpool_finegrained1_83IDVA.pt,28,199,199,3,2,0.28886746
avgpool_finegrained1_X6JKY2.pt,28,247,247,3,2,0.2590464800000001
avgpool_finegrained1_3BTPKO.pt,28,255,255,3,2,0.35365114
avgpool_finegrained1_S3SCWK.pt,28,205,205,3,2,0.26782810000000007
avgpool_finegrained1_VABY6A.pt,28,186,186,3,2,0.23091308000000002
avgpool_finegrained1_4MJ6GG.pt,28,178,178,3,2,0.2363683799999999
avgpool_finegrained1_AWATRS.pt,28,230,230,3,2,0.24931812000000003
avgpool_finegrained1_V1NGRQ.pt,28,198,198,3,2,0.2646252
avgpool_finegrained1_ZA8LM7.pt,28,131,131,3,2,0.20517751999999995
avgpool_finegrained1_YCOAL3.pt,56,45,45,3,2,0.21363043999999992
avgpool_finegrained1_AAIIPX.pt,56,46,46,3,2,0.29593569999999997
avgpool_finegrained1_HN1PMH.pt,56,54,54,3,2,0.27776552
avgpool_finegrained1_G3ONXY.pt,56,52,52,3,2,0.27550487999999995
avgpool_finegrained1_C5TTJQ.pt,56,30,30,3,2,0.26059372
avgpool_finegrained1_TM5HOW.pt,56,61,61,3,2,0.32408466
avgpool_finegrained1_4A49CV.pt,56,38,38,3,2,0.20253471999999992
avgpool_finegrained1_8W8EPS.pt,56,44,44,3,2,0.25521654000000005
avgpool_finegrained1_3Y8Q6P.pt,56,40,40,3,2,0.20786784
avgpool_finegrained1_UDW1GP.pt,56,47,47,3,2,0.21311676000000002
avgpool_finegrained1_SGTZPT.pt,56,39,39,3,2,0.18459988
avgpool_finegrained1_73VM1L.pt,56,32,32,3,2,0.25634566
avgpool_finegrained1_G84548.pt,56,26,26,3,2,0.15736758
avgpool_finegrained1_OHV5RB.pt,56,56,56,3,2,0.26275968000000005
avgpool_finegrained1_N2Y4DT.pt,56,50,50,3,2,0.30373056000000015
avgpool_finegrained1_E9HZEM.pt,56,33,33,3,2,0.18080398000000003
avgpool_finegrained1_M7TI8R.pt,56,58,58,3,2,0.2441459599999999
avgpool_finegrained1_9KD096.pt,56,31,31,3,2,0.16765558000000003
avgpool_finegrained1_R6ZYWK.pt,56,34,34,3,2,0.17428731999999997
avgpool_finegrained1_N6227K.pt,56,43,43,3,2,0.19794935999999996
avgpool_finegrained1_B2POY7.pt,112,320,320,2,2,1.4308804999999998
avgpool_finegrained1_736JPD.pt,112,487,487,2,2,1.6086310399999997
avgpool_finegrained1_TN2JPM.pt,112,593,593,2,2,1.6595627199999998
avgpool_finegrained1_79SUA3.pt,112,328,328,2,2,1.4751258399999998
avgpool_finegrained1_52PLQX.pt,112,323,323,2,2,1.30127318
avgpool_finegrained1_X36WCK.pt,112,518,518,2,2,1.88369512
avgpool_finegrained1_BJ0ZLJ.pt,112,413,413,2,2,1.55886382
avgpool_finegrained1_9UL4SK.pt,112,417,417,2,2,1.7219677600000003
avgpool_finegrained1_81UFVY.pt,112,533,533,2,2,1.7087255600000004
avgpool_finegrained1_WGP9KH.pt,112,340,340,2,2,1.3957684800000003
avgpool_finegrained1_WJX11A.pt,112,300,300,2,2,1.9976772999999994
avgpool_finegrained1_J5VJJO.pt,112,448,448,2,2,1.5650934400000003
avgpool_finegrained1_HWQOEX.pt,112,331,331,2,2,1.4526181999999996
avgpool_finegrained1_NG2XQJ.pt,112,460,460,2,2,1.5861079
avgpool_finegrained1_8CA0D5.pt,112,492,492,2,2,1.8264804000000003
avgpool_finegrained1_X250H2.pt,112,422,422,2,2,1.5221410400000002
avgpool_finegrained1_FKWWHN.pt,112,353,353,2,2,1.50455874
avgpool_finegrained1_YH0GTN.pt,112,266,266,2,2,1.38369498
avgpool_finegrained1_6LFF2Z.pt,112,386,386,2,2,1.3549065799999997
avgpool_finegrained1_5Y0RVR.pt,112,295,295,2,2,1.5504125199999998
avgpool_finegrained1_PIAZ5O.pt,224,98,98,2,2,1.60712726
avgpool_finegrained1_DJCQ5F.pt,224,120,120,2,2,1.5014363200000003
avgpool_finegrained1_890HRZ.pt,224,87,87,2,2,1.5307438599999994
avgpool_finegrained1_62M471.pt,224,108,108,2,2,1.7383223200000004
avgpool_finegrained1_G667LT.pt,224,130,130,2,2,1.63489916
avgpool_finegrained1_BH8RRS.pt,224,131,131,2,2,1.6797908999999998
avgpool_finegrained1_DUS43S.pt,224,96,96,2,2,1.5824764799999997
avgpool_finegrained1_021RTW.pt,224,83,83,2,2,1.3176387400000003
avgpool_finegrained1_FOWTZX.pt,224,157,157,2,2,1.8786940400000003
avgpool_finegrained1_B0H6I6.pt,224,101,101,2,2,1.6857222199999993
avgpool_finegrained1_IHYR1Y.pt,224,99,99,2,2,1.39382082
avgpool_finegrained1_LA0ZZ3.pt,224,117,117,2,2,1.9236046199999997
avgpool_finegrained1_8CDGSH.pt,224,74,74,2,2,1.56637326
avgpool_finegrained1_GCLRGR.pt,224,84,84,2,2,1.4597146399999996
avgpool_finegrained1_9R6HH2.pt,224,72,72,2,2,1.440065
avgpool_finegrained1_WOMD18.pt,224,147,147,2,2,1.94665046
avgpool_finegrained1_JX9JKN.pt,224,156,156,2,2,1.9664363199999997
avgpool_finegrained1_GGI5IQ.pt,224,153,153,2,2,1.84666194
avgpool_finegrained1_URP3T4.pt,224,86,86,2,2,1.4085987199999999
avgpool_finegrained1_OUNTS9.pt,224,141,141,2,2,1.7270357000000007
avgpool_finegrained1_7T4OCQ.pt,14,193,193,2,2,0.11775636
avgpool_finegrained1_MX521R.pt,14,143,143,2,2,0.07868475999999999
avgpool_finegrained1_SL4BH0.pt,14,168,168,2,2,0.13092963999999996
avgpool_finegrained1_ZTDEGK.pt,14,135,135,2,2,0.12683156
avgpool_finegrained1_ZVE94C.pt,14,120,120,2,2,0.10797446
avgpool_finegrained1_YGGMCI.pt,14,216,216,2,2,0.11524502000000002
avgpool_finegrained1_EIB46B.pt,14,161,161,2,2,0.10504404
avgpool_finegrained1_MEAWMB.pt,14,283,283,2,2,0.13391234000000002
avgpool_finegrained1_TG9WPY.pt,14,231,231,2,2,0.11599782000000003
avgpool_finegrained1_7UUZND.pt,14,206,206,2,2,0.12478414000000003
avgpool_finegrained1_ZZHR3A.pt,14,233,233,2,2,0.12439160000000005
avgpool_finegrained1_54WIFZ.pt,14,227,227,2,2,0.021655759999999996
avgpool_finegrained1_DLFO58.pt,14,176,176,2,2,0.13271122
avgpool_finegrained1_M184QZ.pt,14,237,237,2,2,0.12886583999999998
avgpool_finegrained1_O2XVPZ.pt,14,163,163,2,2,0.10224507999999999
avgpool_finegrained1_O03AX1.pt,14,263,263,2,2,0.13016728000000002
avgpool_finegrained1_BMC4MW.pt,14,177,177,2,2,0.10890909999999997
avgpool_finegrained1_KMD0FF.pt,14,214,214,2,2,0.11600562000000002
avgpool_finegrained1_J2BRWC.pt,14,220,220,2,2,0.13406866000000003
avgpool_finegrained1_KH73LC.pt,14,259,259,2,2,0.15239762
avgpool_finegrained1_BQHDMM.pt,14,201,201,2,2,0.11861658000000004
avgpool_finegrained1_7Y4EQD.pt,14,216,216,2,2,0.12511267999999998
avgpool_finegrained1_2JSV88.pt,14,273,273,2,2,0.12140456000000001
avgpool_finegrained1_9YWNR2.pt,14,131,131,2,2,0.11607218000000001
avgpool_finegrained1_8BQGRU.pt,14,175,175,2,2,0.14342174
avgpool_finegrained1_GFXV6M.pt,14,246,246,2,2,0.12307623999999995
avgpool_finegrained1_V1ZU7B.pt,14,276,276,2,2,0.12035398000000001
avgpool_finegrained1_PZ3FTJ.pt,14,242,242,2,2,0.11263779999999998
avgpool_finegrained1_J8OAKU.pt,14,236,236,2,2,0.10997606000000001
avgpool_finegrained1_B4NM56.pt,14,141,141,2,2,0.09747751999999997
avgpool_finegrained1_8EI8LW.pt,14,264,264,2,2,0.11178476000000001
avgpool_finegrained1_KEFZHJ.pt,14,281,281,2,2,0.11863080000000002
avgpool_finegrained1_IMHNI6.pt,14,278,278,2,2,0.11598898000000003
avgpool_finegrained1_NEZ42D.pt,14,275,275,2,2,0.11559730000000001
avgpool_finegrained1_9011OV.pt,14,193,193,2,2,0.09976060000000002
avgpool_finegrained1_ZNPL3F.pt,14,159,159,2,2,0.10359807999999998
avgpool_finegrained1_YKBLVL.pt,14,182,182,2,2,0.10667365999999999
avgpool_finegrained1_EFOIPA.pt,14,250,250,2,2,0.13060258
avgpool_finegrained1_S56MPQ.pt,14,184,184,2,2,0.10742228000000004
avgpool_finegrained1_6FPAZC.pt,14,151,151,2,2,0.09876074000000001
avgpool_finegrained1_WAUEYU.pt,14,385,385,2,1,0.38836412000000003
avgpool_finegrained1_LG7OVY.pt,14,349,349,2,1,0.32732739999999994
avgpool_finegrained1_C21IF3.pt,14,275,275,2,1,0.27235217999999994
avgpool_finegrained1_E8AD1E.pt,14,360,360,2,1,0.43078131999999997
avgpool_finegrained1_BLIQ9T.pt,14,350,350,2,1,0.35686204
avgpool_finegrained1_G8LGYZ.pt,14,557,557,2,1,0.58820004
avgpool_finegrained1_NQ60O8.pt,14,454,454,2,1,0.41184615999999996
avgpool_finegrained1_604I70.pt,14,274,274,2,1,0.27681610000000006
avgpool_finegrained1_VCDBNI.pt,14,518,518,2,1,0.5060211600000002
avgpool_finegrained1_Y282S4.pt,14,345,345,2,1,0.37433572000000004
avgpool_finegrained1_DI39Y9.pt,14,449,449,2,1,0.47965710000000006
avgpool_finegrained1_OT3DTZ.pt,14,387,387,2,1,0.3933827599999999
avgpool_finegrained1_W30RPS.pt,14,394,394,2,1,0.40513856
avgpool_finegrained1_ASYW78.pt,14,248,248,2,1,0.2838047000000001
avgpool_finegrained1_JIRXW3.pt,14,405,405,2,1,0.3966413800000001
avgpool_finegrained1_36PLN8.pt,14,357,357,2,1,0.35795364
avgpool_finegrained1_9ZL2KQ.pt,14,363,363,2,1,0.39679528000000003
avgpool_finegrained1_U7TB6C.pt,14,498,498,2,1,0.5478040599999999
avgpool_finegrained1_B2SOGR.pt,14,362,362,2,1,0.34245656
avgpool_finegrained1_8XLL5A.pt,14,268,268,2,1,0.3768778
avgpool_finegrained1_GZH770.pt,56,36,36,2,2,0.2098313
avgpool_finegrained1_Y4SECL.pt,56,30,30,2,2,0.036878940000000006
avgpool_finegrained1_ISU2N1.pt,56,61,61,2,2,0.24024148000000003
avgpool_finegrained1_321IFD.pt,56,32,32,2,2,0.21761146000000003
avgpool_finegrained1_J65Z86.pt,56,43,43,2,2,0.19817432000000001
avgpool_finegrained1_HJLQXX.pt,56,55,55,2,2,0.22464570000000003
avgpool_finegrained1_V9VQQF.pt,56,50,50,2,2,0.21510838000000007
avgpool_finegrained1_C30DPW.pt,56,65,65,2,2,0.25390422
avgpool_finegrained1_YZ1WRG.pt,56,45,45,2,2,0.19785904
avgpool_finegrained1_ZNO4YW.pt,56,49,49,2,2,0.24400789999999997
avgpool_finegrained1_O773BW.pt,56,29,29,2,2,0.16048178
avgpool_finegrained1_TJNGOK.pt,56,41,41,2,2,0.20373950000000005
avgpool_finegrained1_IRZSXD.pt,56,53,53,2,2,0.23354678
avgpool_finegrained1_YEYHJ9.pt,56,38,38,2,2,0.19942951999999992
avgpool_finegrained1_QBD5CL.pt,56,54,54,2,2,0.21534443999999994
avgpool_finegrained1_TPQARU.pt,56,51,51,2,2,0.2110983
avgpool_finegrained1_DBS8C9.pt,56,40,40,2,2,0.18115466000000002
avgpool_finegrained1_SE7LM3.pt,56,60,60,2,2,0.23183364
avgpool_finegrained1_PCH8QR.pt,56,42,42,2,2,0.18823558
avgpool_finegrained1_ATV2VD.pt,56,64,64,2,2,0.24232581999999997
avgpool_finegrained1_N1JV40.pt,28,141,141,2,2,0.1891458
avgpool_finegrained1_6DMOET.pt,28,290,290,2,2,0.37776856000000003
avgpool_finegrained1_V6M3YN.pt,28,211,211,2,2,0.23781392
avgpool_finegrained1_5XKR94.pt,28,281,281,2,2,0.44030622
avgpool_finegrained1_D8AIAX.pt,28,208,208,2,2,0.21526662000000002
avgpool_finegrained1_UCQGZ5.pt,28,142,142,2,2,0.17009950000000004
avgpool_finegrained1_VP0HWP.pt,28,274,274,2,2,0.37028234
avgpool_finegrained1_FVX2FV.pt,28,256,256,2,2,0.28644844
avgpool_finegrained1_GRK9UN.pt,28,300,300,2,2,0.32674440000000005
avgpool_finegrained1_C7RG5A.pt,28,130,130,2,2,0.16045717999999998
avgpool_finegrained1_YTMON9.pt,28,164,164,2,2,0.18149975999999995
avgpool_finegrained1_RBAJWI.pt,28,267,267,2,2,0.28644353999999994
avgpool_finegrained1_59FSY4.pt,28,149,149,2,2,0.18932980000000005
avgpool_finegrained1_EYMR6K.pt,28,233,233,2,2,0.24657059999999997
avgpool_finegrained1_HM5Z92.pt,28,148,148,2,2,0.20429426
avgpool_finegrained1_MPBG8N.pt,28,218,218,2,2,0.2141301
avgpool_finegrained1_RS0FLN.pt,28,194,194,2,2,0.22160567999999997
avgpool_finegrained1_0J17XS.pt,28,165,165,2,2,0.20794996000000002
avgpool_finegrained1_AI2L9D.pt,28,210,210,2,2,0.21766317999999998
avgpool_finegrained1_CL0VEH.pt,28,140,140,2,2,0.17002125999999998
avgpool_finegrained1_E5XKZQ.pt,28,155,155,2,2,0.18048262000000004
avgpool_finegrained1_C12NK2.pt,28,173,173,2,2,0.19439034
avgpool_finegrained1_FDX1CY.pt,28,198,198,2,2,0.24224729999999997
avgpool_finegrained1_8YUK0X.pt,28,153,153,2,2,0.19818726000000006
avgpool_finegrained1_U1KQK9.pt,28,226,226,2,2,0.35784249999999995
avgpool_finegrained1_U6YQDZ.pt,28,202,202,2,2,0.21486170000000002
avgpool_finegrained1_N5VNGV.pt,28,209,209,2,2,0.24814313999999998
avgpool_finegrained1_N2JSXT.pt,28,276,276,2,2,0.28281062
avgpool_finegrained1_57G809.pt,28,171,171,2,2,0.19206078000000004
avgpool_finegrained1_AR0MMW.pt,28,125,125,2,2,0.1624601
avgpool_finegrained1_O5FK6C.pt,28,208,208,2,2,0.23367730000000006
avgpool_finegrained1_V6C1O9.pt,28,214,214,2,2,0.04733758000000002
avgpool_finegrained1_TMTIU8.pt,28,122,122,2,2,0.16157348
avgpool_finegrained1_EVGYZ2.pt,28,281,281,2,2,0.27528460000000005
avgpool_finegrained1_BFL0T1.pt,28,161,161,2,2,0.18642203999999996
avgpool_finegrained1_EB6MUO.pt,28,243,243,2,2,0.23661404000000005
avgpool_finegrained1_5K2DEK.pt,28,141,141,2,2,0.16724035999999998
avgpool_finegrained1_QL7CN8.pt,28,177,177,2,2,0.19635284000000003
avgpool_finegrained1_I89ZF0.pt,28,234,234,2,2,0.2552870200000001
avgpool_finegrained1_V435RE.pt,28,213,213,2,2,0.26226898000000004
avgpool_finegrained1_G05W8C.pt,28,141,141,2,1,0.7160356
avgpool_finegrained1_TIO5NX.pt,28,250,250,2,1,0.8190541999999997
avgpool_finegrained1_R68Y3Y.pt,28,262,262,2,1,0.9491033999999998
avgpool_finegrained1_GG5J7H.pt,28,179,179,2,1,0.58822818
avgpool_finegrained1_H0YEAY.pt,28,120,120,2,1,0.4838002599999999
avgpool_finegrained1_YOSUZ5.pt,28,188,188,2,1,0.63618582
avgpool_finegrained1_B8KADU.pt,28,159,159,2,1,0.6351548600000001
avgpool_finegrained1_P22K65.pt,28,131,131,2,1,0.48047386000000003
avgpool_finegrained1_1CTGMN.pt,28,183,183,2,1,0.6690928000000004
avgpool_finegrained1_N6VPWN.pt,28,152,152,2,1,0.48956136000000006
avgpool_finegrained1_3UH9UZ.pt,28,149,149,2,1,0.4945766199999999
avgpool_finegrained1_U1UR58.pt,28,276,276,2,1,0.86019564
avgpool_finegrained1_GSMJJ4.pt,28,176,176,2,1,0.5863131199999999
avgpool_finegrained1_CIMHGB.pt,28,190,190,2,1,0.8671542999999998
avgpool_finegrained1_NZ8BP5.pt,28,281,281,2,1,0.8879186599999997
avgpool_finegrained1_26WGJU.pt,28,189,189,2,1,0.6177288199999998
avgpool_finegrained1_FV81XB.pt,28,172,172,2,1,0.7421767399999999
avgpool_finegrained1_KPSK1E.pt,28,148,148,2,1,0.5685846000000001
avgpool_finegrained1_R17CD0.pt,28,142,142,2,1,0.5208031
avgpool_finegrained1_GW54ZK.pt,28,163,163,2,1,0.6200147199999999
avgpool_finegrained1_HAZEFX.pt,56,300,300,2,2,1.03645562
avgpool_finegrained1_V3BTP7.pt,56,547,547,2,2,1.1706482200000006
avgpool_finegrained1_12BOZW.pt,56,493,493,2,2,1.2926441199999996
avgpool_finegrained1_94V9GZ.pt,56,457,457,2,2,1.1236664200000002
avgpool_finegrained1_TIO70Z.pt,56,452,452,2,2,1.04878026
avgpool_finegrained1_SZ9TPA.pt,56,541,541,2,2,1.23590028
avgpool_finegrained1_0H2SVJ.pt,56,450,450,2,2,1.0946727200000006
avgpool_finegrained1_N6C6UA.pt,56,283,283,2,2,0.8774692399999998
avgpool_finegrained1_IP8LJZ.pt,56,550,550,2,2,1.1563725200000001
avgpool_finegrained1_L04TB6.pt,56,256,256,2,2,0.8831538400000002
avgpool_finegrained1_GF5TQG.pt,56,293,293,2,2,0.8544083600000002
avgpool_finegrained1_Q84HH0.pt,56,387,387,2,2,1.1469284000000004
avgpool_finegrained1_NW7O36.pt,56,287,287,2,2,1.0457431599999998
avgpool_finegrained1_JKR57N.pt,56,325,325,2,2,1.16954476
avgpool_finegrained1_IHEUG0.pt,56,397,397,2,2,1.07782076
avgpool_finegrained1_0LGHH1.pt,56,381,381,2,2,1.06787762
avgpool_finegrained1_XMKWLD.pt,56,425,425,2,2,0.9662211199999997
avgpool_finegrained1_AMUDQA.pt,56,540,540,2,2,1.12380988
avgpool_finegrained1_IZVECC.pt,56,344,344,2,2,0.8668426199999996
avgpool_finegrained1_5WIR1W.pt,56,519,519,2,2,1.1222052199999997
avgpool_finegrained1_ZEAV10.pt,14,12,12,2,1,0.08358402
avgpool_finegrained1_AE8M45.pt,14,21,21,2,1,0.01713582
avgpool_finegrained1_UKL43X.pt,14,20,20,2,1,0.08853244
avgpool_finegrained1_KLFAAP.pt,14,18,18,2,1,0.09210318
avgpool_finegrained1_DCA525.pt,14,22,22,2,1,0.09180727999999996
avgpool_finegrained1_MK77G8.pt,14,23,23,2,1,0.09239193999999999
avgpool_finegrained1_AFO7BB.pt,14,17,17,2,1,0.08903423999999999
avgpool_finegrained1_9P8GRF.pt,14,19,19,2,1,0.08873824
avgpool_finegrained1_VFV02N.pt,14,25,25,2,1,0.11332712
avgpool_finegrained1_QAB9M4.pt,14,16,16,2,1,0.10312400000000002
avgpool_finegrained1_IZBT9C.pt,14,14,14,2,1,0.09108058
avgpool_finegrained1_NQ523J.pt,14,13,13,2,1,0.08506848000000002
avgpool_finegrained1_F3N8J9.pt,14,15,15,2,1,0.08891312000000007
avgpool_finegrained1_5JPAA7.pt,14,24,24,2,1,0.09212261999999999
avgpool_finegrained1_LDIX4B.pt,14,27,27,2,1,0.09341504000000005
avgpool_finegrained1_TL6F86.pt,14,26,26,2,1,0.10922144000000003
avgpool_finegrained1_X055FW.pt,112,78,78,3,2,1.0415781400000004
avgpool_finegrained1_Z126TD.pt,112,123,123,3,2,1.2688405200000004
avgpool_finegrained1_8ADGHD.pt,112,132,132,3,2,1.5172308199999998
avgpool_finegrained1_WHP89J.pt,112,118,118,3,2,1.2728570199999996
avgpool_finegrained1_9IZ15K.pt,112,125,125,3,2,1.11159248
avgpool_finegrained1_0T0CPT.pt,112,138,138,3,2,1.3960697799999997
avgpool_finegrained1_1M3NB3.pt,112,130,130,3,2,1.3045016799999996
avgpool_finegrained1_5Y6E9K.pt,112,113,113,3,2,1.3410499999999996
avgpool_finegrained1_NVJS4N.pt,112,127,127,3,2,1.3746495400000007
avgpool_finegrained1_YXIRPT.pt,112,96,96,3,2,1.12470744
avgpool_finegrained1_568DZI.pt,112,99,99,3,2,1.1883229199999996
avgpool_finegrained1_55ABIP.pt,112,156,156,3,2,1.3981648399999997
avgpool_finegrained1_9BHQAE.pt,112,100,100,3,2,1.06752052
avgpool_finegrained1_OD09HN.pt,112,179,179,3,2,1.3118464799999998
avgpool_finegrained1_9UIRG7.pt,112,136,136,3,2,0.9046341200000001
avgpool_finegrained1_2T4FL3.pt,112,178,178,3,2,1.6925747800000002
avgpool_finegrained1_KMATQZ.pt,112,167,167,3,2,1.3977511800000002
avgpool_finegrained1_T8JLRL.pt,112,177,177,3,2,1.4874074599999998
avgpool_finegrained1_00Q42T.pt,112,146,146,3,2,1.4640009999999999
avgpool_finegrained1_7KT19N.pt,112,157,157,3,2,1.6746690999999998
avgpool_finegrained1_LIMLMX.pt,28,139,139,2,1,0.4840641000000001
avgpool_finegrained1_FO34DR.pt,28,221,221,2,1,0.81712766
avgpool_finegrained1_TPSVR7.pt,28,167,167,2,1,0.5692918599999999
avgpool_finegrained1_P9PLRH.pt,28,275,275,2,1,0.9838073799999999
avgpool_finegrained1_1S2HZ1.pt,28,213,213,2,1,0.7808701
avgpool_finegrained1_B8PWM9.pt,28,181,181,2,1,0.6017760999999999
avgpool_finegrained1_I9NNK1.pt,28,195,195,2,1,0.84996158
avgpool_finegrained1_Q8HYD9.pt,28,130,130,2,1,0.5764270400000001
avgpool_finegrained1_6CD195.pt,28,262,262,2,1,0.9485682799999996
avgpool_finegrained1_MJ2EUS.pt,28,186,186,2,1,0.7265114000000001
avgpool_finegrained1_YCRP6I.pt,28,284,284,2,1,1.0488940600000003
avgpool_finegrained1_QV2XNB.pt,28,245,245,2,1,0.8386475999999997
avgpool_finegrained1_1U7VF2.pt,28,185,185,2,1,0.77356136
avgpool_finegrained1_N0O2Y2.pt,28,271,271,2,1,1.0253273200000002
avgpool_finegrained1_LUBVQK.pt,28,274,274,2,1,0.9443738799999997
avgpool_finegrained1_6DYTYP.pt,28,301,301,2,1,0.18856926
avgpool_finegrained1_WHBK1T.pt,28,175,175,2,1,0.6394407999999999
avgpool_finegrained1_IFT06O.pt,28,236,236,2,1,0.6901450399999999
avgpool_finegrained1_8JY1NK.pt,28,180,180,2,1,0.7547046999999999
avgpool_finegrained1_D7B0DL.pt,28,209,209,2,1,0.9638843600000002
avgpool_finegrained1_7GGIKR.pt,14,352,352,3,2,0.13831751999999997
avgpool_finegrained1_Y2PZXH.pt,14,453,453,3,2,0.15766945999999998
avgpool_finegrained1_IZWRCK.pt,14,575,575,3,2,0.18060047999999998
avgpool_finegrained1_H5A2ZG.pt,14,248,248,3,2,0.11951487999999999
avgpool_finegrained1_5HOJ55.pt,14,572,572,3,2,0.18088268000000007
avgpool_finegrained1_G00LDS.pt,14,479,479,3,2,0.16011016
avgpool_finegrained1_ZNJSK0.pt,14,570,570,3,2,0.2898621
avgpool_finegrained1_4OEXLM.pt,14,442,442,3,2,0.15237164
avgpool_finegrained1_ZA8ATD.pt,14,323,323,3,2,0.13196781999999999
avgpool_finegrained1_W7TBSE.pt,14,509,509,3,2,0.19304720000000003
avgpool_finegrained1_VMC85D.pt,14,392,392,3,2,0.14331671999999998
avgpool_finegrained1_YT47IP.pt,14,430,430,3,2,0.15451267999999999
