feature0,feature1,feature2,feature3,feature4,True,Pred,Error
56,211,159,0,0,0.3719164399999999,0.3266671725945948,0.12166514447547705
28,69,296,49,1573,0.42505870000000007,0.33701478345945973,0.2071335477677326
7,79,38,331,0,0.011501280000000004,0.011031727405405438,0.04082611627528118
7,505,141,151,44,0.010852920000000002,0.010431372702702736,0.038841832179474844
56,216,30,0,0,0.21474412000000004,0.2573130344324324,0.1982308732478094
14,118,154,41,0,0.014850940000000002,0.015823292270270295,0.0654741228683365
14,1119,152,0,0,0.20232811999999992,0.18165031881081167,0.10219934425915811
14,167,24,0,0,0.00690544,0.01963609783783788,1.843569394251182
14,108,129,0,0,0.007887380000000001,0.013158796432432398,0.6683355477271788
28,741,175,0,0,0.29347941999999994,0.2601019221081081,0.11373028436505642
7,261,135,0,0,0.009609979999999999,0.00935193097297302,0.026852191890823853
7,957,548,0,0,0.15704509999999997,0.14796649854054114,0.05780888075755834
7,92,184,0,0,0.009372199999999997,0.011239828360360327,0.1992732080365688
28,909,135,43,0,0.26881164,0.2808916403243248,0.044938531398137256
28,138,58,0,0,0.19969467999999993,0.1817716795135133,0.08975201786290266
28,6,2346,794,558,0.7483274199999999,0.5847438117837822,0.2185989766567924
28,485,136,737,1228,0.5809614200000001,0.43485162335135075,0.2514965566020706
7,189,84,66,0,0.0038805200000000006,0.006627846270270278,0.7079788972277625
7,659,561,0,0,0.01485094,0.02171839497297304,0.46242560894953727
7,442,36,0,0,0.007658739999999998,0.010167248378378383,0.32753538811585003
14,300,1171,0,0,0.22995541999999997,0.18658915156756747,0.18858554598292354
14,66,383,186,113,0.19150608,0.18989962843243197,0.008388514701820586
7,180,215,119,0,0.005748279999999999,0.006482532216216214,0.1277342468036031
14,44,21,1016,0,0.15890192,0.14825958562162148,0.0669742340330345
7,183,2113,0,0,0.11095124,0.12231056475675717,0.10238123302413889
56,146,29,0,0,0.24254962,0.2530321170810815,0.043217948892607966
28,115,482,0,0,0.23593164000000005,0.22249445345945937,0.05695372837886721
28,164,110,626,67,0.30129530000000004,0.2911202391891888,0.033771057201394325
7,84,441,0,0,0.00530564,0.009081405243243265,0.711651232130952
7,919,489,0,0,0.1388445,0.16202239151351416,0.16693417105837216
28,23,2008,0,0,0.3719809599999999,0.4015535505945957,0.07950028032240085
28,505,91,702,205,0.25334820000000013,0.3134269885405412,0.23713919633350866
56,670,225,506,170,1.07470892,1.1144108678918907,0.03694204742609817
28,155,172,493,6,0.21036084000000002,0.27714417021621635,0.3174703533995031
28,289,61,61,0,0.22904578000000003,0.2289245168108107,0.0005294277379366744
7,131,202,163,159,0.00544948,0.007630500756756748,0.4002254814691949
28,65,243,40,0,0.23749273999999992,0.18042368848648674,0.24029808874794742
14,133,19,126,0,0.009605720000000002,0.012347551351351337,0.2854373593391578
7,141,1210,0,0,0.11643359999999997,0.11498032070270264,0.012481614390496625
7,107,164,0,0,0.018915279999999993,0.01739384945945944,0.08043394232284981
14,5,1531,0,0,0.08116676,0.15623960578378376,0.9249210610819473
7,171,66,126,0,0.007832500000000001,0.007133358972972975,0.08926154191216416
56,96,33,0,0,0.17004763999999997,0.20908421637837907,0.22956258833335824
56,131,250,29,95,0.29203076000000006,0.34529023037837775,0.18237623453905227
56,163,58,0,0,0.23283499999999993,0.25170390194594544,0.08103980048508821
28,18,57,189,0,0.20527605999999998,0.19942738713513486,0.028491743581132274
56,72,362,846,0,0.6220744,0.909956486756754,0.4627775821618024
28,201,161,0,0,0.23229338000000002,0.22424965683783854,0.03462743175101021
7,260,123,414,0,0.012208580000000002,0.011992676324324299,0.017684585404338815
14,215,18,173,130,0.199694,0.19930576470270261,0.0019441510375744673
14,84,132,256,640,0.24864021999999994,0.2181327722162158,0.1226971556885855
28,134,160,316,58,0.23561669999999998,0.24612121470270196,0.04458306521864525
7,120,81,23,134,0.009742100000000002,0.005314414324324339,0.454489861084947
14,130,64,0,0,0.00903844,0.007868572216216212,0.1294324887683923
28,189,812,181,0,0.33183862,0.31030471216216193,0.06489271151693568
28,546,23,1195,205,0.411608,0.37046038318918983,0.09996797149426187
7,1979,19,0,0,0.13653969999999999,0.12064637783783777,0.11640074031334635
7,38,285,151,0,0.007213119999999998,0.006041565351351346,0.16241995816632088
56,82,99,76,84,0.22873934000000007,0.31853342048648664,0.392560722114904
28,789,56,638,58,0.47509012,0.33198495897297414,0.30121687444694883
28,150,99,103,82,0.22391846000000004,0.2992246138378378,0.3363106098435912
28,484,314,134,82,0.2705774000000001,0.2712371865405409,0.002438439206455638
7,327,26,81,0,0.005019399999999999,0.005140893783783779,0.02420484196991264
28,311,418,193,66,0.23807868000000001,0.24836290562162208,0.04319675168571191
14,9,437,474,381,0.19721756,0.19908329627027035,0.009460294865580775
14,721,510,0,0,0.20534074000000008,0.17323079789189147,0.15637394755716083
56,22,11,129,249,0.44263695999999997,0.36658616891891893,0.17181301597833368
7,188,103,0,0,0.01095906,0.012506496108108129,0.14120153627301332
7,201,50,124,0,0.003896120000000001,0.00849548864864865,1.1804997404208923
14,274,34,21,0,0.13405457999999998,0.11566428237837845,0.13718514967277906
14,219,651,0,0,0.17552638,0.20856202945945956,0.18820902852015492
14,123,124,0,0,0.013210360000000003,0.012263586918918901,0.07166898412163646
14,333,837,0,0,0.18397505999999997,0.19143098772972963,0.04052683950601602
28,440,96,232,629,0.5011787000000001,0.3146924841621614,0.37209525432313595
