feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
13,141,23,1,1,0.551954,0.003266,0.14712334,0.15208419448648627,0.03371901757047035
8,14,43,7,1,1.890624,0.029541,0.13231396,0.15178060394594578,0.14712464161714886
28,433,22,1,1,7.485632,0.009548,0.18933452000000003,0.22299532389189192,0.1777848217635742
13,259,14,1,1,0.61516,0.00364,0.13201809999999997,0.1579772723243245,0.1966334337816144
1,499,62,1,1,0.031,0.031,0.07207393999999999,0.07189566632432463,0.0024734831434961874
1,764,61,3,2,0.10487425,0.419497,0.09723685999999997,0.19124000902702695,0.9667439798758106
27,184,188,1,2,6.338655,0.03478,0.17993076000000002,0.21763586864864887,0.20955343404679022
56,145,1153,3,1,4722.245248,1.505818,13.98629728,18.126920551675667,0.2960485673071341
56,390,63,1,1,77.249088,0.024633,1.3357640399999997,1.2207614277297287,0.08609500542496339
27,1177,103,1,1,88.452486,0.121334,1.0564981799999997,1.1967485242702707,0.13275019959832868
7,1169,259,1,2,3.7121175,0.30303,0.20869034,0.26065226945945924,0.24899058317437806
14,92,33,7,1,29.164212,0.148797,0.9955982399999996,0.7542661328648658,0.24239908975244268
13,183,137,1,2,1.065038,0.025208,0.13748800000000003,0.18590076048648638,0.3521235343192594
27,2084,105,3,2,358.93864125,1.969485,1.68124008,2.176863892864863,0.29479657234014006
13,526,94,1,1,8.371922,0.049538,0.19837171999999995,0.17621273075675709,0.11170437622481101
27,247,192,1,2,8.678016,0.047616,0.20125818000000006,0.22174440805405424,0.10179078462328421
28,119,8,3,1,6.723584,0.008576,0.19726498000000003,0.24395554654054083,0.23668958646659324
28,1002,171,1,1,134.466192,0.171513,1.01444248,1.3146429068648584,0.29592651410344956
27,45,611,7,1,982.594314,1.347866,2.9095171200000003,2.919737733621622,0.0035128212689883925
28,516,96,7,1,1903.05024,2.42736,5.91930792,6.18452745935134,0.04480583590781346
27,183,9,5,1,30.023136,0.041184,1.1551266799999997,0.6284041057837841,0.4559868483136548
27,126,12,1,1,1.110996,0.001524,0.14324126,0.15749481032432422,0.09950729506515238
56,385,39,1,1,47.209344,0.015054,0.9499896399999999,0.8777885015675688,0.07600202717203426
13,209,207,3,1,65.838006,0.389574,0.9650737599999999,0.9727973035675693,0.008003060374959771
14,258,123,5,1,155.520708,0.793473,0.9931911200000001,1.0869140125405394,0.0943654153296692
14,59,6,3,1,0.625632,0.003192,0.13411695999999998,0.1920847502162162,0.43221819385271065
7,494,29,7,1,34.398147,0.702003,0.40672628000000005,0.7864691327027029,0.9336570351507721
112,53,69,1,1,46.738944,0.003726,1.3379922800000004,1.2842014128648631,0.04020267376665076
27,41,50,1,1,1.5309,0.0021,0.14493246000000004,0.1437524317837842,0.008141918078364572
14,521,149,7,1,745.57812,3.80397,2.879758460000001,2.7825635006486436,0.03375108041226396
13,18,70,5,1,5.33533,0.03157,0.57913946,0.23623433043243233,0.5920942247098266
28,63,480,1,1,24.08448,0.03072,0.34531276000000005,0.4610213855135136,0.33508355009387303
28,522,152,7,1,3048.198272,3.888008,9.313997760000001,9.520928595783817,0.02221718762618806
27,122,182,3,1,145.813122,0.200018,1.1246193,1.0629973289189223,0.054793627568971735
14,5,176,1,1,0.206976,0.001056,0.12334047999999999,0.14412072751351293,0.16847873069338584
28,984,120,1,2,23.1672,0.1182,0.49298120000000006,0.4124030783783784,0.16345069877232973
28,803,120,7,2,925.46496,4.72176,3.8802974199999998,3.8152092828648607,0.016774007270591917
56,244,153,1,2,29.38824,0.037485,0.3385389400000001,0.5878787662702692,0.7365174188537043
13,140,6,7,1,6.957054,0.041166,0.21486309999999997,0.29634339718918906,0.379219592331997
13,484,132,1,1,10.81938,0.06402,0.19715992000000004,0.23267581183783775,0.18013748351002426
14,469,247,5,1,567.679112,2.896322,1.5953136799999998,1.933771530270275,0.21215755529049002
56,814,25,3,2,143.6092,0.183175,1.1055040399999998,1.411295432324326,0.27660811834240456
56,128,89,5,2,223.352976,0.284889,1.17135634,1.5387044168108102,0.31360915911447595
56,75,17,5,1,100.013312,0.031892,1.18973214,1.1098855395135152,0.06711309025112563
56,500,257,1,1,403.781952,0.128757,1.5602205400000002,1.7318407451351374,0.10999740147962492
14,22,175,1,1,0.7889,0.004025,0.13404047999999996,0.13263609454053993,0.010477323413494445
28,20,293,3,1,41.577872,0.053033,0.7046964799999997,0.7460368510810835,0.05866408057137423
8,242,164,1,1,2.550528,0.039852,0.11312872000000002,0.12477129318918906,0.10291438981355965
56,200,44,3,1,248.509184,0.079244,1.0741188200000003,1.2832240575135125,0.19467607644516668
14,14,157,1,1,0.46158,0.002355,0.11783081999999999,0.14815450145945908,0.25734932048728076
14,315,60,3,1,33.35136,0.17016,0.3186618600000001,0.5493674219459459,0.723982349020199
8,213,23,7,2,3.841184,0.240074,0.19722515999999998,0.27550340518918887,0.3968978663228814
28,201,44,1,1,6.968192,0.008888,0.18553062,0.18726782951351373,0.00936346525179359
56,85,492,5,1,3280.230912,1.045992,8.843659719999998,10.018897163243288,0.13289039610891887
56,559,218,7,1,18726.486016,5.971456,50.98219876000001,51.040110330054034,0.0011359174665385547
8,189,174,1,1,2.11584,0.03306,0.11521112000000004,0.14028639600000004,0.2176463174735215
28,665,124,1,1,64.745856,0.082584,0.9343144400000001,1.0797880398918913,0.1557009007501706
28,117,189,1,2,4.371192,0.022302,0.15509737999999998,0.20770205140540532,0.3391718893343353
28,241,190,1,1,36.04832,0.04598,0.5816835999999997,0.42234903902702703,0.2739196377084944
28,41,192,3,2,13.92384,0.07104,0.20558838000000002,0.30883594210810716,0.5022052418921106
14,761,20,1,2,0.74676,0.01524,0.17192754000000002,0.1655792754594598,0.03692407010848998
56,36,514,1,1,59.640448,0.019018,1.6911755800000003,1.2967068547027012,0.23325119518181492
112,532,156,3,1,9371.421696,0.747084,26.422905460000003,27.504330181351406,0.04092754761540155
56,85,64,3,1,153.739264,0.049024,1.1301938600000003,1.0817361035135185,0.04287561470780053
8,17,117,3,1,1.153152,0.018018,0.12140426000000001,0.12566268378378384,0.035076395043994554
28,22,143,1,1,2.578576,0.003289,0.12809799999999996,0.17685063751351346,0.3805885924332426
56,7,252,1,1,6.322176,0.002016,0.8553656000000001,0.6874723733513527,0.19628241613720185
27,111,135,1,2,2.75562,0.01512,0.16244804000000004,0.15973356221621604,0.016709821699196877
28,80,159,1,1,10.097136,0.012879,0.19626416,0.2093917599459456,0.06688740290609155
28,246,217,1,1,42.021616,0.053599,0.3518998,0.6594556571891891,0.8739870190014007
14,143,161,1,2,1.136016,0.023184,0.15094460000000004,0.15863983075675678,0.050980497194048256
112,1139,935,1,1,13370.6496,1.0659,53.26847826,42.16133044421609,0.2085125796455202
13,1146,158,1,2,7.6567985,0.181226,0.37933202,0.27991000962162194,0.26209759560602885
56,213,125,1,1,83.888,0.02675,1.39689914,1.3568481551351308,0.028671350506285755
28,309,107,1,1,26.00528,0.03317,0.3119643800000001,0.4215346554594599,0.3512268787207686
56,234,83,7,1,2984.722496,0.951761,9.74631064,10.114980904594598,0.03782664827873747
27,131,490,1,1,47.15172,0.06468,1.1489780599999997,0.8314802795675679,0.2763305858359314
56,145,109,5,1,1239.453824,0.395234,4.296781699999999,4.354734239729724,0.01348742937760258
14,263,129,1,1,6.674976,0.034056,0.14870392,0.19767243351351335,0.3293021025505808
13,508,121,7,1,509.036957,3.012053,1.9759775199999994,1.9293937408648707,0.02357505521374995
56,541,670,3,1,10232.4544,3.2629,26.373530420000012,27.20966268583784,0.031703463757880496
27,207,497,1,1,75.361104,0.103376,1.3074839799999998,1.0530712808108125,0.19458188634111398
56,510,2019,3,1,29068.302144,9.269229,75.73315168000002,84.76724920443262,0.11928854569006885
7,75,114,1,1,0.424536,0.008664,0.10704578000000002,0.12005966383783784,0.12157306750287414
3,90,514,7,1,20.405286,2.267254,0.5232791200000002,0.8446796367027005,0.6142047416352102
14,185,2015,1,2,18.36471,0.37479,0.27200814000000006,0.6718836534594592,1.4700865696866978
56,46,191,7,1,1350.69088,0.430705,4.454210119999999,4.773146494702696,0.07160335190983251
