model_path,HW,CIN,CIN,latency
addrelu_prior_Y8ITDG.pt,28,22,22,0.004663160000000001
addrelu_prior_AP9P98.pt,56,222,222,0.00465808
addrelu_prior_I2K5KD.pt,28,123,123,0.00453364
addrelu_prior_QUL8E4.pt,7,104,104,0.004711260000000002
addrelu_prior_D20SG6.pt,14,153,153,0.0046377200000000006
addrelu_prior_DOJJB4.pt,14,196,196,0.0046266400000000004
addrelu_prior_D6MR9Z.pt,56,472,472,0.004586080000000001
addrelu_prior_6H7S0G.pt,28,215,215,0.004636940000000001
addrelu_prior_WE59GY.pt,7,198,198,0.00459576
addrelu_prior_FMKD1G.pt,56,95,95,0.0045724200000000015
addrelu_prior_YQCVTL.pt,28,975,975,0.004648220000000002
addrelu_prior_U3FYEO.pt,56,136,136,0.004610600000000001
addrelu_prior_FJYNZX.pt,56,1073,1073,0.0046172800000000005
addrelu_prior_SLXYWP.pt,112,144,144,0.004691780000000001
addrelu_prior_CY360A.pt,56,190,190,0.004688580000000001
addrelu_prior_L24M8Z.pt,112,540,540,0.0046332000000000005
addrelu_prior_AB4FGE.pt,28,541,541,0.004549280000000001
addrelu_prior_H03KBG.pt,14,169,169,0.004632699999999998
addrelu_prior_AILEE7.pt,1,114,114,0.004590159999999999
addrelu_prior_1ZKDXX.pt,14,35,35,0.0046085200000000005
addrelu_prior_V465OG.pt,7,111,111,0.004570060000000001
addrelu_prior_U79VFO.pt,112,67,67,0.0047098
addrelu_prior_J28IG9.pt,14,526,526,0.00464196
addrelu_prior_TQDJQ9.pt,14,239,239,0.00461136
addrelu_prior_CXUH8H.pt,3,1016,1016,0.004626519999999999
addrelu_prior_26NJS0.pt,112,190,190,0.004643320000000001
addrelu_prior_I2E370.pt,14,497,497,0.00458246
addrelu_prior_NCKLMJ.pt,112,15,15,0.0046596
addrelu_prior_0S871C.pt,28,185,185,0.00463298
addrelu_prior_K30NLK.pt,112,81,81,0.004844360000000001
addrelu_prior_AH97NN.pt,56,132,132,0.004644860000000001
addrelu_prior_HYWDZQ.pt,56,138,138,0.004838239999999999
addrelu_prior_V30WC1.pt,56,14,14,0.00456228
addrelu_prior_EPM6HF.pt,28,249,249,0.00462738
addrelu_prior_L1ZFXI.pt,28,46,46,0.004597219999999998
addrelu_prior_VDY115.pt,28,163,163,0.004672079999999998
addrelu_prior_C7UKGO.pt,112,32,32,0.004591780000000002
addrelu_prior_XLA1PW.pt,7,390,390,0.0046814399999999985
addrelu_prior_DILYLP.pt,28,530,530,0.004564599999999999
addrelu_prior_293I37.pt,14,264,264,0.004622939999999999
addrelu_prior_MGW8YM.pt,112,85,85,0.004660800000000001
addrelu_prior_ODK20H.pt,14,226,226,0.00466602
addrelu_prior_A2RQIY.pt,28,515,515,0.004587619999999999
addrelu_prior_03FY24.pt,56,3,3,0.00461306
addrelu_prior_AEOM5H.pt,28,431,431,0.0045686
addrelu_prior_OWCXR2.pt,28,199,199,0.00465158
addrelu_prior_0OWANH.pt,14,46,46,0.004602180000000001
addrelu_prior_2BJG5W.pt,28,119,119,0.00460798
addrelu_prior_YNFS9V.pt,112,267,267,0.004650299999999999
addrelu_prior_DTLWT5.pt,112,161,161,0.004627199999999999
addrelu_prior_YYNZJJ.pt,14,42,42,0.0046155200000000006
addrelu_prior_9V3IZ7.pt,56,524,524,0.00470958
addrelu_prior_8G33DM.pt,14,921,921,0.004664579999999999
addrelu_prior_PBOIEV.pt,14,175,175,0.004645999999999998
addrelu_prior_WSR85Y.pt,56,3,3,0.004611559999999998
addrelu_prior_7X90DK.pt,112,193,193,0.004649339999999999
addrelu_prior_WKEC5W.pt,14,176,176,0.0046317
addrelu_prior_SNAMDK.pt,14,516,516,0.004542240000000001
addrelu_prior_3FKO2S.pt,56,465,465,0.004684659999999999
addrelu_prior_Z79VF0.pt,7,502,502,0.00458892
addrelu_prior_41TIGK.pt,14,481,481,0.004651219999999999
addrelu_prior_1VRW6R.pt,56,202,202,0.004648740000000001
addrelu_prior_PHBYMI.pt,28,703,703,0.0047646599999999996
addrelu_prior_PNGUOQ.pt,28,973,973,0.004659839999999999
addrelu_prior_3FXD1T.pt,14,172,172,0.004581760000000001
addrelu_prior_R6G3XW.pt,14,996,996,0.00468162
addrelu_prior_YS3B8Y.pt,7,179,179,0.004636140000000001
addrelu_prior_6FX66K.pt,56,77,77,0.0046353
addrelu_prior_TOFVN8.pt,112,25,25,0.0045763
addrelu_prior_E1MC49.pt,28,146,146,0.00459564
addrelu_prior_ZKIOH5.pt,56,165,165,0.0046783400000000004
addrelu_prior_73EJPL.pt,14,654,654,0.00462386
addrelu_prior_77GIJX.pt,56,515,515,0.00467188
addrelu_prior_LF5SSI.pt,7,931,931,0.004597759999999999
addrelu_prior_61HZ8B.pt,14,56,56,0.004600659999999999
addrelu_prior_QFIWD5.pt,56,98,98,0.00456176
addrelu_prior_F45RGF.pt,56,1027,1027,0.0046029200000000025
addrelu_prior_R4L8AK.pt,28,973,973,0.0046464199999999975
addrelu_prior_6O4MZQ.pt,14,568,568,0.0045723
addrelu_prior_41ZKZY.pt,14,1981,1981,0.004481120000000002
addrelu_prior_A8BJLG.pt,14,217,217,0.00459698
addrelu_prior_8VI52A.pt,28,205,205,0.004661200000000002
addrelu_prior_GLW8RG.pt,56,2050,2050,0.004602120000000001
addrelu_prior_311DCT.pt,7,120,120,0.0046176
addrelu_prior_X3F6TW.pt,7,986,986,0.00458026
addrelu_prior_FNHENP.pt,56,531,531,0.004609440000000001
addrelu_prior_TG39IM.pt,56,147,147,0.00454584
addrelu_prior_CEOHVW.pt,56,176,176,0.0046732399999999995
addrelu_prior_OCR4N1.pt,7,177,177,0.00459206
addrelu_prior_F0A8D9.pt,112,193,193,0.0046804
addrelu_prior_EXJYM4.pt,14,507,507,0.004578779999999999
addrelu_prior_CJT9T6.pt,7,116,116,0.00460552
addrelu_prior_KGQIV3.pt,14,131,131,0.004586859999999999
addrelu_prior_E11JDJ.pt,28,157,157,0.004600719999999999
addrelu_prior_2MC34E.pt,14,40,40,0.004623759999999999
addrelu_prior_NTE7GS.pt,14,267,267,0.004688260000000001
addrelu_prior_R17IFB.pt,7,186,186,0.0052666
addrelu_prior_7M53T6.pt,7,155,155,0.00455664
addrelu_prior_14WLOL.pt,28,138,138,0.00459572
addrelu_prior_PB9U1Q.pt,7,209,209,0.004634620000000002
addrelu_prior_NKTB71.pt,14,30,30,0.004590020000000001
addrelu_prior_PXB1O9.pt,7,188,188,0.004631359999999998
addrelu_prior_OB5XCJ.pt,7,503,503,0.004607700000000001
addrelu_prior_ILULA1.pt,224,129,129,0.004906820000000002
addrelu_prior_NYYC3E.pt,7,504,504,0.004652439999999999
addrelu_prior_2FVF6T.pt,112,1172,1172,0.00471362
addrelu_prior_3E5BAM.pt,7,1005,1005,0.00453392
addrelu_prior_U8UA3L.pt,14,164,164,0.0046092
addrelu_prior_28M4OC.pt,7,740,740,0.00475122
addrelu_prior_ZR9UAT.pt,7,80,80,0.0046215200000000005
addrelu_prior_YN14HJ.pt,7,816,816,0.004588899999999999
addrelu_prior_67EVSU.pt,28,109,109,0.004597660000000001
addrelu_prior_2WLS5D.pt,56,20,20,0.00459518
addrelu_prior_FNJJCW.pt,14,243,243,0.004581559999999999
addrelu_prior_GED09I.pt,56,95,95,0.0046198
addrelu_prior_1UJ6KO.pt,112,114,114,0.004672440000000001
addrelu_prior_6GW8K8.pt,14,1685,1685,0.00450958
addrelu_prior_5CQXDI.pt,56,268,268,0.0047764600000000015
addrelu_prior_KWMM7Y.pt,14,113,113,0.00458464
addrelu_prior_AW4K0Z.pt,7,251,251,0.0045610200000000016
addrelu_prior_7T0JAN.pt,14,113,113,0.004600559999999999
addrelu_prior_IJSOXN.pt,112,228,228,0.004638920000000002
addrelu_prior_YLVO76.pt,56,20,20,0.004596860000000001
addrelu_prior_RZEK5S.pt,14,24,24,0.00457886
addrelu_prior_CHFRV7.pt,28,219,219,0.00470946
addrelu_prior_P46H8B.pt,28,261,261,0.00465554
addrelu_prior_ZQ1WC5.pt,28,109,109,0.004551320000000001
addrelu_prior_ALXB2P.pt,14,122,122,0.004662639999999999
addrelu_prior_XE6FCZ.pt,56,641,641,0.0046040000000000005
addrelu_prior_I25OZX.pt,7,1703,1703,0.004613399999999999
addrelu_prior_BET2XV.pt,28,61,61,0.00454734
addrelu_prior_I8M8EZ.pt,14,1033,1033,0.004662540000000001
addrelu_prior_G2SMHZ.pt,56,234,234,0.00466896
addrelu_prior_SEMDIP.pt,14,529,529,0.00462558
addrelu_prior_92R4LM.pt,14,1326,1326,0.004738599999999999
addrelu_prior_E02SLO.pt,7,196,196,0.004610100000000001
addrelu_prior_2T1DHA.pt,56,108,108,0.004616779999999999
addrelu_prior_D057TN.pt,7,72,72,0.00457842
addrelu_prior_AHJ36X.pt,14,212,212,0.00461192
addrelu_prior_6VGRIM.pt,7,99,99,0.004782839999999999
addrelu_prior_CW8ZEM.pt,7,124,124,0.00480146
addrelu_prior_R6LYRP.pt,14,51,51,0.004569459999999998
addrelu_prior_5KJL9L.pt,14,165,165,0.00470918
addrelu_prior_59LUR1.pt,14,185,185,0.00463682
addrelu_prior_NSXM9N.pt,112,29,29,0.00455618
addrelu_prior_DGUQEZ.pt,14,206,206,0.004657200000000001
addrelu_prior_IAV32G.pt,7,176,176,0.004648739999999999
addrelu_prior_JL7TCF.pt,7,502,502,0.004641660000000001
addrelu_prior_I5VW17.pt,14,252,252,0.00475534
addrelu_prior_MTGM8S.pt,56,495,495,0.004752459999999999
addrelu_prior_UBJNRG.pt,7,222,222,0.00467142
addrelu_prior_ZV17J6.pt,56,51,51,0.004741560000000002
addrelu_prior_Y9AWBE.pt,7,167,167,0.0046153600000000015
addrelu_prior_LURQ01.pt,56,215,215,0.004724859999999999
addrelu_prior_LO45AB.pt,14,150,150,0.0046501
addrelu_prior_WTQLC0.pt,28,525,525,0.0045749200000000005
addrelu_prior_GQZO0U.pt,14,52,52,0.004645800000000001
addrelu_prior_GFTMUY.pt,28,195,195,0.004628900000000001
addrelu_prior_NLILTA.pt,56,215,215,0.004764979999999999
addrelu_prior_OJ0KF7.pt,112,115,115,0.004737619999999999
addrelu_prior_9JNGSO.pt,14,260,260,0.004594279999999999
addrelu_prior_YKLHAL.pt,112,129,129,0.00469214
addrelu_prior_YJ93T0.pt,14,89,89,0.004584
addrelu_prior_KU78N8.pt,7,98,98,0.004674040000000001
addrelu_prior_6UT0PI.pt,28,33,33,0.004646760000000001
addrelu_prior_5ASG1T.pt,56,233,233,0.00470074
addrelu_prior_TXHMLI.pt,28,497,497,0.004605299999999998
addrelu_prior_2J626G.pt,112,571,571,0.00483428
addrelu_prior_0H7NNN.pt,28,33,33,0.00475416
addrelu_prior_HX6UR0.pt,112,235,235,0.00472278
addrelu_prior_HPCQGB.pt,112,493,493,0.004658160000000001
addrelu_prior_ADAE56.pt,56,183,183,0.004736820000000001
addrelu_prior_KLOMPU.pt,28,1021,1021,0.00466914
addrelu_prior_SM6TN0.pt,7,248,248,0.0046789
addrelu_prior_4ABELG.pt,56,457,457,0.00462966
addrelu_prior_8NIECX.pt,224,171,171,0.004926420000000002
addrelu_prior_G9PHKC.pt,14,1319,1319,0.0048344799999999995
addrelu_prior_FI79XO.pt,112,189,189,0.00464454
addrelu_prior_QOZGA4.pt,112,143,143,0.00463248
addrelu_prior_GSOLE6.pt,56,121,121,0.004582
addrelu_prior_IBT2HF.pt,7,164,164,0.004613959999999999
addrelu_prior_7SGQRW.pt,56,27,27,0.004580399999999999
addrelu_prior_ZZQE72.pt,56,196,196,0.0046197799999999995
addrelu_prior_08NF2T.pt,56,520,520,0.004628480000000001
addrelu_prior_8SOK5B.pt,7,47,47,0.00461572
addrelu_prior_BEH9TB.pt,7,156,156,0.00458258
addrelu_prior_UU112M.pt,14,532,532,0.00458548
addrelu_prior_3ZV0VR.pt,28,1285,1285,0.0046577
addrelu_prior_IV2FL7.pt,14,1478,1478,0.004584540000000001
addrelu_prior_PWQ3Z1.pt,112,825,825,0.004515760000000001
addrelu_prior_2I6A47.pt,56,101,101,0.004573959999999999
addrelu_prior_9C9WOI.pt,56,535,535,0.004594699999999999
addrelu_prior_1QCX13.pt,14,187,187,0.00457536
addrelu_prior_1H7DUU.pt,28,88,88,0.004573820000000001
addrelu_prior_OO9BNY.pt,14,169,169,0.00462628
addrelu_prior_GCRN6B.pt,28,180,180,0.004631800000000001
addrelu_prior_YQPXST.pt,14,151,151,0.004556019999999999
addrelu_prior_N4PBTK.pt,28,47,47,0.0045610600000000005
addrelu_prior_VEVJHU.pt,14,210,210,0.00460082
addrelu_prior_BC312D.pt,7,431,431,0.004648520000000001
addrelu_prior_EQVZ6G.pt,14,150,150,0.004599380000000001
addrelu_prior_607S4T.pt,14,215,215,0.00459018
addrelu_prior_KWHIQE.pt,14,809,809,0.004627859999999999
addrelu_prior_AC9SRR.pt,14,114,114,0.00462524
addrelu_prior_6QMNLE.pt,7,153,153,0.0046799599999999995
addrelu_prior_OZHP7I.pt,112,20,20,0.004672160000000002
addrelu_prior_0VRS3A.pt,224,84,84,0.0046212200000000005
addrelu_prior_JXHY3C.pt,14,515,515,0.00461078
addrelu_prior_EAVCN2.pt,14,528,528,0.004660380000000001
addrelu_prior_DCY7HS.pt,56,1024,1024,0.004656539999999999
addrelu_prior_VSP1RN.pt,56,503,503,0.004614759999999999
addrelu_prior_YYFSGA.pt,7,148,148,0.004644939999999998
addrelu_prior_7U4F21.pt,28,1255,1255,0.00460314
addrelu_prior_OMYPXP.pt,14,155,155,0.0045961199999999995
addrelu_prior_TRU8FD.pt,28,109,109,0.004590520000000002
addrelu_prior_KYDHHW.pt,14,309,309,0.004606619999999999
addrelu_prior_JMUOQL.pt,56,59,59,0.0046988
addrelu_prior_6ORKCI.pt,224,1722,1722,0.0046906000000000005
addrelu_prior_U00QJN.pt,56,28,28,0.00459536
addrelu_prior_XDLYUF.pt,28,541,541,0.0046016799999999995
addrelu_prior_EV08RE.pt,14,250,250,0.0045930799999999985
addrelu_prior_I6KEDU.pt,7,9,9,0.00455512
addrelu_prior_EB4XX0.pt,56,1521,1521,0.004650519999999999
addrelu_prior_Z90L44.pt,14,173,173,0.0046871000000000005
addrelu_prior_34G7JZ.pt,14,218,218,0.004629539999999999
addrelu_prior_YAG6LB.pt,14,474,474,0.0046126
addrelu_prior_MAM534.pt,14,51,51,0.004601040000000001
addrelu_prior_TAVZAU.pt,7,225,225,0.004633879999999999
addrelu_prior_MMK115.pt,14,216,216,0.0045867
addrelu_prior_ADZ2SG.pt,14,975,975,0.004736379999999999
addrelu_prior_SNHF8W.pt,7,267,267,0.004559819999999999
addrelu_prior_PRA5N6.pt,56,282,282,0.0046187599999999995
addrelu_prior_9WATMU.pt,14,559,559,0.004601760000000001
addrelu_prior_QDM1D6.pt,14,37,37,0.00463276
addrelu_prior_HVEXAL.pt,28,84,84,0.004596779999999998
addrelu_prior_MJRWUA.pt,14,246,246,0.004601380000000001
addrelu_prior_14K1PQ.pt,56,320,320,0.00466908
addrelu_prior_LKZA2Y.pt,7,134,134,0.0046335
addrelu_prior_W4V7CG.pt,112,2152,2152,0.004679359999999999
addrelu_prior_JT96D5.pt,14,502,502,0.004592480000000001
addrelu_prior_P5Q1KF.pt,14,41,41,0.0046109
addrelu_prior_JU4A22.pt,28,25,25,0.00461316
addrelu_prior_S8V9GO.pt,224,686,686,0.00471228
addrelu_prior_OXV11A.pt,14,523,523,0.004592500000000002
addrelu_prior_LAMRGM.pt,28,181,181,0.004645659999999999
addrelu_prior_HS766T.pt,28,208,208,0.004660319999999999
addrelu_prior_L3FRGU.pt,56,40,40,0.0046307399999999995
addrelu_prior_7T0KNH.pt,7,267,267,0.004647279999999998
addrelu_prior_LMYBHC.pt,28,58,58,0.004669659999999999
addrelu_prior_92GBDD.pt,28,68,68,0.0046399
addrelu_prior_3AN9TE.pt,7,202,202,0.00465718
addrelu_prior_ZLW2KU.pt,14,1000,1000,0.0047038
addrelu_prior_HOXNN9.pt,56,301,301,0.0046890199999999995
addrelu_prior_7ENVGV.pt,56,259,259,0.00462374
addrelu_prior_NNP73B.pt,56,485,485,0.0046339400000000005
addrelu_prior_RDS5RH.pt,28,130,130,0.0046388
addrelu_prior_XY2KF8.pt,14,66,66,0.004640820000000001
addrelu_prior_7GRJN7.pt,7,1026,1026,0.004602319999999998
addrelu_prior_Z1MTN0.pt,224,157,157,0.0047377800000000005
addrelu_prior_V5QRJ4.pt,28,58,58,0.004606919999999999
addrelu_prior_LTJN1P.pt,14,511,511,0.004615200000000001
addrelu_prior_M16DQ9.pt,112,17,17,0.0046618399999999996
addrelu_prior_D51ILW.pt,28,514,514,0.004578939999999999
addrelu_prior_IV12WH.pt,14,486,486,0.004597080000000001
addrelu_prior_4C1SOU.pt,3,858,858,0.00460632
addrelu_prior_DMI00T.pt,7,154,154,0.00459302
addrelu_prior_9IVYFG.pt,14,59,59,0.004639019999999999
addrelu_prior_GEIGSW.pt,14,203,203,0.0046035
addrelu_prior_22NR6D.pt,28,510,510,0.0045851600000000005
addrelu_prior_G1GE0U.pt,28,6,6,0.00459612
addrelu_prior_073JM3.pt,56,217,217,0.00470782
addrelu_prior_AKVLPQ.pt,14,95,95,0.004584899999999999
addrelu_prior_0W5N4G.pt,14,151,151,0.004552439999999998
addrelu_prior_07SP9Z.pt,7,64,64,0.00484086
addrelu_prior_Z9OW8F.pt,56,536,536,0.004646279999999999
addrelu_prior_DAKP12.pt,7,172,172,0.004609659999999998
addrelu_prior_B4ZJFL.pt,28,67,67,0.004618220000000001
addrelu_prior_54U05G.pt,14,515,515,0.0045893800000000005
addrelu_prior_U3227P.pt,7,16,16,0.00464036
addrelu_prior_TIJFYH.pt,1,514,514,0.004602980000000001
addrelu_prior_W7VYDA.pt,7,96,96,0.0046673999999999995
addrelu_prior_JO4P0Q.pt,14,217,217,0.004616940000000001
addrelu_prior_F8AGAG.pt,112,143,143,0.004755380000000001
addrelu_prior_LQAYRB.pt,28,484,484,0.004599419999999998
addrelu_prior_50X5ZZ.pt,28,42,42,0.004598439999999998
addrelu_prior_I5EHZW.pt,14,268,268,0.004627699999999998
addrelu_prior_HCK3ED.pt,56,765,765,0.004574240000000002
addrelu_prior_UEZFM8.pt,14,516,516,0.00462658
addrelu_prior_Y2FOZZ.pt,28,1116,1116,0.004648100000000001
addrelu_prior_040SHW.pt,14,197,197,0.00467762
addrelu_prior_0XO3C9.pt,14,207,207,0.00462482
addrelu_prior_BV5DG7.pt,28,215,215,0.004695899999999999
addrelu_prior_AH8BQZ.pt,28,201,201,0.00464704
addrelu_prior_TQ05W2.pt,28,539,539,0.004563960000000001
addrelu_prior_BFZCGJ.pt,112,123,123,0.0046207999999999996
addrelu_prior_C8QJX1.pt,7,984,984,0.0046178799999999996
addrelu_prior_MLYML4.pt,112,534,534,0.004661139999999999
addrelu_prior_AMGBG0.pt,56,11,11,0.004620559999999999
addrelu_prior_MXK1ZS.pt,28,504,504,0.00453792
addrelu_prior_ZGMYID.pt,7,309,309,0.004566400000000001
addrelu_prior_SJOAXE.pt,14,187,187,0.00460978
addrelu_prior_FE97V8.pt,56,511,511,0.0045984
addrelu_prior_TB2UDV.pt,14,496,496,0.004599179999999999
addrelu_prior_4G7WGR.pt,14,102,102,0.004570459999999999
addrelu_prior_I6DUB2.pt,28,49,49,0.0046116
addrelu_prior_7CLNCH.pt,28,35,35,0.004661939999999999
addrelu_prior_W6N406.pt,112,227,227,0.0045887
addrelu_prior_JN7J2H.pt,56,180,180,0.004647660000000001
addrelu_prior_KWDTD4.pt,7,208,208,0.0045709
addrelu_prior_E1ZL26.pt,14,102,102,0.0045619
addrelu_prior_LRS50F.pt,28,809,809,0.00464928
addrelu_prior_7WPNMC.pt,112,540,540,0.004659919999999999
addrelu_prior_DBW5FI.pt,28,233,233,0.00469572
addrelu_prior_01A9P8.pt,28,267,267,0.00465034
addrelu_prior_IFVXSJ.pt,112,140,140,0.004615200000000001
addrelu_prior_3KTOE8.pt,14,450,450,0.00457714
addrelu_prior_Q6L0C7.pt,14,101,101,0.00458704
addrelu_prior_1S82DB.pt,112,162,162,0.004638820000000001
addrelu_prior_ZQOUOG.pt,56,179,179,0.004755359999999999
addrelu_prior_WH48HY.pt,14,438,438,0.00462034
addrelu_prior_LXF0FL.pt,56,36,36,0.004559440000000001
addrelu_prior_3GY617.pt,28,121,121,0.00463226
addrelu_prior_EQXG63.pt,28,106,106,0.00475216
addrelu_prior_3LW8BZ.pt,56,209,209,0.004676139999999999
addrelu_prior_1M14K2.pt,14,110,110,0.004584779999999999
addrelu_prior_37F4K3.pt,224,161,161,0.00463988
addrelu_prior_6SUXEJ.pt,28,989,989,0.004651119999999999
addrelu_prior_JO7SST.pt,14,197,197,0.004648219999999998
addrelu_prior_42HR55.pt,56,243,243,0.00468442
addrelu_prior_6AACLJ.pt,112,196,196,0.00465928
addrelu_prior_OP76I7.pt,112,436,436,0.004673359999999999
addrelu_prior_5IZ2NN.pt,28,135,135,0.004655619999999999
addrelu_prior_4HEQAN.pt,56,107,107,0.004613860000000001
addrelu_prior_28FP8D.pt,28,103,103,0.004607880000000001
addrelu_prior_VM44A4.pt,56,223,223,0.004706699999999999
addrelu_prior_352WS8.pt,56,150,150,0.00456706
addrelu_prior_HT6D0N.pt,14,57,57,0.0045745000000000004
addrelu_prior_81KV50.pt,14,5,5,0.004626180000000001
addrelu_prior_VC4R9P.pt,7,180,180,0.004626139999999999
addrelu_prior_3CASZO.pt,56,167,167,0.004670080000000001
addrelu_prior_3CD9OK.pt,28,228,228,0.00467982
addrelu_prior_B2GP44.pt,14,517,517,0.00459022
addrelu_prior_GSNPL0.pt,112,256,256,0.0046256000000000005
addrelu_prior_ROFR4W.pt,3,8,8,0.004486940000000002
addrelu_prior_5393PL.pt,28,211,211,0.00473204
addrelu_prior_CCCOGK.pt,14,134,134,0.004698720000000001
addrelu_prior_5A6A7B.pt,28,820,820,0.004713559999999999
addrelu_prior_GPP4DM.pt,28,229,229,0.00466138
addrelu_prior_5PRCAX.pt,28,59,59,0.0046968
addrelu_prior_QVSQVM.pt,14,642,642,0.0046170199999999995
addrelu_prior_FPMIS8.pt,14,418,418,0.00461944
addrelu_prior_0TC28N.pt,56,133,133,0.00460446
addrelu_prior_KPEPFT.pt,28,535,535,0.0046155799999999985
addrelu_prior_XKUH6Z.pt,56,503,503,0.004615439999999999
addrelu_prior_1CLD8B.pt,112,128,128,0.004826220000000001
addrelu_prior_KEW7WH.pt,56,131,131,0.00460278
addrelu_prior_PHN5AZ.pt,28,201,201,0.00463128
addrelu_prior_P5IVLU.pt,7,1006,1006,0.004599119999999999
addrelu_prior_TD36C3.pt,14,6,6,0.004616660000000001
addrelu_prior_7KPBV4.pt,7,34,34,0.004593599999999999
addrelu_prior_5ZUSN3.pt,112,184,184,0.004651280000000001
addrelu_prior_ZKUAMB.pt,14,229,229,0.0045946
addrelu_prior_JAQEIB.pt,7,536,536,0.0047046399999999995
addrelu_prior_NKKHD4.pt,14,75,75,0.00454158
addrelu_prior_2WL1WB.pt,224,159,159,0.004672759999999999
addrelu_prior_6TJ7TM.pt,14,167,167,0.004629940000000001
addrelu_prior_DATKF2.pt,28,444,444,0.004675200000000001
addrelu_prior_OP9KB7.pt,14,522,522,0.004662940000000001
addrelu_prior_NFEJJY.pt,14,384,384,0.004613979999999998
addrelu_prior_OI6OFA.pt,7,91,91,0.00462326
addrelu_prior_Y1OUU3.pt,28,86,86,0.0046056199999999995
addrelu_prior_S5CTCU.pt,7,18,18,0.00463954
addrelu_prior_UIXCGX.pt,56,5,5,0.004649540000000001
addrelu_prior_H1157V.pt,3,43,43,0.0047475400000000015
addrelu_prior_56WRCV.pt,28,42,42,0.004606619999999999
addrelu_prior_W9EVGL.pt,28,252,252,0.004673239999999999
addrelu_prior_1E80WK.pt,14,188,188,0.0046707400000000005
addrelu_prior_CM4SUB.pt,28,220,220,0.004670359999999998
addrelu_prior_MXJTVH.pt,14,176,176,0.004632480000000001
addrelu_prior_N1YVDK.pt,14,479,479,0.004616559999999999
addrelu_prior_M5KNW1.pt,28,223,223,0.00468982
addrelu_prior_XXXV4T.pt,28,214,214,0.00462506
addrelu_prior_CZWNGL.pt,7,37,37,0.004608300000000001
addrelu_prior_YGRD6Z.pt,14,202,202,0.004585720000000001
addrelu_prior_55LTFP.pt,56,518,518,0.00468084
addrelu_prior_6J4O5P.pt,28,63,63,0.0046307399999999995
addrelu_prior_6UMHZM.pt,7,588,588,0.00461154
addrelu_prior_C9HZ9Z.pt,14,118,118,0.00464302
addrelu_prior_6PENAU.pt,14,249,249,0.004611479999999999
addrelu_prior_I72MXN.pt,28,499,499,0.00458704
addrelu_prior_E09SAP.pt,7,210,210,0.004635799999999999
addrelu_prior_MWYGXS.pt,28,2015,2015,0.00461126
addrelu_prior_HC3GPJ.pt,14,193,193,0.00457072
addrelu_prior_8KR92E.pt,28,201,201,0.004668120000000001
addrelu_prior_M2G8EG.pt,14,109,109,0.0046485799999999985
addrelu_prior_V973Y3.pt,28,74,74,0.004598560000000001
addrelu_prior_ZK5MVJ.pt,28,129,129,0.004595380000000001
addrelu_prior_GMJGV9.pt,7,434,434,0.00453914
addrelu_prior_KIEPD3.pt,56,95,95,0.004564500000000001
addrelu_prior_RTMQ8X.pt,3,458,458,0.004573640000000001
addrelu_prior_55JBXV.pt,14,94,94,0.0045486599999999995
addrelu_prior_JKPGRQ.pt,28,538,538,0.00466086
addrelu_prior_WFYH71.pt,7,90,90,0.0046362999999999994
addrelu_prior_J4NKQX.pt,7,36,36,0.00462722
addrelu_prior_PWS754.pt,28,201,201,0.004703439999999999
addrelu_prior_JSW8X1.pt,14,218,218,0.00470968
addrelu_prior_IU3EU8.pt,7,259,259,0.00459808
addrelu_prior_YS70QV.pt,28,192,192,0.004668339999999999
addrelu_prior_08IW4W.pt,112,87,87,0.004646060000000002
addrelu_prior_VQQ5U7.pt,112,502,502,0.004635779999999999
addrelu_prior_IYN93M.pt,28,48,48,0.00458748
addrelu_prior_RG5ZP6.pt,14,1018,1018,0.0047028
addrelu_prior_S9YXK9.pt,14,193,193,0.0046952
addrelu_prior_EL7XA2.pt,28,691,691,0.00462122
addrelu_prior_YV9DJ0.pt,28,111,111,0.004558640000000001
addrelu_prior_P7HFPL.pt,28,262,262,0.004685680000000001
addrelu_prior_PPBFFS.pt,28,830,830,0.004681140000000001
addrelu_prior_7EEHIZ.pt,7,626,626,0.004578620000000001
addrelu_prior_P1KBAQ.pt,7,57,57,0.004587159999999999
addrelu_prior_EUUJ48.pt,56,144,144,0.00524926
addrelu_prior_ORUF7K.pt,14,126,126,0.0046007
addrelu_prior_4BR840.pt,14,1075,1075,0.004727580000000001
addrelu_prior_R50FTS.pt,112,29,29,0.00454844
addrelu_prior_A5CIET.pt,112,76,76,0.004630980000000001
addrelu_prior_QPP5DC.pt,14,655,655,0.00463618
addrelu_prior_MUB10G.pt,28,144,144,0.00462278
addrelu_prior_XW8FYQ.pt,7,159,159,0.004638420000000001
addrelu_prior_CDA9DD.pt,56,71,71,0.004600319999999998
addrelu_prior_G2CRHF.pt,14,187,187,0.004610860000000001
addrelu_prior_HVLIOS.pt,14,229,229,0.004644219999999999
addrelu_prior_ZIQN7C.pt,7,210,210,0.00460974
addrelu_prior_AIEARR.pt,14,956,956,0.00471546
addrelu_prior_1UAQX6.pt,14,284,284,0.004744259999999999
addrelu_prior_ROB0B2.pt,14,382,382,0.004722679999999998
addrelu_prior_OH43VH.pt,14,963,963,0.0046356999999999995
addrelu_prior_5ID5BS.pt,28,554,554,0.004623899999999999
addrelu_prior_8DN3PV.pt,14,781,781,0.00468504
addrelu_prior_PCF51N.pt,224,20,20,0.0045896999999999995
