model_path,HW,CIN,latency
bn_prior_VS0K97.pt,14,173,0.008970019999999999
bn_prior_Z2126G.pt,28,104,0.00900558
bn_prior_UEWZ2A.pt,1,504,0.009040219999999998
bn_prior_K9LPT3.pt,14,640,0.00908766
bn_prior_K3PD10.pt,112,1062,0.00898348
bn_prior_WJLHI5.pt,112,507,0.009011140000000003
bn_prior_JJ8UKS.pt,3,138,0.008951259999999999
bn_prior_UR7N8E.pt,14,83,0.008998439999999998
bn_prior_XSGCBW.pt,28,104,0.00898526
bn_prior_BKHIDP.pt,56,120,0.008870040000000004
bn_prior_HEXZ0T.pt,56,103,0.008858880000000001
bn_prior_5230TC.pt,56,984,0.00901984
bn_prior_IJL1PO.pt,56,992,0.009048579999999995
bn_prior_FENANA.pt,56,113,0.00897416
bn_prior_MDSS4S.pt,112,63,0.0090706
bn_prior_X89CCS.pt,14,786,0.009012460000000002
bn_prior_5E1VFN.pt,56,33,0.009048800000000001
bn_prior_NV643L.pt,56,234,0.009250260000000001
bn_prior_PFIVVZ.pt,7,1814,0.009034179999999996
bn_prior_3TDNOD.pt,7,781,0.008976119999999999
bn_prior_O9U8C4.pt,56,48,0.009078540000000001
bn_prior_J8I6A7.pt,56,6,0.008933480000000004
bn_prior_74L07G.pt,28,535,0.008914779999999999
bn_prior_9105VZ.pt,28,464,0.00892762
bn_prior_NDSU0Y.pt,112,437,0.009094360000000001
bn_prior_O0ZB4F.pt,56,261,0.009010780000000001
bn_prior_EE41FQ.pt,56,1291,0.008979180000000002
bn_prior_6TAAH9.pt,14,90,0.00914386
bn_prior_BIWCHU.pt,14,24,0.00888328
bn_prior_MH02D5.pt,224,10,0.00911152
bn_prior_98G7C5.pt,28,92,0.008924280000000001
bn_prior_5IBUXW.pt,14,206,0.008928639999999998
bn_prior_007CDH.pt,14,458,0.008904639999999998
bn_prior_2NV2TJ.pt,28,19,0.009002660000000001
bn_prior_DDASWL.pt,14,499,0.008834980000000003
bn_prior_E2HIJN.pt,112,492,0.008968999999999998
bn_prior_JVALT7.pt,7,237,0.0089944
bn_prior_4P4MSH.pt,3,154,0.0346285
bn_prior_2WT2UO.pt,7,116,0.00898314
bn_prior_98HZAL.pt,28,505,0.008879259999999998
bn_prior_BRW2GG.pt,56,67,0.009006320000000002
bn_prior_WZKWDM.pt,28,249,0.00894298
bn_prior_0WMKKK.pt,112,88,0.008960719999999998
bn_prior_KRFRL3.pt,112,7,0.0090817
bn_prior_5AATWS.pt,14,156,0.008945480000000002
bn_prior_35DVP1.pt,28,301,0.0090016
bn_prior_TTL3AD.pt,56,212,0.0090015
bn_prior_1UZ9Z4.pt,28,226,0.00899802
bn_prior_BWKBKU.pt,112,652,0.009807540000000002
bn_prior_HGV4Y6.pt,14,238,0.008904019999999999
bn_prior_SXY6XL.pt,56,266,0.008943620000000003
bn_prior_Z8IAMI.pt,28,244,0.008927979999999999
bn_prior_NWG1FF.pt,28,253,0.009015880000000002
bn_prior_UNTPDD.pt,28,181,0.00944502
bn_prior_3XBQKC.pt,28,499,0.0088789
bn_prior_J5KU9H.pt,112,159,0.009068199999999997
bn_prior_BHPZSY.pt,7,1835,0.008955419999999999
bn_prior_QMTMSW.pt,28,488,0.009034139999999998
bn_prior_172Y8N.pt,14,140,0.008914199999999999
bn_prior_J3LOPZ.pt,112,156,0.00897926
bn_prior_K5ZE6G.pt,7,513,0.00900606
bn_prior_HLXLD1.pt,56,807,0.008868280000000001
bn_prior_GTYLLJ.pt,28,137,0.008992499999999999
bn_prior_EKBPHC.pt,56,205,0.008996140000000001
bn_prior_W1A92V.pt,7,562,0.0089603
bn_prior_9660BL.pt,56,196,0.009003840000000003
bn_prior_YXZF54.pt,56,179,0.008937079999999997
bn_prior_2CWW2G.pt,56,19,0.009103199999999999
bn_prior_OJMB6K.pt,14,1128,0.00908884
bn_prior_WGIJM3.pt,112,513,0.009034419999999998
bn_prior_SJRQQA.pt,14,239,0.0090851
bn_prior_S7AUW9.pt,56,57,0.00893692
bn_prior_G9QCF9.pt,28,1594,0.009406720000000002
bn_prior_XO571L.pt,28,93,0.009016139999999999
bn_prior_D58DVR.pt,7,14,0.0089835
bn_prior_9XBSPK.pt,7,218,0.009339959999999998
bn_prior_KHL11K.pt,56,555,0.009380399999999999
bn_prior_0269NP.pt,56,84,0.009224300000000001
bn_prior_CC2CFZ.pt,14,148,0.009363119999999999
bn_prior_A2K8IV.pt,14,51,0.008963800000000003
bn_prior_3RVY4K.pt,28,156,0.00890262
bn_prior_48W6ZK.pt,224,7,0.008903079999999997
bn_prior_ADT2DS.pt,14,217,0.008979339999999997
bn_prior_YU89FS.pt,14,227,0.008984280000000002
bn_prior_U8NYJE.pt,112,2038,0.008910519999999998
bn_prior_H2TQDT.pt,112,718,0.008926460000000004
bn_prior_R1D1EN.pt,1,64,0.0089722
bn_prior_T2AQGJ.pt,56,631,0.008999400000000001
bn_prior_C31TRF.pt,112,463,0.00897622
bn_prior_DF0ODV.pt,112,210,0.009013080000000003
bn_prior_SU9KA1.pt,7,143,0.008925400000000002
bn_prior_WHH50C.pt,56,192,0.00898136
bn_prior_KM52WP.pt,14,997,0.008960019999999999
bn_prior_V5400E.pt,7,273,0.00910034
bn_prior_NKE9C9.pt,112,256,0.009012359999999997
bn_prior_ASU2LX.pt,28,963,0.009101619999999998
bn_prior_KF3CHF.pt,28,1101,0.009074499999999997
bn_prior_B6E9ZH.pt,56,57,0.009090839999999998
bn_prior_WZ5DT7.pt,112,458,0.008892039999999997
bn_prior_7L97YT.pt,28,301,0.009090860000000001
bn_prior_2RCNA4.pt,14,973,0.00921108
bn_prior_NWW7B5.pt,28,129,0.00897942
bn_prior_5P69WH.pt,56,86,0.008913139999999996
bn_prior_VG0HET.pt,3,482,0.00899922
bn_prior_PRMQNH.pt,112,207,0.00884692
bn_prior_BGWR63.pt,14,33,0.009084579999999998
bn_prior_S8VMS1.pt,56,678,0.0089835
bn_prior_ODWFRI.pt,28,681,0.009042539999999998
bn_prior_FAF26B.pt,56,851,0.008975499999999999
bn_prior_ULO537.pt,28,123,0.008973459999999999
bn_prior_R2DJH5.pt,14,244,0.009133999999999998
bn_prior_XUKRYC.pt,28,649,0.00906128
bn_prior_7GZJOD.pt,14,453,0.00894776
bn_prior_QADC02.pt,1,426,0.0090963
bn_prior_PKMOXG.pt,56,9,0.009144160000000002
bn_prior_UD2QP5.pt,28,1179,0.009123559999999998
bn_prior_36HTV1.pt,112,1006,0.00898312
bn_prior_24QH0L.pt,14,256,0.008992040000000001
bn_prior_3UBZ1P.pt,14,85,0.008955439999999999
bn_prior_SE2SF3.pt,56,521,0.00898486
bn_prior_46FZU1.pt,14,202,0.008974539999999998
bn_prior_C8PFRE.pt,28,46,0.008981879999999998
bn_prior_5UP5GB.pt,14,223,0.009021959999999999
bn_prior_L7UUI3.pt,28,216,0.009016560000000002
bn_prior_0RVXUR.pt,28,174,0.00914484
bn_prior_ZJ7KGR.pt,7,791,0.00912506
bn_prior_DQ0AOT.pt,14,200,0.00900306
bn_prior_FN669P.pt,14,586,0.009012759999999998
bn_prior_TL1RGK.pt,112,500,0.009123800000000001
bn_prior_193DVS.pt,112,133,0.008988099999999999
bn_prior_PL74V0.pt,14,146,0.00901756
bn_prior_W85JPZ.pt,7,185,0.008915239999999998
bn_prior_6XFDWW.pt,56,1351,0.008973199999999995
bn_prior_J0378Z.pt,14,233,0.009133919999999998
bn_prior_CAASC2.pt,14,234,0.009082179999999997
bn_prior_OTHMFJ.pt,56,762,0.00908478
bn_prior_T07NMR.pt,112,458,0.008922079999999999
bn_prior_IHL1VQ.pt,7,44,0.00892176
bn_prior_RZ2CA1.pt,14,156,0.00914944
bn_prior_PI1E0H.pt,14,36,0.008963360000000002
bn_prior_IKT75L.pt,56,1016,0.008948039999999997
bn_prior_WUYA8L.pt,7,39,0.00909202
bn_prior_E3CJ1X.pt,1,19,0.009006900000000002
bn_prior_SUVM60.pt,112,80,0.00906386
bn_prior_Q9XNW8.pt,112,994,0.00922456
bn_prior_CUIAGE.pt,14,1121,0.009064720000000002
bn_prior_JT3PJK.pt,112,173,0.00897384
bn_prior_39DYAL.pt,3,15,0.008960219999999998
bn_prior_GH4E3V.pt,112,239,0.009023239999999998
bn_prior_00SYIQ.pt,56,851,0.00899974
bn_prior_DNHT6Q.pt,14,232,0.00914152
bn_prior_4P3AA6.pt,14,74,0.009139279999999998
bn_prior_KJD71B.pt,14,1039,0.00895906
bn_prior_HQJS5W.pt,14,388,0.00894206
bn_prior_3FQAN2.pt,1,464,0.009293000000000001
bn_prior_LWV8FM.pt,7,677,0.00897374
bn_prior_DAIXRB.pt,56,258,0.00912286
bn_prior_910IMK.pt,56,774,0.008920939999999999
bn_prior_90X0RC.pt,224,131,0.00895904
bn_prior_ZWTUKR.pt,14,28,0.0089275
bn_prior_KNJTNQ.pt,14,469,0.0089987
bn_prior_BK0P2T.pt,28,174,0.009008359999999998
bn_prior_RR4KP6.pt,112,375,0.00896342
bn_prior_UIEO4Q.pt,112,135,0.008969619999999998
