model_path,HW,CIN,latency
relu_prior_3SYJYJ.pt,56,100,0.00449926
relu_prior_ZV0RXW.pt,14,127,0.00453684
relu_prior_ZHRUED.pt,112,739,0.0044522599999999996
relu_prior_9PQBB2.pt,28,173,0.00457396
relu_prior_Z3FEVE.pt,7,843,0.00450094
relu_prior_YKDJMI.pt,14,48,0.00454298
relu_prior_BL32BE.pt,56,134,0.004450460000000001
relu_prior_9KQKZN.pt,14,271,0.00449076
relu_prior_QYKU9R.pt,112,15,0.004646559999999999
relu_prior_XW6QGD.pt,14,526,0.0045247
relu_prior_2XKT27.pt,14,30,0.004529080000000001
relu_prior_ETKOHL.pt,28,540,0.004471600000000002
relu_prior_T60SFS.pt,112,521,0.004676280000000001
relu_prior_TEKL3G.pt,14,514,0.004535279999999999
relu_prior_HG5SBL.pt,112,126,0.0046168400000000005
relu_prior_H0DEUT.pt,7,528,0.00452128
relu_prior_2VWNY5.pt,7,436,0.004506360000000001
relu_prior_KQJ6WW.pt,28,193,0.004585079999999999
relu_prior_N5ZO2U.pt,14,166,0.00453206
relu_prior_3HTH24.pt,7,115,0.004526999999999999
relu_prior_59DBMV.pt,14,1610,0.004501020000000002
relu_prior_8L8QLD.pt,112,1152,0.00458092
relu_prior_Q2Y7LM.pt,14,992,0.00460674
relu_prior_2JGIKR.pt,14,492,0.0045618
relu_prior_EIFLD7.pt,7,137,0.00457836
relu_prior_SXVYQO.pt,112,521,0.004517299999999999
relu_prior_W9K7SM.pt,28,960,0.0046824
relu_prior_H3Y4MM.pt,14,68,0.004493900000000001
relu_prior_LIAFKN.pt,28,207,0.004705020000000001
relu_prior_I4HKUU.pt,14,115,0.0046099999999999995
relu_prior_XE3AKD.pt,28,141,0.004588439999999999
relu_prior_KN8FKL.pt,7,18,0.00452212
relu_prior_LDHE7F.pt,14,157,0.004513960000000001
relu_prior_1QGVWQ.pt,14,493,0.0045122800000000005
relu_prior_0X8V61.pt,14,103,0.004537060000000001
relu_prior_HCU5L7.pt,7,1498,0.004524459999999999
relu_prior_SWCUNH.pt,14,32,0.004503139999999999
relu_prior_8I0ILW.pt,112,1014,0.004592680000000001
relu_prior_HNXTB5.pt,28,690,0.00457826
relu_prior_8ZP32V.pt,14,153,0.00452348
relu_prior_BP4QOT.pt,28,530,0.004460220000000002
relu_prior_DCN53H.pt,56,98,0.00454544
