feature0,feature1,feature2,feature3,True,Pred,Error
3911,1000,3.9115,7.823,0.03393650000000001,0.034584673825096446,0.019099607357754553
4097,1000,4.0975,8.195,0.03841089999999999,0.03858227328828835,0.004461579611213508
24657,1000,24.6575,49.315,0.007608280000000002,0.007636693135135115,0.003734501771111587
2287,1000,2.2875,4.575,0.04082974,0.04298277187027055,0.05273195152040032
750,1000,0.7505,1.501,0.0604406,0.05727080939189207,0.05244472437579911
4039,1000,4.0395,8.079,0.03476096,0.03450953921557262,0.0072328492776775844
1716,1000,1.7165,3.433,0.053985760000000015,0.05095725149549527,0.05609828414946352
25021,1077,26.9481555,53.896311,0.007626819999999998,0.007544385729729724,0.010808471980494276
711,1000,0.7115,1.423,0.06126345999999999,0.05718054924324339,0.06664512185169764
1902,1000,1.9025,3.805,0.057801759999999994,0.048643010402702545,0.15845105057869258
3643,1066,3.883971,7.767942,0.0399065,0.03842562281081091,0.037108671248771166
4121,1000,4.1215,8.243,0.03571683999999999,0.037357880478764705,0.04594584735840886
25038,1000,25.0385,50.077,0.007545299999999998,0.0076629121081081076,0.015587466119055537
2226,4079,9.0818935,18.163787,0.013263720000000001,0.012648421621621575,0.04638957836703624
525,1000,0.5255,1.051,0.0096693,0.02061925908108114,1.1324458938166297
913,1000,0.9135,1.827,0.009797460000000003,0.05277553499099127,4.386654805530337
4001,1019,4.0775285,8.155057,0.0361619,0.03550533429729732,0.018156283345252287
3621,1000,3.6215,7.243,0.04531713999999999,0.038995447563063196,0.13949892771116618
881,1061,0.9352715,1.870543,0.05933853999999998,0.057563462972973,0.029914403472464695
