model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_prior_8V2NVI.pt,27,509,15,7,1,272.74077,0.37413,0.03445124
conv-bn-relu_prior_WRFZFY.pt,28,1585,220,1,1,273.55328,0.34892,0.02603132
conv-bn-relu_prior_IZEWLY.pt,28,510,14,7,1,274.301216,0.349874,0.0352335
conv-bn-relu_prior_XC1OVP.pt,56,60,119,7,2,274.383536,0.349979,0.03273418000000001
conv-bn-relu_prior_PHT9W7.pt,28,125,112,5,1,274.487808,0.350112,0.0311939
conv-bn-relu_prior_LD7BZU.pt,112,534,41,1,1,275.15264,0.021935,0.0258661
conv-bn-relu_prior_0C86CE.pt,112,140,156,1,1,275.917824,0.021996,0.024574379999999996
conv-bn-relu_prior_2U60LT.pt,13,170,196,7,1,275.956044,1.632876,0.03082634
conv-bn-relu_prior_1JQTMI.pt,14,307,510,3,1,276.28944,1.40964,0.031826400000000005
conv-bn-relu_prior_1N3473.pt,28,816,48,3,1,276.40704,0.35256,0.030093900000000003
conv-bn-relu_prior_4UZ815.pt,14,150,192,7,1,276.632832,1.411392,0.03129617999999999
conv-bn-relu_prior_48RE9P.pt,56,101,97,3,1,276.81472,0.08827,0.03266324
conv-bn-relu_prior_86ZZ4I.pt,56,1006,39,3,2,276.86568,0.353145,0.034461019999999995
conv-bn-relu_prior_JPNRZD.pt,28,136,53,7,1,276.94408,0.353245,0.033650519999999996
conv-bn-relu_prior_D4L5YO.pt,8,492,180,7,1,277.73568,4.33962,0.029262900000000012
conv-bn-relu_prior_CGMYZ0.pt,27,189,224,3,1,277.929792,0.381248,0.031081540000000005
conv-bn-relu_prior_H1I968.pt,56,432,205,1,1,278.36704,0.088765,0.02462574000000001
conv-bn-relu_prior_GECAXN.pt,56,1062,84,1,1,280.019712,0.089292,0.025022040000000002
conv-bn-relu_prior_GIYWLV.pt,28,493,29,5,1,280.243936,0.357454,0.03436238
conv-bn-relu_prior_U7LLJX.pt,13,156,217,7,1,280.365085,1.658965,0.03377215999999999
conv-bn-relu_prior_C8UAG3.pt,28,290,137,3,1,280.442288,0.357707,0.032371580000000004
conv-bn-relu_prior_3E2KP0.pt,28,1948,184,1,1,281.154944,0.358616,0.025784060000000008
conv-bn-relu_prior_LX1XXM.pt,56,654,137,1,1,281.40896,0.089735,0.025356939999999998
conv-bn-relu_prior_4BSY3P.pt,13,1663,161,5,2,282.810346,6.693736,0.03418868
conv-bn-relu_prior_Z7A7JC.pt,56,530,170,1,1,283.08672,0.09027,0.025009660000000003
conv-bn-relu_prior_78Q41D.pt,28,2039,177,1,1,283.08672,0.36108,0.024286680000000005
conv-bn-relu_prior_8DWISI.pt,56,172,21,5,1,283.246656,0.090321,0.03302670000000002
conv-bn-relu_prior_LM7Q03.pt,14,238,124,7,1,283.457552,1.446212,0.030717800000000003
conv-bn-relu_prior_JAGG5D.pt,56,2008,45,1,1,283.51008,0.090405,0.02581778
conv-bn-relu_prior_2UTX3L.pt,56,136,74,3,1,284.2784,0.09065,0.031057499999999988
conv-bn-relu_prior_MSAE8J.pt,14,494,470,5,2,284.44353,5.80497,0.03517622
conv-bn-relu_prior_KM1C3D.pt,112,2019,45,1,2,285.0624,0.0909,0.024733739999999994
conv-bn-relu_prior_DY6C94.pt,56,140,53,7,2,285.088272,0.363633,0.03300444000000002
conv-bn-relu_prior_EJ7DDD.pt,56,202,18,5,1,285.118848,0.090918,0.03277051999999999
conv-bn-relu_prior_WJ0URQ.pt,56,494,184,1,1,285.62688,0.09108,0.024760900000000006
conv-bn-relu_prior_3COBYB.pt,27,974,179,3,2,286.00364925,1.569293,0.03477524000000001
conv-bn-relu_prior_THNOQV.pt,56,52,195,3,1,286.80288,0.091455,0.03143826
conv-bn-relu_prior_R4ZRLH.pt,14,121,485,5,1,287.65156,1.46761,0.034388560000000006
conv-bn-relu_prior_D4TBN7.pt,28,1975,83,3,2,289.179968,1.475408,0.03473536
conv-bn-relu_prior_E1XD98.pt,8,1025,491,3,1,289.917824,4.529966,0.025012700000000002
conv-bn-relu_prior_2WV6DK.pt,56,88,86,7,2,290.799712,0.370918,0.03279566
conv-bn-relu_prior_N16M5I.pt,8,510,182,7,1,291.095168,4.548362,0.03450865999999999
conv-bn-relu_prior_87V2KL.pt,14,995,166,3,1,291.392416,1.486696,0.0345891
conv-bn-relu_prior_7ONDS8.pt,112,189,123,1,1,293.15328,0.02337,0.02487827999999999
conv-bn-relu_prior_ZOSW40.pt,14,159,192,7,1,293.228544,1.496064,0.030715360000000004
conv-bn-relu_prior_G8O2W0.pt,56,494,189,1,1,293.38848,0.093555,0.024646600000000005
conv-bn-relu_prior_BOIJFZ.pt,27,257,174,3,1,293.521644,0.402636,0.03195804
conv-bn-relu_prior_RGKXZ2.pt,56,508,184,1,1,293.705216,0.093656,0.025038240000000003
conv-bn-relu_prior_RPJDTI.pt,56,87,120,3,1,295.03488,0.09408,0.030450199999999993
conv-bn-relu_prior_0KXXL0.pt,28,175,176,7,2,295.837696,1.509376,0.03072364
conv-bn-relu_prior_74L3AQ.pt,56,107,18,7,1,296.013312,0.094392,0.03197694
conv-bn-relu_prior_HIMOHF.pt,14,971,173,3,1,296.35592,1.51202,0.03438027999999999
conv-bn-relu_prior_TBQN7S.pt,13,193,1010,3,1,296.65922,1.75538,0.031811179999999994
conv-bn-relu_prior_KB3PRI.pt,13,204,176,7,1,297.350768,1.759472,0.029171639999999995
conv-bn-relu_prior_HPKX8M.pt,28,1233,137,3,2,298.003496,1.520426,0.03421479999999999
conv-bn-relu_prior_B7ORL7.pt,27,149,56,7,1,298.096848,0.408912,0.0297859
conv-bn-relu_prior_I2B3ZG.pt,28,204,207,3,1,298.123056,0.380259,0.03132035999999999
conv-bn-relu_prior_ACCKQ9.pt,27,799,512,1,1,298.5984,0.4096,0.02576411999999999
conv-bn-relu_prior_MTJB4A.pt,14,202,154,7,1,298.791416,1.524446,0.03441476000000001
conv-bn-relu_prior_Q95LKA.pt,8,1092,475,3,1,298.8016,4.668775,0.033657099999999995
conv-bn-relu_prior_H40QJ5.pt,56,190,499,1,1,298.889024,0.095309,0.025596120000000003
conv-bn-relu_prior_GTQ3TC.pt,56,139,14,7,1,299.074048,0.095368,0.03341572
conv-bn-relu_prior_WEWHJ2.pt,13,857,231,3,1,301.146846,1.781934,0.03449774
conv-bn-relu_prior_NM5UFH.pt,28,125,63,7,1,302.575392,0.385938,0.03419136
conv-bn-relu_prior_4GNP0I.pt,56,536,20,3,1,302.624,0.0965,0.025106460000000004
conv-bn-relu_prior_2S26WA.pt,56,1068,362,1,2,303.390752,0.386978,0.02590452
conv-bn-relu_prior_5XBRLG.pt,27,62,137,7,1,303.514047,0.416343,0.0340062
conv-bn-relu_prior_3GJXWZ.pt,56,60,258,5,2,303.610272,0.387258,0.031481199999999994
conv-bn-relu_prior_GI2UW8.pt,56,3,1274,5,1,303.640064,0.096824,0.023894079999999998
conv-bn-relu_prior_TA58E9.pt,112,112,24,3,1,303.765504,0.024216,0.0255693
conv-bn-relu_prior_EWO4CW.pt,13,76,484,7,1,304.6901,1.8029,0.029028440000000013
conv-bn-relu_prior_9RK2JU.pt,56,71,152,3,1,305.07008,0.09728,0.030406520000000006
conv-bn-relu_prior_WU4XWN.pt,13,965,75,5,1,305.79705,1.80945,0.03552119999999999
conv-bn-relu_prior_WGPHP9.pt,28,88,494,3,1,307.125728,0.391742,0.031231839999999997
conv-bn-relu_prior_D109QG.pt,112,120,204,1,1,309.636096,0.024684,0.024684719999999993
conv-bn-relu_prior_EV24W9.pt,14,497,65,7,1,310.26996,1.58301,0.03493386000000001
conv-bn-relu_prior_Y6ZEE0.pt,56,265,372,1,1,310.313472,0.098952,0.0254534
conv-bn-relu_prior_XEU6OF.pt,112,550,180,1,2,311.02848,0.09918,0.02560736
conv-bn-relu_prior_Q82WPV.pt,8,1167,85,7,1,311.08096,4.86064,0.034219039999999985
conv-bn-relu_prior_6PXE70.pt,28,258,171,3,1,311.430672,0.397233,0.03223874
conv-bn-relu_prior_KQZQVP.pt,14,132,482,5,1,311.852072,1.591082,0.033926200000000004
conv-bn-relu_prior_TTC5BA.pt,28,2010,22,3,1,312.033568,0.398002,0.03422296
conv-bn-relu_prior_DDBXB6.pt,27,460,19,7,1,312.215391,0.428279,0.03443832
conv-bn-relu_prior_IVPVZJ.pt,14,137,465,5,1,312.24564,1.59309,0.034252300000000006
conv-bn-relu_prior_KWY0SE.pt,27,394,121,3,1,312.877323,0.429187,0.03256789999999999
conv-bn-relu_prior_UNHVAF.pt,28,196,2044,1,1,315.691712,0.402668,0.026408359999999992
conv-bn-relu_prior_61TM9L.pt,28,2016,8,5,1,316.115072,0.403208,0.028976360000000003
conv-bn-relu_prior_8F45J1.pt,56,210,478,1,1,316.290688,0.100858,0.024909520000000004
conv-bn-relu_prior_KZHEEC.pt,56,176,570,1,1,316.39104,0.10089,0.024695700000000004
conv-bn-relu_prior_AT4JAU.pt,112,35,80,3,1,317.11232,0.02528,0.025381219999999993
conv-bn-relu_prior_QYDUHC.pt,14,446,403,3,1,317.13682,1.618045,0.03368840000000001
conv-bn-relu_prior_IT4RYO.pt,56,505,200,1,1,317.3632,0.1012,0.02449464
conv-bn-relu_prior_BJB1RB.pt,14,841,214,3,1,317.51608,1.61998,0.02537594
conv-bn-relu_prior_9OAGDT.pt,27,432,1010,1,1,318.81357,0.43733,0.02578198
conv-bn-relu_prior_TJMAMG.pt,56,546,186,1,1,319.062912,0.101742,0.02451856
conv-bn-relu_prior_CK9JWM.pt,14,381,171,5,1,319.273416,1.628946,0.034778960000000005
conv-bn-relu_prior_2J9NNE.pt,56,539,21,3,1,319.533312,0.101892,0.02577044
conv-bn-relu_prior_QK7NP1.pt,112,999,102,1,2,319.872,0.102,0.025150079999999995
conv-bn-relu_prior_IYHGEI.pt,28,136,120,5,1,319.96608,0.40812,0.02799558000000001
conv-bn-relu_prior_5118BX.pt,13,150,259,7,1,321.760621,1.903909,0.034709119999999996
conv-bn-relu_prior_6RK9C6.pt,14,148,1235,3,1,322.66598,1.646255,0.034513600000000005
conv-bn-relu_prior_E0XT0N.pt,13,76,513,7,1,322.946325,1.910925,0.033525139999999995
conv-bn-relu_prior_OZWTTD.pt,112,202,127,1,1,323.396864,0.025781,0.0249712
conv-bn-relu_prior_UL3FPN.pt,28,1201,55,5,2,323.68028,1.65143,0.03442649999999999
conv-bn-relu_prior_CXIT62.pt,28,169,50,7,1,324.6544,0.4141,0.03377095999999999
conv-bn-relu_prior_L27PZP.pt,56,90,46,5,1,324.720256,0.103546,0.03472183999999999
conv-bn-relu_prior_3VHW3A.pt,14,212,160,7,1,325.79904,1.66224,0.029145519999999994
conv-bn-relu_prior_B5N59I.pt,56,217,477,1,1,326.100096,0.103986,0.02490268
conv-bn-relu_prior_BXWZUV.pt,112,401,259,1,2,326.514048,0.104118,0.0335541
conv-bn-relu_prior_MQSE3Z.pt,28,828,56,3,1,327.216512,0.417368,0.030888639999999995
conv-bn-relu_prior_THC0F5.pt,56,1035,101,1,1,328.138496,0.104636,0.02456254
conv-bn-relu_prior_Q92B0Y.pt,27,807,62,3,1,328.318272,0.450368,0.03353754
conv-bn-relu_prior_E15K9F.pt,14,393,87,7,1,328.387416,1.675446,0.03436873999999999
conv-bn-relu_prior_NM9C5B.pt,56,102,1022,1,1,330.114176,0.105266,0.024432040000000006
conv-bn-relu_prior_RGH4PL.pt,27,258,195,3,1,330.226065,0.452985,0.031664359999999996
conv-bn-relu_prior_X1FVIO.pt,56,517,204,1,1,331.387392,0.105672,0.02436712000000001
conv-bn-relu_prior_QHYVTR.pt,27,125,404,3,1,331.625016,0.454904,0.030158320000000002
conv-bn-relu_prior_9UBVSO.pt,56,517,205,1,1,333.01184,0.10619,0.024716800000000004
conv-bn-relu_prior_1PMYCS.pt,27,491,930,1,1,333.56124,0.45756,0.02721408000000001
conv-bn-relu_prior_EQU6KT.pt,112,1023,26,1,1,333.971456,0.026624,0.025688559999999992
conv-bn-relu_prior_FB5U9Y.pt,28,817,58,3,1,334.401088,0.426532,0.03354048000000001
conv-bn-relu_prior_H2FT1H.pt,56,158,108,5,2,334.539072,0.426708,0.03126776
conv-bn-relu_prior_TMVJCK.pt,56,453,236,1,1,336.003584,0.107144,0.024458440000000005
conv-bn-relu_prior_NACCNE.pt,28,538,89,3,1,337.925168,0.431027,0.03366275999999999
conv-bn-relu_prior_X14LHH.pt,28,215,41,7,1,338.669184,0.431976,0.03437636
conv-bn-relu_prior_8A07TL.pt,13,211,194,7,1,339.00724,2.00596,0.0345645
conv-bn-relu_prior_IXHXWE.pt,28,103,86,7,1,340.356352,0.434128,0.03379534
conv-bn-relu_prior_CXR2L0.pt,56,67,180,3,1,340.94592,0.10872,0.03028152
conv-bn-relu_prior_OAEC9R.pt,27,980,477,1,1,341.126073,0.467937,0.025735900000000003
conv-bn-relu_prior_3CUQO2.pt,28,229,76,5,1,341.177984,0.435176,0.03151092
conv-bn-relu_prior_Z94UHI.pt,27,98,191,5,1,341.274789,0.468141,0.03180701999999999
conv-bn-relu_prior_RTJC5H.pt,28,212,2044,1,1,341.331648,0.435372,0.02471126000000001
conv-bn-relu_prior_8JFCZG.pt,28,88,101,7,1,341.520592,0.435613,0.028995840000000005
conv-bn-relu_prior_7C5YK1.pt,56,275,44,3,1,341.648384,0.108944,0.03182299999999999
conv-bn-relu_prior_X25PAU.pt,56,216,504,1,1,342.978048,0.109368,0.02520876
conv-bn-relu_prior_81ZP63.pt,112,167,163,1,1,343.504896,0.027384,0.024884379999999998
conv-bn-relu_prior_SXV9C6.pt,8,1167,94,7,1,344.018944,5.375296,0.03435495999999999
conv-bn-relu_prior_DCMEHD.pt,56,656,167,1,1,344.078784,0.109719,0.02462358
conv-bn-relu_prior_LTEM5T.pt,14,272,132,7,1,344.847888,1.759428,0.029663460000000003
conv-bn-relu_prior_89Z15X.pt,112,398,69,1,1,345.348864,0.027531,0.024468619999999993
conv-bn-relu_prior_HK2K5L.pt,14,169,213,7,1,345.756936,1.764066,0.035174220000000006
conv-bn-relu_prior_KIP3XV.pt,112,58,19,5,1,345.825536,0.027569,0.03339806
conv-bn-relu_prior_QRSIIQ.pt,14,69,1025,5,1,346.7534,1.76915,0.03513684
conv-bn-relu_prior_H1N7J0.pt,28,258,35,7,1,346.92392,0.442505,0.0343651
conv-bn-relu_prior_U529ZC.pt,56,256,192,3,2,346.96704,0.44256,0.030873359999999996
conv-bn-relu_prior_G6R1SR.pt,27,93,205,5,1,347.60907,0.47683,0.03170969999999999
conv-bn-relu_prior_469EKU.pt,8,229,486,7,1,349.049088,5.453892,0.03416014000000001
conv-bn-relu_prior_NO0ZX2.pt,27,339,157,3,1,349.310556,0.479164,0.03184689999999999
conv-bn-relu_prior_E1NXUE.pt,14,175,208,7,1,349.626368,1.783808,0.0312437
conv-bn-relu_prior_1ZHLPB.pt,56,249,50,3,1,351.5456,0.1121,0.031770299999999994
conv-bn-relu_prior_2I7LDI.pt,56,56,41,7,1,352.94112,0.112545,0.03114188
conv-bn-relu_prior_WOV8BH.pt,13,386,111,7,1,354.826485,2.099565,0.03409166000000001
conv-bn-relu_prior_LFJGYQ.pt,28,413,487,3,2,354.890536,1.810666,0.033498780000000006
conv-bn-relu_prior_LLAIS8.pt,56,526,24,3,1,356.37504,0.11364,0.029902719999999987
conv-bn-relu_prior_72597O.pt,27,1025,477,1,1,356.774058,0.489402,0.02595006
conv-bn-relu_prior_X1635Q.pt,7,1161,251,5,1,356.990774,7.285526,0.03419690000000001
conv-bn-relu_prior_RUZYI4.pt,28,967,471,1,1,357.447552,0.455928,0.026359220000000003
conv-bn-relu_prior_5HJBRQ.pt,112,247,115,1,1,357.75488,0.02852,0.02459914
conv-bn-relu_prior_WDJEI4.pt,56,235,54,3,1,358.331904,0.114264,0.032144900000000004
conv-bn-relu_prior_1Z69A1.pt,14,235,159,7,1,358.884624,1.831044,0.03418856000000001
conv-bn-relu_prior_8JKYOL.pt,28,121,152,5,1,360.602368,0.459952,0.030268339999999994
conv-bn-relu_prior_01M2ZP.pt,28,539,95,3,1,361.37696,0.46094,0.03413824
conv-bn-relu_prior_YY89RX.pt,56,107,22,7,1,361.794048,0.115368,0.03305048000000001
conv-bn-relu_prior_ZU4JZY.pt,56,267,48,3,1,361.869312,0.115392,0.03102522000000001
conv-bn-relu_prior_QOQ5YW.pt,27,921,11,7,1,361.89747,0.49643,0.03426792000000001
conv-bn-relu_prior_ML9PKG.pt,56,72,178,3,1,362.276992,0.115522,0.03128856
conv-bn-relu_prior_KVV9H4.pt,14,164,230,7,1,362.30796,1.84851,0.03447410000000001
conv-bn-relu_prior_5L4LI0.pt,56,245,472,1,1,364.127232,0.116112,0.024605019999999995
conv-bn-relu_prior_53W5BB.pt,56,671,173,1,1,364.578816,0.116256,0.02481504000000001
conv-bn-relu_prior_BB3EDH.pt,27,20,512,7,1,366.156288,0.502272,0.029142339999999985
conv-bn-relu_prior_HNBARF.pt,112,157,185,1,1,366.66112,0.02923,0.024862920000000007
conv-bn-relu_prior_7L4TDU.pt,56,232,503,1,1,367.536064,0.117199,0.024852559999999996
conv-bn-relu_prior_KN3NLR.pt,56,521,225,1,1,368.3232,0.11745,0.025046520000000003
conv-bn-relu_prior_84YK3N.pt,14,583,129,5,1,368.539584,1.880304,0.034438239999999995
conv-bn-relu_prior_WXOOOA.pt,28,265,71,5,1,368.829664,0.470446,0.034846220000000004
conv-bn-relu_prior_HJ6G31.pt,56,806,146,1,1,369.489792,0.117822,0.025173120000000007
conv-bn-relu_prior_CS1ZVA.pt,14,180,214,7,1,369.988024,1.887694,0.03377682000000001
conv-bn-relu_prior_MY69RH.pt,28,254,207,3,1,371.152656,0.473409,0.03187224
conv-bn-relu_prior_V3QF7A.pt,27,111,510,3,1,371.79,0.51,0.031715600000000004
conv-bn-relu_prior_UY2SIH.pt,8,465,500,5,1,372.032,5.813,0.03091572
conv-bn-relu_prior_W2OD3O.pt,56,1186,100,1,1,372.2432,0.1187,0.024352319999999993
conv-bn-relu_prior_2BD3OL.pt,13,300,150,7,1,372.67035,2.20515,0.03357819999999999
conv-bn-relu_prior_0D68AE.pt,13,261,338,5,1,372.778172,2.205788,0.033273779999999996
conv-bn-relu_prior_YXF9BK.pt,14,532,143,5,1,372.800428,1.902043,0.03347041999999998
conv-bn-relu_prior_08ER1C.pt,27,117,176,5,1,375.417504,0.514976,0.03199467999999999
conv-bn-relu_prior_E1RJE3.pt,27,2077,248,1,1,375.685776,0.515344,0.025994780000000006
conv-bn-relu_prior_N2FCIU.pt,8,980,490,7,2,376.48464,23.53029,0.02863066000000001
conv-bn-relu_prior_NGEQDE.pt,27,112,512,3,1,376.607232,0.516608,0.028246500000000004
conv-bn-relu_prior_XZI3OS.pt,56,14,175,7,1,377.0256,0.120225,0.03173046
conv-bn-relu_prior_L2XRNF.pt,112,145,206,1,1,377.273344,0.030076,0.024891040000000003
conv-bn-relu_prior_MFG88Z.pt,14,824,191,7,2,377.888343,7.712007,0.03374417999999999
conv-bn-relu_prior_V5PLPA.pt,224,54,137,1,1,378.07616,0.007535,0.024489439999999994
conv-bn-relu_prior_BCVAKR.pt,14,203,194,7,1,378.262752,1.929912,0.034526999999999995
conv-bn-relu_prior_80A34V.pt,14,201,196,7,1,378.3976,1.9306,0.030643599999999997
conv-bn-relu_prior_W3HVWW.pt,27,75,142,7,1,380.532168,0.521992,0.033357700000000004
conv-bn-relu_prior_JBIRC5.pt,112,280,108,1,1,380.685312,0.030348,0.025100839999999992
conv-bn-relu_prior_5NMABX.pt,28,270,200,3,1,381.1808,0.4862,0.03078566
conv-bn-relu_prior_2OXHXZ.pt,27,519,112,3,1,381.459456,0.523264,0.03017262
conv-bn-relu_prior_VCJMEH.pt,56,232,21,5,1,382.030656,0.121821,0.032326360000000005
conv-bn-relu_prior_6MSQ66.pt,13,489,185,5,1,382.24589,2.26181,0.034470759999999996
conv-bn-relu_prior_0Y1IG9.pt,8,843,145,7,1,383.33824,5.98966,0.03431056
conv-bn-relu_prior_IIFHFV.pt,28,224,243,3,1,384.262704,0.490131,0.03133246
conv-bn-relu_prior_PRK0DG.pt,28,82,122,7,1,384.409312,0.490318,0.033801199999999997
conv-bn-relu_prior_F8PGH0.pt,14,155,259,7,1,385.603344,1.967364,0.034602280000000006
conv-bn-relu_prior_LZH554.pt,14,455,173,5,1,385.737408,1.968048,0.034257619999999996
conv-bn-relu_prior_PPHMZH.pt,56,152,90,3,1,386.38656,0.12321,0.0309851
conv-bn-relu_prior_3CTGBA.pt,56,247,497,1,1,386.530816,0.123256,0.024970959999999987
conv-bn-relu_prior_DOJ0YO.pt,28,299,184,3,1,388.337152,0.495328,0.030526340000000013
conv-bn-relu_prior_5R73G3.pt,56,1270,98,1,1,390.613888,0.124558,0.025013360000000005
conv-bn-relu_prior_7TWQSL.pt,13,540,476,3,1,391.038284,2.313836,0.030444620000000006
conv-bn-relu_prior_NNK5FW.pt,224,488,16,1,1,392.577024,0.007824,0.025345140000000002
conv-bn-relu_prior_Z1GE8Z.pt,14,504,159,5,1,392.697564,2.003559,0.03354766
conv-bn-relu_prior_B0L3RX.pt,7,172,951,7,1,392.782971,8.015979,0.0336481
conv-bn-relu_prior_2ID6FS.pt,7,446,1998,3,1,393.07653,8.02197,0.03421206
conv-bn-relu_prior_A3A6CT.pt,56,253,494,1,1,393.492736,0.125476,0.02479081999999999
conv-bn-relu_prior_M24J2I.pt,8,1004,125,7,1,393.576,6.149625,0.03373874000000001
conv-bn-relu_prior_4YSKEU.pt,112,206,152,1,1,394.684416,0.031464,0.02515606
conv-bn-relu_prior_GS9HOE.pt,14,495,163,5,1,395.388448,2.017288,0.034133460000000004
conv-bn-relu_prior_0O0KNA.pt,56,154,91,3,1,395.816512,0.126217,0.031939480000000006
conv-bn-relu_prior_22MDW4.pt,56,540,26,3,1,396.346496,0.126386,0.03293942000000001
conv-bn-relu_prior_2YUWVK.pt,13,607,79,7,1,397.112144,2.349776,0.034231720000000014
conv-bn-relu_prior_WUIOM1.pt,112,518,61,1,1,397.130496,0.031659,0.025846099999999993
conv-bn-relu_prior_UK66M5.pt,112,758,167,1,2,397.497408,0.126753,0.02567518
conv-bn-relu_prior_08K0DT.pt,56,408,310,1,1,397.61344,0.12679,0.02516686
conv-bn-relu_prior_UV8NZQ.pt,28,75,138,7,1,397.713792,0.507288,0.033800899999999995
conv-bn-relu_prior_GYXD8G.pt,56,133,106,3,1,398.234368,0.126988,0.03192648
conv-bn-relu_prior_PEF6F9.pt,56,506,1007,1,2,400.270416,0.510549,0.02527768
conv-bn-relu_prior_QYIX4W.pt,14,269,155,7,1,400.46916,2.04321,0.03440214
conv-bn-relu_prior_8LUW57.pt,27,535,21,7,1,401.340744,0.550536,0.03439120000000001
conv-bn-relu_prior_JQAOQN.pt,28,179,234,7,2,402.319008,2.052648,0.034462639999999996
conv-bn-relu_prior_Z1I14S.pt,8,984,710,3,1,402.46208,6.28847,0.03362295999999999
conv-bn-relu_prior_II18ZA.pt,56,177,29,5,1,402.518144,0.128354,0.033861880000000004
conv-bn-relu_prior_SMN2K4.pt,28,250,229,3,1,404.135536,0.515479,0.03198967999999999
conv-bn-relu_prior_OYJT45.pt,112,319,101,1,1,405.42208,0.03232,0.02469224
conv-bn-relu_prior_088LEJ.pt,28,2031,255,1,1,406.23744,0.51816,0.02464126
conv-bn-relu_prior_LSIQ3O.pt,14,223,372,5,1,406.557312,2.074272,0.031838040000000005
conv-bn-relu_prior_UJRC3B.pt,112,61,85,5,2,406.77056,0.12971,0.03280919999999999
conv-bn-relu_prior_7G0B78.pt,28,514,1010,1,1,407.7976,0.52015,0.025542219999999997
conv-bn-relu_prior_NAWVEV.pt,56,819,160,1,1,411.4432,0.1312,0.024404740000000005
conv-bn-relu_prior_8TSX3F.pt,7,985,174,7,1,411.515916,8.398284,0.034568640000000005
conv-bn-relu_prior_H1TTL0.pt,56,762,172,1,1,411.556096,0.131236,0.024275300000000003
conv-bn-relu_prior_TH895J.pt,14,257,167,7,1,412.226808,2.103198,0.03450894
conv-bn-relu_prior_LIFQC6.pt,112,7,514,3,1,412.647424,0.032896,0.025630680000000003
conv-bn-relu_prior_2PN5DC.pt,112,174,188,1,1,412.6976,0.0329,0.024916560000000004
conv-bn-relu_prior_T5L4PD.pt,27,228,51,7,1,415.400967,0.569823,0.03362788000000001
conv-bn-relu_prior_HVKBQP.pt,56,531,10,5,1,416.33536,0.13276,0.03329806
conv-bn-relu_prior_RDSA8L.pt,56,78,189,3,1,416.670912,0.132867,0.03187696000000001
conv-bn-relu_prior_3TIJ40.pt,28,254,171,7,2,417.173652,2.128437,0.034589399999999985
conv-bn-relu_prior_UUSIVL.pt,56,35,152,5,1,417.564672,0.133152,0.03061792
conv-bn-relu_prior_4FJU8O.pt,56,1778,75,1,1,418.4208,0.133425,0.025679599999999993
conv-bn-relu_prior_ALXF0P.pt,14,2046,116,3,1,418.68344,2.13614,0.025504440000000007
conv-bn-relu_prior_N55GF2.pt,27,508,126,3,1,420.048342,0.576198,0.030987680000000004
conv-bn-relu_prior_WQXBNF.pt,28,535,1001,1,1,420.644224,0.536536,0.025740480000000013
conv-bn-relu_prior_EUT841.pt,28,237,91,5,1,422.784544,0.539266,0.03475464
conv-bn-relu_prior_TF3FXY.pt,14,538,82,7,1,423.706136,2.161766,0.03461394
conv-bn-relu_prior_7GEI6W.pt,112,188,717,1,2,424.968768,0.135513,0.03260105999999999
conv-bn-relu_prior_J9FJZP.pt,28,217,51,7,1,425.189856,0.542334,0.034389899999999994
conv-bn-relu_prior_MTUOTQ.pt,28,542,999,1,1,425.286288,0.542457,0.025974859999999995
conv-bn-relu_prior_M272PR.pt,56,429,1264,1,2,426.11968,0.54352,0.02545824
conv-bn-relu_prior_N56JQO.pt,27,266,45,7,1,427.613175,0.586575,0.03343885999999999
conv-bn-relu_prior_O97QFX.pt,14,215,1129,3,1,428.405824,2.185744,0.03438532
conv-bn-relu_prior_XR9VI4.pt,13,267,194,7,1,428.972024,2.538296,0.03424166000000001
conv-bn-relu_prior_TLZDST.pt,28,509,120,3,1,431.07456,0.54984,0.03046593999999999
conv-bn-relu_prior_OEDSWB.pt,28,524,42,5,1,431.389728,0.550242,0.03341672000000001
conv-bn-relu_prior_TA6A0P.pt,28,156,72,7,1,431.54496,0.55044,0.028925720000000002
conv-bn-relu_prior_DQ5D56.pt,28,483,127,3,1,432.921664,0.552196,0.03182836000000001
conv-bn-relu_prior_0QIYOR.pt,27,171,71,7,1,433.74042,0.59498,0.03390414
conv-bn-relu_prior_YVF9S7.pt,56,217,71,3,1,435.069824,0.138734,0.03187326000000001
conv-bn-relu_prior_DK2QI6.pt,28,763,81,3,1,436.145472,0.556308,0.03339944
conv-bn-relu_prior_K2LFSA.pt,14,505,177,5,1,438.021192,2.234802,0.0343397
conv-bn-relu_prior_QPSYPL.pt,27,428,156,3,1,438.178572,0.601068,0.028252219999999998
conv-bn-relu_prior_5EXE30.pt,28,790,79,3,1,440.426896,0.561769,0.03339104
conv-bn-relu_prior_TO1W9C.pt,27,898,27,5,1,441.903033,0.606177,0.03436243999999999
conv-bn-relu_prior_18ZW3D.pt,27,506,48,5,1,442.683792,0.607248,0.03076874000000001
conv-bn-relu_prior_7RTD1M.pt,56,987,143,1,1,443.066624,0.141284,0.024469860000000003
conv-bn-relu_prior_3NLWH2.pt,14,45,2009,5,1,443.378264,2.262134,0.03441461999999999
conv-bn-relu_prior_O7CHPF.pt,27,63,197,7,1,443.476944,0.608336,0.031793659999999994
conv-bn-relu_prior_2L4FUU.pt,13,222,475,5,1,445.606525,2.636725,0.033606260000000006
