feature0,feature1,feature2,feature3,feature4,True,Pred,Error
112,135,135,2,2,0.00445622,0.004460389452702698,0.0009356478591042239
14,510,510,3,2,0.00445938,0.004471708652252253,0.002764656129832599
112,64,64,3,2,0.0044328,0.004607060467050814,0.039311601482316945
14,73,73,3,2,0.00449972,0.004470369695559838,0.0065226957322147795
56,142,142,3,2,0.00444136,0.004453395219111971,0.002709804904797466
112,149,149,3,2,0.0044455200000000005,0.004454396718918935,0.001996778536354459
112,236,236,3,2,0.0044039,0.004610713507464611,0.04696144496119605
28,464,464,2,1,0.004454859999999998,0.004583580386100377,0.02889437290967143
14,61,61,2,2,0.004485220000000002,0.004584919684019718,0.022228493589994843
224,83,83,3,2,0.00436656,0.004482680482882871,0.026593126599169774
14,149,149,2,2,0.0044676199999999985,0.004839441849549574,0.08322593451313572
14,41,41,3,1,0.0045928,0.004457322285585593,0.0294978475906652
56,64,64,3,1,0.004371839999999999,0.0044801302259974245,0.024769942632261302
112,60,60,2,2,0.004522059999999998,0.004509730807464617,0.002726454875738277
14,30,30,2,2,0.00444516,0.004505071594594584,0.01347793883562882
112,72,72,3,1,0.00451292,0.00443005747387387,0.018361177713349677
28,511,511,2,1,0.004426179999999999,0.00448814688018018,0.014000081374950995
112,64,64,3,1,0.00447484,0.004531080239317898,0.012568100606479315
28,373,373,2,2,0.00446732,0.004498756720720694,0.007037042504385925
28,488,488,2,2,0.004408359999999998,0.00446926037786356,0.013814746949786691
14,74,74,3,2,0.004493560000000001,0.004407054409673963,0.019251014858160963
56,504,504,3,2,0.004419920000000001,0.004517397440154424,0.022054118661519385
224,83,83,3,2,0.0043631799999999995,0.004482680482882871,0.027388391696623
56,62,62,3,2,0.0044407000000000005,0.0044689335189189066,0.006357898286059858
112,74,74,2,1,0.00447492,0.004578463408108104,0.023138605407047264
224,830,830,2,2,0.00435092,0.004388700081081075,0.0086832396553084
224,75,75,3,2,0.004454179999999999,0.004501536886486472,0.010632010041460586
56,495,495,3,2,0.004439440000000001,0.004505367493050193,0.014850407495132754
56,1033,1033,2,1,0.004418160000000001,0.004433135621621631,0.0033895607270063646
56,58,58,3,2,0.00494976,0.0044504304600600664,0.10087954566280662
112,133,133,2,2,0.004417940000000001,0.004435283567953642,0.003925713783718453
112,199,199,3,2,0.00439996,0.004381546115057894,0.004185011896041286
28,236,236,2,1,0.004425159999999999,0.008590488341956238,0.9412831043298411
56,50,50,2,2,0.004480279999999999,0.0044596336602316655,0.004608269967130023
56,48,48,3,2,0.0044739,0.004520735932432425,0.010468703465080791
56,199,199,2,2,0.004568760000000001,0.004461971762162175,0.023373571349299554
14,55,55,3,1,0.0044665,0.004520011671664527,0.011980672039522435
14,366,366,2,2,0.004460940000000001,0.0044674408108108035,0.0014572737608671282
14,95,95,3,2,0.01343238,0.0044785079837838075,0.6665886474486422
112,56,56,2,2,0.0044144,0.004482753014800499,0.015484100851871043
14,90,90,2,1,0.0044674,0.004411938207207203,0.012414781034337033
112,501,501,3,2,0.004457200000000001,0.00449078073700129,0.007534043121531242
14,62,62,3,2,0.00448056,0.004439825886872607,0.009091299553491663
112,152,152,2,2,0.0045141,0.004440054289189193,0.016403205691235666
112,500,500,2,2,0.0044142,0.004405579276083214,0.0019529527245675032
112,236,236,2,2,0.00437454,0.004459238860489066,0.0193617752927317
56,50,50,3,1,0.004474099999999998,0.004460925779794089,0.002944552022956441
14,236,236,2,2,0.00443678,0.00475167300129868,0.07097331878043968
224,255,255,3,1,0.0044318000000000005,0.004478620821621615,0.01056474155458614
112,59,59,2,2,0.004507800000000001,0.004475659131402855,0.007130056479246285
56,502,502,2,2,0.00440032,0.004467104684169871,0.015177233512533457
14,502,502,3,2,0.004412460000000002,0.0047631678073359,0.07948124341884076
112,249,249,3,2,0.004420500000000001,0.004415859251222659,0.0010498244038777387
112,72,72,2,1,0.004485240000000001,0.004566876029729729,0.018201039349004425
14,128,128,3,2,0.004483320000000001,0.004497155701801808,0.003086039319479093
14,495,495,2,2,0.00445854,0.004489629172458181,0.006972949095035665
28,80,80,2,1,0.00451764,0.004472616391891886,0.009966178825252598
112,186,186,2,2,0.004365560000000001,0.004393299297297313,0.0063541211888766495
14,180,180,3,1,0.00442668,0.004493260219819828,0.01504066700548227
224,475,475,2,1,0.004405199999999999,0.004550430270270278,0.03296791752253676
56,508,508,2,2,0.0044690400000000005,0.004467807548648639,0.0002757754129211455
14,72,72,3,2,0.00487484,0.0044559891133848116,0.0859209505573903
28,511,511,3,2,0.004457959999999999,0.004476155812934369,0.004081645625885016
56,470,470,2,2,0.004499800000000001,0.004470946457657664,0.006412183284220749
28,1050,1050,3,2,0.00443326,0.004443423675675677,0.0022925963457314483
112,38,38,3,2,0.004612440000000001,0.004461689595495499,0.032683439677156076
112,135,135,2,2,0.00448268,0.004460389452702698,0.004972593916429999
28,474,474,2,1,0.0045177,0.00453393663063062,0.0035940037254842006
56,149,149,2,2,0.00444862,0.004605514975375389,0.035268234952724305
224,51,51,2,2,0.00447388,0.00476262364774776,0.06453987316328538
56,827,827,2,2,0.004407460000000001,0.004504496276576554,0.022016371464869403
14,149,149,2,2,0.004472439999999999,0.004839441849549574,0.0820585294715132
112,489,489,2,2,0.0044361600000000015,0.004423384748820249,0.0028797994616408785
14,56,56,3,1,0.004436560000000001,0.0044934011639230186,0.012811990353566208
28,57,57,3,1,0.004444280000000002,0.004492835618018033,0.01092541829453394
14,371,371,3,2,0.0044512200000000005,0.004499496553153173,0.010845690204746662
112,471,471,2,2,0.0044329,0.004441918827027031,0.0020345207487266993
14,146,146,2,2,0.0044722799999999995,0.00448159168893181,0.0020820898807343458
14,54,54,3,2,0.00448592,0.004625817918018027,0.03118600376690333
224,188,188,2,2,0.0044313600000000005,0.0044062848108108186,0.0056585764165362215
112,498,498,2,1,0.004438719999999999,0.004521447293564994,0.018637646340610513
56,73,73,3,2,0.004499379999999998,0.0044661369059514145,0.007388372186519849
14,62,62,2,2,0.00444002,0.004463713720966416,0.005336399603248608
14,72,72,2,2,0.004443139999999999,0.0044486771045688595,0.0012462142918882636
14,74,74,2,2,0.02795972,0.004414092990905206,0.8421267097486954
14,53,53,3,2,0.00443396,0.00459580364646076,0.036500926138431554
112,44,44,3,2,0.0044626,0.004425929432432422,0.008217309991390207
112,513,513,3,1,0.00451784,0.00445819505379667,0.013202093523305447
112,73,73,3,2,0.0044214400000000004,0.004432046227027005,0.002398817359730007
14,502,502,2,2,0.0044327,0.0045103475201844654,0.01751698066290637
112,382,382,3,2,0.0044196999999999995,0.004583473292792795,0.03705529624019619
112,471,471,2,2,0.004444299999999999,0.004441918827027031,0.0005357813318111961
112,78,78,3,2,0.004444819999999999,0.004440997465765776,0.0008599975329085346
14,500,500,3,2,0.0044670000000000005,0.004443061459459446,0.005358974824390959
56,84,84,2,2,0.00452856,0.004444764061261277,0.01850388175020829
14,482,482,3,2,0.004431160000000001,0.004459022303603588,0.006287812582616456
28,1052,1052,3,2,0.004596179999999999,0.004443697567567566,0.03317590530232355
14,247,247,3,1,0.004503479999999999,0.004489368601673105,0.003133443098868842
112,181,181,2,2,0.004408799999999999,0.004651202918918928,0.05498160926304865
14,512,512,2,2,0.004454840000000001,0.004425170396566066,0.006660082838875086
14,88,88,3,2,0.004644059999999999,0.004477720926769639,0.03581759779812508
112,55,55,3,2,0.00434876,0.004428240685649921,0.01827663187895428
28,150,150,3,2,0.004491099999999999,0.004405144852166459,0.019138996645262876
28,42,42,3,2,0.004476399999999999,0.004419766731531534,0.012651520969633127
14,72,72,3,2,0.004450060000000001,0.0044559891133848116,0.0013323670657946686
