feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
3,166,221,7,1,16.180515,1.797835,0.03510376000000001,0.03330214297297299,0.05132262262011318
14,15,199,7,1,28.706944,0.146464,0.02383548,0.024493019567567664,0.027586588043020957
112,210,492,1,1,1302.217728,0.103812,0.02601768,0.025082901405405377,0.03592859142685375
14,150,55,1,1,1.62778,0.008305,0.02470108,0.02478533037837836,0.0034107973569722817
112,216,1023,5,2,17327.099328,5.525223,0.03334282000000001,0.03262125989189194,0.021640644315869713
27,125,404,3,1,331.625016,0.454904,0.030158320000000002,0.03119687313513513,0.03443670387260054
27,505,169,3,2,140.0179365,0.768274,0.03441652,0.03201142875675674,0.06988188356182604
56,133,81,3,2,76.077792,0.097038,0.03393524,0.030648619783783804,0.09684977080510393
14,840,18,5,1,74.091528,0.378018,0.03450948,0.033231960702702644,0.03701937256943188
56,158,108,5,2,334.539072,0.426708,0.03126776,0.03269475924324322,0.04563803877358731
14,485,197,1,1,18.765432,0.095742,0.02655194,0.02623213691891896,0.012044433705448197
8,137,159,1,1,1.404288,0.021942,0.02462162,0.02471372097297302,0.0037406544724928473
14,263,103,1,1,5.329632,0.027192,0.026010420000000006,0.025663437945945985,0.013340117308910073
8,514,22,1,1,0.72512,0.01133,0.025938600000000003,0.02549125967567569,0.017246124475658337
28,226,31,1,1,5.517008,0.007037,0.02610684,0.026044495621621564,0.002388047667907534
13,64,984,5,1,266.239896,1.575384,0.02805706,0.034603881513513436,0.23333954140289231
56,112,45,1,1,15.94656,0.005085,0.024558860000000002,0.024939292594594587,0.015490645518341867
13,536,157,1,1,14.248221,0.084309,0.026542819999999988,0.026071378918918923,0.01776152952403193
56,249,25,3,1,175.7728,0.05605,0.03387732,0.03261296967567575,0.037321438777455015
112,197,30,3,2,166.89792,0.05322,0.03393926,0.032956956810810886,0.028942976045709678
13,202,15,7,1,25.093965,0.148485,0.03483271999999999,0.032069640162162225,0.07932426287231566
28,489,30,3,1,103.53504,0.13206,0.03498495999999999,0.032725890162162215,0.06457260027845607
56,64,475,1,2,24.206,0.030875,0.023930660000000003,0.024166216324324342,0.009843285739897668
27,266,45,7,1,427.613175,0.586575,0.03343885999999999,0.03376323875675675,0.009700652377406457
112,194,106,7,1,12641.115648,1.007742,0.03568116,0.03263657454054052,0.08532753586092735
56,52,468,1,1,77.785344,0.024804,0.02439272,0.024577573513513546,0.00757822471268257
14,4,59,3,2,0.106967,0.002183,0.026241760000000003,0.0257364538918919,0.0192558009869804
27,83,147,1,1,9.001692,0.012348,0.024228279999999994,0.02454991967567565,0.013275382143332355
27,7,231,1,1,1.347192,0.001848,0.024050539999999995,0.02469816535135135,0.02692768442418978
8,788,33,7,1,81.550656,1.274229,0.03390910000000001,0.03205906983783788,0.0545585156244823
7,535,514,1,1,13.499696,0.275504,0.02538044000000001,0.02573836264864863,0.014102302743711985
28,119,48,1,1,4.51584,0.00576,0.025044060000000014,0.024827131081081043,0.008661891039989931
8,2137,986,3,1,1213.742336,18.964724,0.03419730000000001,0.03188442194594597,0.06763335275165104
