model_path,CIN,COUT,feature_0,feature_1,latency
fc_prior_5DSOBI.pt,4017,1000,4.0175,8.035,0.03648810000000001
fc_prior_T872SN.pt,4018,1000,4.0185,8.037,0.036546159999999994
fc_prior_LHY9X7.pt,4018,1000,4.0185,8.037,0.035115759999999996
fc_prior_754XAF.pt,4020,1000,4.0205,8.041,0.028245179999999995
fc_prior_S7WLWG.pt,4021,1000,4.0215,8.043,0.03174072
fc_prior_V9R50E.pt,4023,1000,4.0235,8.047,0.03258185999999998
fc_prior_OUSU4N.pt,4026,1000,4.0265,8.053,0.03279512
fc_prior_V52W66.pt,4027,1000,4.0275,8.055,0.03393032
fc_prior_9EDP83.pt,4028,1000,4.0285,8.057,0.034220539999999994
fc_prior_XGYFSI.pt,4030,1000,4.0305,8.061,0.03478598
fc_prior_XIUPF7.pt,4030,1000,4.0305,8.061,0.03727738
fc_prior_YQ05JX.pt,4030,1000,4.0305,8.061,0.03947578
fc_prior_4S6383.pt,4031,1000,4.0315,8.063,0.035288039999999986
fc_prior_ZM5GN1.pt,4032,1000,4.0325,8.065,0.03545642
fc_prior_I3VT36.pt,4034,1000,4.0345,8.069,0.0344542
fc_prior_VAKFPM.pt,4039,1000,4.0395,8.079,0.03476096
fc_prior_DOC2OA.pt,4040,1000,4.0405,8.081,0.03428202
fc_prior_G9GARF.pt,4040,1000,4.0405,8.081,0.034447900000000004
fc_prior_SSI39Q.pt,4043,1000,4.0435,8.087,0.03323477999999999
fc_prior_QRSO47.pt,4043,1000,4.0435,8.087,0.03531531999999999
fc_prior_FK68A5.pt,4047,1000,4.0475,8.095,0.0350488
fc_prior_F7UBTY.pt,4048,1000,4.0485,8.097,0.03850677999999999
fc_prior_8S9M49.pt,4050,1000,4.0505,8.101,0.03578758
fc_prior_F5YQVS.pt,4050,1000,4.0505,8.101,0.034995780000000004
fc_prior_URXX2F.pt,4051,1000,4.0515,8.103,0.033727000000000014
fc_prior_524Y0U.pt,4053,1000,4.0535,8.107,0.03459381999999999
fc_prior_VNCV0G.pt,4056,1000,4.0565,8.113,0.036582500000000004
fc_prior_OFFWSX.pt,4056,1000,4.0565,8.113,0.0370099
fc_prior_XEEC55.pt,4059,1000,4.0595,8.119,0.03625622
fc_prior_L9B3SB.pt,4060,1000,4.0605,8.121,0.03576708000000001
fc_prior_C33X6C.pt,4060,1000,4.0605,8.121,0.030699240000000003
fc_prior_441ZX7.pt,4062,1000,4.0625,8.125,0.03342088000000001
fc_prior_RLU4UT.pt,4064,1000,4.0645,8.129,0.0335098
fc_prior_RBSHK0.pt,4064,1000,4.0645,8.129,0.03384326
fc_prior_A337WP.pt,4064,1000,4.0645,8.129,0.03393129999999999
fc_prior_ES15KS.pt,4068,1000,4.0685,8.137,0.03370638000000001
fc_prior_371ZEY.pt,4070,1000,4.0705,8.141,0.031189019999999998
fc_prior_EL0F1K.pt,4073,1000,4.0735,8.147,0.04525686000000001
fc_prior_1O9E97.pt,4075,1000,4.0755,8.151,0.03529014000000001
fc_prior_RC1CFG.pt,4076,1000,4.0765,8.153,0.03429362
fc_prior_44FTAJ.pt,4077,1000,4.0775,8.155,0.0366717
fc_prior_B0RYJR.pt,4080,1000,4.0805,8.161,0.03323101999999999
fc_prior_5XOFXE.pt,4085,1000,4.0855,8.171,0.03609508
fc_prior_RDR5VS.pt,4085,1000,4.0855,8.171,0.03725486000000001
fc_prior_AF9BZE.pt,4089,1000,4.0895,8.179,0.036580100000000004
fc_prior_411A4W.pt,4095,1000,4.0955,8.191,0.03551885999999999
fc_prior_TW5MY8.pt,4096,1000,4.0965,8.193,0.03850565999999999
fc_prior_PX02S1.pt,4097,1000,4.0975,8.195,0.03841089999999999
fc_prior_NZ4HGN.pt,4098,1000,4.0985,8.197,0.03989754
fc_prior_SGJQMN.pt,4098,1000,4.0985,8.197,0.03916534000000001
fc_prior_CZRNFG.pt,4100,1000,4.1005,8.201,0.03663606
fc_prior_X8IHR4.pt,4101,1000,4.1015,8.203,0.036650300000000004
fc_prior_88UFBW.pt,4103,1000,4.1035,8.207,0.0358526
fc_prior_0EO9R7.pt,4105,1000,4.1055,8.211,0.036798700000000004
fc_prior_8OU4MN.pt,4106,1000,4.1065,8.213,0.036182820000000004
fc_prior_6R6G6Z.pt,4109,1000,4.1095,8.219,0.0343159
fc_prior_MI150R.pt,4111,1000,4.1115,8.223,0.03789666
fc_prior_1EBJD6.pt,4112,1000,4.1125,8.225,0.03686997999999999
fc_prior_N2E8X1.pt,4116,1000,4.1165,8.233,0.03531344
fc_prior_TI88B0.pt,4118,1000,4.1185,8.237,0.03771738000000001
fc_prior_D4CTJP.pt,4121,1000,4.1215,8.243,0.03829022000000001
fc_prior_6R7FQO.pt,4121,1000,4.1215,8.243,0.03571683999999999
fc_prior_46NF9T.pt,4122,1000,4.1225,8.245,0.03512644000000001
fc_prior_E5ZJ19.pt,4122,1000,4.1225,8.245,0.03530548
fc_prior_YY67IA.pt,4123,1000,4.1235,8.247,0.03559709999999999
fc_prior_1S09CD.pt,4124,1000,4.1245,8.249,0.03611408000000001
fc_prior_IXY7SR.pt,4124,1000,4.1245,8.249,0.039748879999999986
fc_prior_P4BP6N.pt,4125,1000,4.1255,8.251,0.03578958000000001
fc_prior_XRIJAM.pt,4126,1000,4.1265,8.253,0.037498079999999996
fc_prior_GKB28Z.pt,4126,1000,4.1265,8.253,0.03668880000000001
fc_prior_VB0D7X.pt,4127,1000,4.1275,8.255,0.0393347
fc_prior_9KU92O.pt,4130,1000,4.1305,8.261,0.03393386000000001
fc_prior_1BR92W.pt,4133,1000,4.1335,8.267,0.03559482
fc_prior_D1O3T4.pt,4133,1000,4.1335,8.267,0.03785976
fc_prior_1WGX9R.pt,4134,1000,4.1345,8.269,0.03600682000000001
fc_prior_UJKUHB.pt,4136,1000,4.1365,8.273,0.035267919999999994
fc_prior_J896VB.pt,4138,1000,4.1385,8.277,0.03754002
fc_prior_GHI123.pt,4140,1000,4.1405,8.281,0.039335300000000024
fc_prior_NI3UBZ.pt,4141,1000,4.1415,8.283,0.040006280000000005
fc_prior_PX2TVE.pt,4143,1000,4.1435,8.287,0.037305580000000005
fc_prior_9J1VNJ.pt,4144,1000,4.1445,8.289,0.03764289999999999
fc_prior_H6RL4G.pt,4146,1000,4.1465,8.293,0.033710540000000004
fc_prior_AEM06E.pt,4147,1000,4.1475,8.295,0.03594204
fc_prior_W03MBY.pt,4149,1000,4.1495,8.299,0.03501346
fc_prior_17776I.pt,4150,1000,4.1505,8.301,0.03508892
fc_prior_43Q70G.pt,4151,1000,4.1515,8.303,0.03589316
fc_prior_VIVELT.pt,4151,1000,4.1515,8.303,0.036928020000000006
fc_prior_W4FTYH.pt,4155,1000,4.1555,8.311,0.03770148
fc_prior_X768MA.pt,4156,1000,4.1565,8.313,0.03833663999999999
fc_prior_07YNSO.pt,4157,1000,4.1575,8.315,0.023728379999999997
fc_prior_IOEOZ5.pt,4163,1000,4.1635,8.327,0.035266639999999995
fc_prior_N2S21S.pt,4164,1000,4.1645,8.329,0.03677458000000001
fc_prior_YOEGH4.pt,4165,1000,4.1655,8.331,0.03646214000000001
fc_prior_5LN4PM.pt,4165,1000,4.1655,8.331,0.0366742
fc_prior_E1MTCV.pt,4167,1000,4.1675,8.335,0.0351795
fc_prior_AW3AP6.pt,4169,1000,4.1695,8.339,0.035674660000000004
fc_prior_P296AM.pt,4169,1000,4.1695,8.339,0.042874100000000005
fc_prior_8SYGZS.pt,4170,1000,4.1705,8.341,0.03694166
fc_prior_6FLGR2.pt,4174,1000,4.1745,8.349,0.04024214000000001
fc_prior_GHQMOT.pt,4177,1000,4.1775,8.355,0.03430074000000002
fc_prior_8FRKOJ.pt,4177,1000,4.1775,8.355,0.039850500000000004
fc_prior_IHYXX3.pt,4180,1000,4.1805,8.361,0.03426078000000002
fc_prior_KSWAYR.pt,4182,1000,4.1825,8.365,0.03488791999999999
fc_prior_JR2U4Y.pt,4183,1000,4.1835,8.367,0.03521469999999999
fc_prior_3TX49T.pt,4183,1000,4.1835,8.367,0.03551414
fc_prior_YQ1U5Z.pt,4184,1000,4.1845,8.369,0.029322420000000005
fc_prior_Q84LU5.pt,4185,1000,4.1855,8.371,0.0362629
fc_prior_AVIJQY.pt,4195,1000,4.1955,8.391,0.03766588
fc_prior_HJV5RV.pt,4196,1000,4.1965,8.393,0.03250238
fc_prior_9XSE2P.pt,4197,1000,4.1975,8.395,0.038521940000000005
fc_prior_DY5R5Q.pt,9132,1000,9.1325,18.265,0.01396724
fc_prior_EQFCHJ.pt,9204,1000,9.2045,18.409,0.014539639999999998
fc_prior_2L5B2M.pt,9205,1000,9.2055,18.411,0.01597528
fc_prior_SHIM0L.pt,9211,1000,9.2115,18.423,0.017587119999999998
fc_prior_0HO6IW.pt,9223,1000,9.2235,18.447,0.014362920000000001
fc_prior_NY9SQH.pt,9267,1000,9.2675,18.535,0.014305240000000002
fc_prior_7ALYEA.pt,9281,1000,9.2815,18.563,0.012844559999999998
fc_prior_9DWN6T.pt,9287,1000,9.2875,18.575,0.015326040000000006
fc_prior_OAX2EA.pt,9323,1000,9.3235,18.647,0.012126480000000002
fc_prior_9ZLPX1.pt,9325,1000,9.3255,18.651,0.01419344
fc_prior_XONMSZ.pt,9332,1000,9.3325,18.665,0.01568574
fc_prior_UDA8PN.pt,9341,1000,9.3415,18.683,0.012218059999999998
fc_prior_UDF0QF.pt,9349,1000,9.3495,18.699,0.012615439999999999
fc_prior_XVQ851.pt,9397,1000,9.3975,18.795,0.014385559999999999
fc_prior_B94QMN.pt,9422,1000,9.4225,18.845,0.013493200000000006
fc_prior_NL9MCI.pt,9425,1000,9.4255,18.851,0.016826800000000006
fc_prior_OD4WKQ.pt,9429,1000,9.4295,18.859,0.015599220000000009
fc_prior_98H2OY.pt,9464,1000,9.4645,18.929,0.014146779999999996
fc_prior_MV4TOV.pt,9540,1000,9.5405,19.081,0.013782360000000002
fc_prior_DL8AA0.pt,9547,1000,9.5475,19.095,0.01539878
fc_prior_TO88WR.pt,9578,1000,9.5785,19.157,0.015282780000000001
fc_prior_WI7WK2.pt,9587,1000,9.5875,19.175,0.013876400000000004
fc_prior_X8Z54F.pt,9595,1000,9.5955,19.191,0.01355854
fc_prior_WM9YKY.pt,9625,1000,9.6255,19.251,0.0141112
fc_prior_K5A574.pt,9629,1000,9.6295,19.259,0.013762719999999992
fc_prior_VKMAWI.pt,9671,1000,9.6715,19.343,0.013431100000000003
fc_prior_EGTWXV.pt,9686,1000,9.6865,19.373,0.015008820000000003
fc_prior_3QIQS9.pt,9709,1000,9.7095,19.419,0.01363042
fc_prior_IBQMHO.pt,24474,1000,24.4745,48.949,0.007550460000000001
fc_prior_XT99BK.pt,24488,1000,24.4885,48.977,0.007743580000000001
fc_prior_YR2JLY.pt,24488,1000,24.4885,48.977,0.0080065
fc_prior_6TJ1RE.pt,24490,1000,24.4905,48.981,0.0075800600000000004
fc_prior_Z1YEIH.pt,24490,1000,24.4905,48.981,0.00765212
fc_prior_U51MK3.pt,24493,1000,24.4935,48.987,0.00758402
fc_prior_X2JU14.pt,24494,1000,24.4945,48.989,0.00760562
fc_prior_3XZ7B6.pt,24499,1000,24.4995,48.999,0.007656920000000001
fc_prior_3AW6JM.pt,24503,1000,24.5035,49.007,0.007488579999999999
fc_prior_1I2LMR.pt,24522,1000,24.5225,49.045,0.007664919999999999
fc_prior_JEB2X6.pt,24536,1000,24.5365,49.073,0.0075202
fc_prior_9EGRYE.pt,24539,1000,24.5395,49.079,0.007579260000000001
fc_prior_8TKCPW.pt,24549,1000,24.5495,49.099,0.007571939999999997
fc_prior_OTOQ1T.pt,24553,1000,24.5535,49.107,0.007588819999999997
fc_prior_Q1LTQA.pt,24554,1000,24.5545,49.109,0.007623979999999998
fc_prior_W6XMZ6.pt,24557,1000,24.5575,49.115,0.007869619999999999
fc_prior_YVLNC0.pt,24557,1000,24.5575,49.115,0.007793519999999998
fc_prior_NLVIZH.pt,24558,1000,24.5585,49.117,0.00767644
fc_prior_KST4E8.pt,24564,1000,24.5645,49.129,0.007602079999999999
fc_prior_I23ET4.pt,24574,1000,24.5745,49.149,0.007592379999999998
fc_prior_TZT1EW.pt,24575,1000,24.5755,49.151,0.007665160000000002
fc_prior_7GLPTF.pt,24579,1000,24.5795,49.159,0.007129820000000001
fc_prior_RFJCHS.pt,24580,1000,24.5805,49.161,0.00757028
fc_prior_SKSFKZ.pt,24591,1000,24.5915,49.183,0.007091939999999999
fc_prior_YREQD2.pt,24595,1000,24.5955,49.191,0.007570479999999999
fc_prior_M5HK6T.pt,24602,1000,24.6025,49.205,0.007521159999999998
fc_prior_YTWEIF.pt,24605,1000,24.6055,49.211,0.0075499200000000025
fc_prior_AB7EZY.pt,24612,1000,24.6125,49.225,0.008146420000000001
fc_prior_0KEJU5.pt,24619,1000,24.6195,49.239,0.007630959999999999
fc_prior_310WMQ.pt,24626,1000,24.6265,49.253,0.007619239999999997
fc_prior_XH015Y.pt,24627,1000,24.6275,49.255,0.00760192
fc_prior_DL6SA6.pt,24631,1000,24.6315,49.263,0.00756974
fc_prior_Z72FHM.pt,24632,1000,24.6325,49.265,0.007580779999999999
fc_prior_836A93.pt,24634,1000,24.6345,49.269,0.007949600000000001
fc_prior_S06KSV.pt,24635,1000,24.6355,49.271,0.00751294
fc_prior_76J9UH.pt,24645,1000,24.6455,49.291,0.007603559999999998
fc_prior_AIP8WC.pt,24648,1000,24.6485,49.297,0.007619580000000002
fc_prior_4N6YC2.pt,24648,1000,24.6485,49.297,0.007761240000000002
fc_prior_XF4FD9.pt,24657,1000,24.6575,49.315,0.007608280000000002
fc_prior_IHC2CH.pt,24660,1000,24.6605,49.321,0.0076289800000000005
fc_prior_EVD1WO.pt,24668,1000,24.6685,49.337,0.007764760000000001
fc_prior_I4EELR.pt,24669,1000,24.6695,49.339,0.00766614
fc_prior_LNOR52.pt,24671,1000,24.6715,49.343,0.0075701
fc_prior_ABRD8M.pt,24676,1000,24.6765,49.353,0.007637099999999999
fc_prior_SCSK4R.pt,24678,1000,24.6785,49.357,0.007598520000000002
fc_prior_PDGSE5.pt,24694,1000,24.6945,49.389,0.00758562
fc_prior_M9ECGV.pt,24695,1000,24.6955,49.391,0.008028960000000002
fc_prior_EWMQTV.pt,24696,1000,24.6965,49.393,0.007508339999999999
fc_prior_95D1G3.pt,24697,1000,24.6975,49.395,0.008000059999999998
fc_prior_C9G5A6.pt,24701,1000,24.7015,49.403,0.00747904
fc_prior_8S2G0R.pt,24704,1000,24.7045,49.409,0.007172320000000001
fc_prior_3ZJ7W8.pt,24705,1000,24.7055,49.411,0.007069539999999998
fc_prior_6PHP7X.pt,24713,1000,24.7135,49.427,0.00754096
fc_prior_Z8EN9L.pt,24715,1000,24.7155,49.431,0.007633940000000001
fc_prior_23M9TW.pt,24728,1000,24.7285,49.457,0.007614279999999998
fc_prior_FNNEDD.pt,24735,1000,24.7355,49.471,0.007568999999999998
fc_prior_Z4SNCD.pt,24735,1000,24.7355,49.471,0.00823982
fc_prior_70KSJD.pt,24748,1000,24.7485,49.497,0.007621219999999999
fc_prior_NHSXE9.pt,24754,1000,24.7545,49.509,0.007099659999999999
fc_prior_IUYBWF.pt,24757,1000,24.7575,49.515,0.007625500000000003
fc_prior_3CUZTP.pt,24762,1000,24.7625,49.525,0.007669440000000002
fc_prior_HVDE2I.pt,24762,1000,24.7625,49.525,0.007697580000000001
fc_prior_2F4X3U.pt,24762,1000,24.7625,49.525,0.008165639999999998
fc_prior_2XNVI6.pt,24764,1000,24.7645,49.529,0.007616460000000002
fc_prior_ICM131.pt,24772,1000,24.7725,49.545,0.0075353400000000015
fc_prior_PTEKL6.pt,24782,1000,24.7825,49.565,0.0076261
fc_prior_5H72TO.pt,24795,1000,24.7955,49.591,0.007564179999999999
fc_prior_1NHBS9.pt,24798,1000,24.7985,49.597,0.007517119999999997
fc_prior_6J6DK6.pt,24808,1000,24.8085,49.617,0.00764604
fc_prior_FJW0KE.pt,24811,1000,24.8115,49.623,0.007781079999999999
fc_prior_G37IGE.pt,24813,1000,24.8135,49.627,0.007675960000000001
fc_prior_C2Z09Z.pt,24815,1000,24.8155,49.631,0.0076284000000000005
fc_prior_7QQO3T.pt,24820,1000,24.8205,49.641,0.00719534
fc_prior_WC5ZZ0.pt,24823,1000,24.8235,49.647,0.0075898599999999995
fc_prior_85PXNM.pt,24825,1000,24.8255,49.651,0.0075927600000000005
fc_prior_WD8DFE.pt,24826,1000,24.8265,49.653,0.00799842
fc_prior_ZLFW8S.pt,24827,1000,24.8275,49.655,0.007515819999999999
fc_prior_6Y3Y79.pt,24831,1000,24.8315,49.663,0.007652720000000001
fc_prior_VA7X4F.pt,24832,1000,24.8325,49.665,0.007589980000000004
fc_prior_L96MX6.pt,24836,1000,24.8365,49.673,0.007650299999999996
fc_prior_TVKBW3.pt,24841,1000,24.8415,49.683,0.007604339999999999
fc_prior_JQKXFN.pt,24843,1000,24.8435,49.687,0.007645379999999999
fc_prior_IFPCLF.pt,24844,1000,24.8445,49.689,0.007558640000000001
fc_prior_H8O1ZK.pt,24844,1000,24.8445,49.689,0.008075240000000001
fc_prior_8LV29E.pt,24849,1000,24.8495,49.699,0.007569879999999998
fc_prior_AJKPIC.pt,24850,1000,24.8505,49.701,0.0076622
fc_prior_U1T4N9.pt,24857,1000,24.8575,49.715,0.007560440000000002
fc_prior_BNM51J.pt,24859,1000,24.8595,49.719,0.00753782
fc_prior_IW9K64.pt,24867,1000,24.8675,49.735,0.007544819999999999
fc_prior_UHEQ5H.pt,24874,1000,24.8745,49.749,0.007574040000000001
fc_prior_ELP093.pt,24878,1000,24.8785,49.757,0.007583939999999999
fc_prior_VVANF6.pt,24881,1000,24.8815,49.763,0.00814694
fc_prior_4BPH26.pt,24884,1000,24.8845,49.769,0.0076973799999999985
fc_prior_P1S8W9.pt,24886,1000,24.8865,49.773,0.007711160000000002
fc_prior_W7PKEP.pt,24891,1000,24.8915,49.783,0.0070770600000000005
fc_prior_KGO9P0.pt,24905,1000,24.9055,49.811,0.007556440000000001
fc_prior_QV3388.pt,24908,1000,24.9085,49.817,0.00710418
fc_prior_M9MKH7.pt,24911,1000,24.9115,49.823,0.007021639999999999
fc_prior_26LVG4.pt,24917,1000,24.9175,49.835,0.0076626600000000026
fc_prior_FE3VBB.pt,24919,1000,24.9195,49.839,0.007569759999999998
fc_prior_G4OT13.pt,24924,1000,24.9245,49.849,0.007570479999999999
fc_prior_COAKY3.pt,24926,1000,24.9265,49.853,0.00764778
fc_prior_UBB5V5.pt,24932,1000,24.9325,49.865,0.00751808
fc_prior_6JYA2K.pt,24936,1000,24.9365,49.873,0.007605420000000001
fc_prior_180ZAB.pt,24936,1000,24.9365,49.873,0.00801778
fc_prior_07831J.pt,24940,1000,24.9405,49.881,0.0075326599999999974
fc_prior_IQJCPL.pt,24959,1000,24.9595,49.919,0.007534400000000002
fc_prior_GWVQD0.pt,24967,1000,24.9675,49.935,0.0076416800000000005
fc_prior_J7RTB0.pt,24970,1000,24.9705,49.941,0.00751388
fc_prior_9YKS1S.pt,24970,1000,24.9705,49.941,0.007879959999999998
fc_prior_511VO4.pt,24973,1000,24.9735,49.947,0.00814902
fc_prior_SZFCYE.pt,24977,1000,24.9775,49.955,0.007621
fc_prior_U639O2.pt,24980,1000,24.9805,49.961,0.0075723000000000006
fc_prior_3XX079.pt,24986,1000,24.9865,49.973,0.007178580000000002
fc_prior_EBLKZ5.pt,24986,1000,24.9865,49.973,0.00735784
fc_prior_8QNN1X.pt,24988,1000,24.9885,49.977,0.0071461
fc_prior_X8IDZS.pt,24988,1000,24.9885,49.977,0.0076405000000000015
fc_prior_R29F3W.pt,25001,1000,25.0015,50.003,0.0070154599999999985
fc_prior_DKM82M.pt,25014,1000,25.0145,50.029,0.0076662399999999995
fc_prior_SFGQIV.pt,25030,1000,25.0305,50.061,0.00763152
fc_prior_3PU6J0.pt,25032,1000,25.0325,50.065,0.0076003200000000016
fc_prior_OPCZLE.pt,25033,1000,25.0335,50.067,0.00769572
fc_prior_6LA6XA.pt,25038,1000,25.0385,50.077,0.007545299999999998
fc_prior_UAND59.pt,25039,1000,25.0395,50.079,0.007619519999999999
fc_prior_L3QG89.pt,25041,1000,25.0415,50.083,0.00764058
fc_prior_11AW9K.pt,25042,1000,25.0425,50.085,0.007806820000000001
fc_prior_MCOELZ.pt,25043,1000,25.0435,50.087,0.00805092
fc_prior_S4FC0L.pt,25044,1000,25.0445,50.089,0.008467040000000002
fc_prior_0SZ3FA.pt,25048,1000,25.0485,50.097,0.0075426
fc_prior_VSC7FQ.pt,25049,1000,25.0495,50.099,0.007618460000000002
fc_prior_8CJ1XY.pt,25051,1000,25.0515,50.103,0.0075360800000000006
fc_prior_0NC80L.pt,25056,1000,25.0565,50.113,0.0071052599999999995
fc_prior_WLBA0Z.pt,25056,1000,25.0565,50.113,0.008158480000000003
fc_prior_67GI9X.pt,25057,1000,25.0575,50.115,0.00758858
fc_prior_MWRBBC.pt,25064,1000,25.0645,50.129,0.007565840000000001
fc_prior_82GED8.pt,25071,1000,25.0715,50.143,0.007637240000000001
fc_prior_VKD0O9.pt,25077,1000,25.0775,50.155,0.007608460000000003
fc_prior_393YWR.pt,25077,1000,25.0775,50.155,0.007833979999999999
fc_prior_ORCT0X.pt,25079,1000,25.0795,50.159,0.007575000000000001
fc_prior_QQMY64.pt,25079,1000,25.0795,50.159,0.007618459999999999
fc_prior_BJUC0G.pt,25086,1000,25.0865,50.173,0.007553499999999998
fc_prior_5B8XXF.pt,25086,1000,25.0865,50.173,0.007631460000000001
fc_prior_38F0TN.pt,518,1014,0.525759,1.051518,0.04902011999999999
fc_prior_GY4VU7.pt,532,1013,0.5394225,1.078845,0.019141400000000003
fc_prior_WR27QE.pt,553,1033,0.5717655,1.143531,0.0585733
fc_prior_ODS259.pt,536,1066,0.571909,1.143818,0.05979345999999999
fc_prior_EVL513.pt,561,1028,0.577222,1.154444,0.060709120000000026
fc_prior_C4KLJP.pt,578,1020,0.59007,1.18014,0.06083419999999998
fc_prior_5KHL9D.pt,573,1032,0.591852,1.183704,0.060823
fc_prior_36JUJE.pt,589,1012,0.596574,1.193148,0.06022
fc_prior_HGOCIW.pt,582,1038,0.604635,1.20927,0.06013826
fc_prior_W8ULRT.pt,599,1016,0.609092,1.218184,0.059185240000000014
fc_prior_ZGWRCE.pt,587,1064,0.6251,1.2502,0.06112974
fc_prior_YI2AE7.pt,595,1052,0.626466,1.252932,0.059941000000000015
fc_prior_D28C12.pt,604,1038,0.627471,1.254942,0.060901180000000006
fc_prior_76C74F.pt,638,1001,0.6391385,1.278277,0.058747320000000006
fc_prior_15M4RQ.pt,626,1051,0.6584515,1.316903,0.060333
fc_prior_FVUPP3.pt,661,1000,0.6615,1.323,0.05949375999999997
fc_prior_J8PXGJ.pt,662,1005,0.6658125,1.331625,0.05987382
fc_prior_CT0T8J.pt,668,1010,0.675185,1.35037,0.059649839999999996
fc_prior_OIBUIV.pt,637,1063,0.6776625,1.355325,0.06031628000000002
fc_prior_V8LNAA.pt,640,1062,0.680211,1.360422,0.059731440000000004
fc_prior_S5FEFY.pt,638,1073,0.6851105,1.370221,0.060176580000000014
fc_prior_GQNGOP.pt,679,1032,0.701244,1.402488,0.06059336000000002
fc_prior_AYXDW1.pt,670,1062,0.712071,1.424142,0.057640399999999994
fc_prior_IYEVOD.pt,705,1011,0.7132605,1.426521,0.058298459999999996
fc_prior_3S1W7U.pt,690,1037,0.7160485,1.432097,0.058549880000000006
fc_prior_7I6BQK.pt,674,1064,0.717668,1.435336,0.060590480000000016
fc_prior_F599Y4.pt,693,1041,0.7219335,1.443867,0.05709329999999999
fc_prior_TPMJPM.pt,698,1038,0.725043,1.450086,0.05783564
fc_prior_AY37Q5.pt,714,1022,0.730219,1.460438,0.05756888000000001
fc_prior_RPZ6B3.pt,689,1064,0.733628,1.467256,0.061092620000000014
fc_prior_PZOGGO.pt,691,1069,0.7392135,1.478427,0.05898216000000001
fc_prior_TYWE7U.pt,712,1038,0.739575,1.47915,0.059928419999999996
fc_prior_XRH8MD.pt,732,1014,0.742755,1.48551,0.06016904
fc_prior_T2R9UI.pt,721,1032,0.744588,1.489176,0.059854559999999994
fc_prior_NIY6NF.pt,724,1029,0.7455105,1.491021,0.060688380000000014
fc_prior_AUGFUI.pt,722,1036,0.74851,1.49702,0.058289539999999994
fc_prior_SQNTCL.pt,708,1065,0.7545525,1.509105,0.059489
fc_prior_4JHXPS.pt,717,1052,0.75481,1.50962,0.05794466000000001
fc_prior_JLFFA2.pt,724,1048,0.759276,1.518552,0.05819484000000002
fc_prior_95AM5V.pt,717,1070,0.767725,1.53545,0.05992334000000003
fc_prior_NEWDPW.pt,766,1007,0.7718655,1.543731,0.05794026000000001
fc_prior_4MR262.pt,760,1031,0.7840755,1.568151,0.05965034
fc_prior_EIJP6X.pt,759,1048,0.795956,1.591912,0.0587648
fc_prior_QPT1UA.pt,749,1066,0.798967,1.597934,0.05662383999999999
fc_prior_UUNXNF.pt,776,1044,0.810666,1.621332,0.05998996
fc_prior_M4L3NE.pt,769,1061,0.8164395,1.632879,0.058165379999999996
fc_prior_SVHJ0S.pt,799,1026,0.820287,1.640574,0.05835422000000003
fc_prior_4REM8F.pt,783,1055,0.8265925,1.653185,0.06130550000000001
fc_prior_FR9I0X.pt,780,1062,0.828891,1.657782,0.05759502
fc_prior_MG1XIF.pt,813,1023,0.8322105,1.664421,0.05930552000000001
fc_prior_OAKCEO.pt,840,1008,0.847224,1.694448,0.02481751999999999
fc_prior_6W38MD.pt,802,1056,0.84744,1.69488,0.057807200000000024
fc_prior_UUG3QZ.pt,842,1007,0.8483975,1.696795,0.059388159999999995
fc_prior_CI9DLP.pt,840,1011,0.8497455,1.699491,0.05638863999999998
fc_prior_ERDQ4K.pt,828,1026,0.850041,1.700082,0.05960365999999999
fc_prior_JDH8CF.pt,843,1008,0.850248,1.700496,0.05979245999999999
fc_prior_2QFNHO.pt,862,1003,0.8650875,1.730175,0.059248060000000005
fc_prior_9IJ7BG.pt,834,1038,0.866211,1.732422,0.06157118
fc_prior_H27QIQ.pt,826,1050,0.867825,1.73565,0.0609591
fc_prior_6QG3BK.pt,827,1049,0.8680475,1.736095,0.06025655999999999
fc_prior_DD8ASQ.pt,860,1018,0.875989,1.751978,0.060568340000000005
fc_prior_VAKSCA.pt,820,1077,0.8836785,1.767357,0.05749368
fc_prior_MUE4PA.pt,857,1033,0.8857975,1.771595,0.059819239999999996
fc_prior_S0SJHL.pt,827,1072,0.88708,1.77416,0.05915430000000001
fc_prior_0J9948.pt,850,1045,0.8887725,1.777545,0.05934938000000001
fc_prior_OFISB9.pt,873,1020,0.89097,1.78194,0.060594860000000014
fc_prior_5DRGER.pt,833,1076,0.896846,1.793692,0.05626960000000001
fc_prior_ALA3GX.pt,898,1000,0.8985,1.797,0.056399679999999994
fc_prior_2D3PHL.pt,868,1043,0.9058455,1.811691,0.056894080000000014
fc_prior_S69464.pt,875,1052,0.921026,1.842052,0.05941172000000001
fc_prior_QSF0NJ.pt,911,1012,0.922438,1.844876,0.05801080000000002
fc_prior_Y1CUWV.pt,896,1030,0.923395,1.84679,0.05864707999999999
fc_prior_93NUSD.pt,915,1012,0.926486,1.852972,0.059287459999999986
fc_prior_QWVSNP.pt,894,1036,0.926702,1.853404,0.059161860000000004
fc_prior_GEZR0A.pt,881,1061,0.9352715,1.870543,0.05933853999999998
fc_prior_CUZ2J0.pt,923,1013,0.9355055,1.871011,0.05921286000000001
fc_prior_MX9BD0.pt,918,1019,0.9359515,1.871903,0.022955100000000003
fc_prior_05EKE6.pt,926,1017,0.9422505,1.884501,0.0593952
