feature0,feature1,feature2,True,Pred,Error
28,141,141,0.004605219999999999,0.004631115876190491,0.005623157241237429
14,207,207,0.00462482,0.004627165807807833,0.0005072214286897068
28,145,145,0.004708519999999999,0.004603920655598465,0.022214909228703224
28,113,113,0.004615739999999999,0.0047060638226726695,0.01956865479265952
14,201,201,0.00460324,0.00460621187108926,0.000645604202531406
14,19,19,0.004609940000000001,0.004603432432432431,0.0014116382355452662
28,1697,1697,0.00462198,0.00459052906441442,0.006804645538401306
28,203,203,0.0047219,0.004737063433719449,0.0032112992057114096
56,11,11,0.004620559999999999,0.004655711675675672,0.007607665667294259
3,778,778,0.004637260000000001,0.0047011830630630715,0.013784662292619097
14,188,188,0.0046707400000000005,0.004617308412741315,0.01143964066907722
28,184,184,0.0046507200000000005,0.004622747351351365,0.006014692058140655
7,164,164,0.004683079999999999,0.004629656765057924,0.011407713500959805
7,205,205,0.00472664,0.004741047680394672,0.0030481865330704606
56,209,209,0.004618400000000001,0.0047219369173745135,0.022418352107767343
14,988,988,0.00467504,0.004700350803088782,0.005414029203767636
14,173,173,0.0046871000000000005,0.004590906511711703,0.020523028799961048
7,186,186,0.0052666,0.0047307591216216045,0.10174322682155382
14,188,188,0.00478644,0.004617308412741315,0.035335570331746675
14,179,179,0.004550600000000001,0.004612434542103837,0.013588217400746266
28,204,204,0.004634000000000001,0.004707390801801803,0.01583746262447164
7,110,110,0.004610139999999999,0.004585946480051506,0.005247892677552685
28,703,703,0.0047646599999999996,0.004739700756756756,0.005238410136975959
56,1521,1521,0.004650519999999999,0.004662381513513505,0.0025505778952689567
7,142,142,0.004609559999999999,0.004610747891119691,0.00025770162872215777
14,34,34,0.004607,0.004646756864135561,0.00862966445312807
28,201,201,0.00464704,0.0046812066443157494,0.007352345647067725
28,497,497,0.004580879999999999,0.004581321300900889,9.633539863292745e-05
14,51,51,0.004673919999999999,0.004592398595323904,0.017441762947610344
112,125,125,0.00473024,0.004635318692792802,0.02006691144787547
14,536,536,0.00461986,0.004638703947747742,0.004078900171810926
14,777,777,0.00465426,0.004676689272072056,0.004819084467145342
56,132,132,0.004625800000000002,0.004623770427027015,0.00043875069674161824
28,77,77,0.0045747,0.004645540709008986,0.01548532341114959
14,497,497,0.004691279999999999,0.004622681436743907,0.014622568522043536
28,2109,2109,0.004671239999999999,0.004615524432432438,0.011927361378897492
14,956,956,0.004647480000000001,0.004723146405405398,0.01628116859145107
28,255,255,0.00462978,0.004653938573779975,0.005218082453156465
56,260,260,0.004631599999999999,0.004631343154954949,5.545492811342128e-05
28,20,20,0.004628599999999998,0.004615858695495497,0.0027527339810097264
7,44,44,0.004691300000000001,0.004585800837323039,0.02248825755695895
14,229,229,0.00468214,0.004618475349806957,0.013597340146395288
56,999,999,0.0046370399999999985,0.004671716702702715,0.007478197881130272
224,173,173,0.004658500000000001,0.004703497932432459,0.00965931789899286
14,264,264,0.004622939999999999,0.00466481361042471,0.009057787993076098
14,240,240,0.00467646,0.004657342144401547,0.00408810416393022
112,54,54,0.004647480000000001,0.00470397116801804,0.012155225631533484
14,77,77,0.0046509,0.004713061315315294,0.013365437940031746
14,503,503,0.004672400000000001,0.004577127272972967,0.020390533136510913
14,93,93,0.004655219999999999,0.004598486535135134,0.012187064169870629
14,44,44,0.004634439999999999,0.0045949225213642265,0.00852691557896374
7,148,148,0.004644939999999998,0.004615118088288322,0.006420300738368198
56,528,528,0.00459072,0.004643173971943363,0.01142608827011071
28,245,245,0.00471122,0.00466377459189188,0.010070726501441312
14,79,79,0.0045853,0.004653315656756751,0.014833414772588855
28,108,108,0.004704020000000001,0.004611927059459464,0.019577497659562734
28,174,174,0.0046114400000000005,0.0046585124293436215,0.010207750581948585
7,31,31,0.00459794,0.004614634685585586,0.003630905489324775
7,109,109,0.00462302,0.004599083752123574,0.005177621528011218
28,253,253,0.004642799999999999,0.004745909970831887,0.022208574746249602
28,544,544,0.004642639999999998,0.0045811350180180056,0.013247846480018415
28,89,89,0.004622699999999999,0.004584389410360361,0.008287492080307629
3,43,43,0.0047475400000000015,0.004638704513513509,0.02292460653022247
14,93,93,0.00458154,0.004598486535135134,0.0036988731158373767
14,438,438,0.00462034,0.004610556702702714,0.002117440988603855
14,1341,1341,0.00457792,0.004651057189189207,0.015976074109902937
14,9,9,0.00468594,0.0046118277504504585,0.01581587676102168
14,1272,1272,0.0045923000000000005,0.004626854972972946,0.007524546082125574
14,112,112,0.00457908,0.004622094208494208,0.00939363551067203
14,97,97,0.0046362,0.00461756496956242,0.004019462153828543
14,9,9,0.0046188600000000015,0.0046118277504504585,0.001522507620829177
14,265,265,0.00462034,0.0047589279617760655,0.029995186885827845
28,109,109,0.004600959999999999,0.004604378354054059,0.0007429653928874262
14,54,54,0.004545499999999999,0.004608521396396392,0.013864568561520858
14,523,523,0.00464006,0.004647094610810808,0.0015160603118943641
28,208,208,0.004660319999999999,0.004673770775675656,0.002886234352073958
14,217,217,0.004597320000000001,0.004632502425396827,0.00765281194191968
14,118,118,0.00459298,0.0046369325561132725,0.009569507403313861
14,29,29,0.004591059999999999,0.004643730484749027,0.011472401743612087
14,67,67,0.00460142,0.004819950941505782,0.04749206582006901
14,956,956,0.00471546,0.004723146405405398,0.0016300436024051575
28,121,121,0.00459518,0.004620769142342339,0.005568692051745258
7,148,148,0.004691,0.004615118088288322,0.016176063038089585
56,129,129,0.004532759999999999,0.004626472820720724,0.020674560471043036
14,101,101,0.00458704,0.0046044975081080955,0.003805832979022587
56,1021,1021,0.004623779999999999,0.0046452449729729815,0.0046422998008084845
28,58,58,0.004615799999999998,0.004639421873873885,0.005117612087587642
1,529,529,0.0046165200000000016,0.0046965795171171176,0.017341962585912328
28,539,539,0.004563960000000001,0.0046392398198198135,0.016494408325185336
14,129,129,0.00458914,0.004612739260360349,0.005142414561409926
28,88,88,0.00464306,0.004572019970270273,0.015300260976538534
7,120,120,0.0046176,0.0045974230841698835,0.0043695677040273785
3,172,172,0.004603340000000001,0.004621993261261256,0.004052114608361588
7,116,116,0.004669199999999999,0.004627750113599301,0.008877299409041877
56,376,376,0.004621840000000001,0.004617620148648676,0.000913024109732298
112,27,27,0.0046639,0.004575289087065648,0.018999316652233644
7,30,30,0.00457572,0.004614226269755458,0.008415346602383494
28,61,61,0.00454734,0.004647180130115843,0.021955721392251937
7,72,72,0.00472126,0.004608723708108122,0.02383607170371421
14,515,515,0.00460652,0.004617664796439302,0.0024193526652010453
7,8,8,0.00470386,0.004668770594144129,0.007459704552403965
14,210,210,0.00460082,0.00460472154581725,0.0008480109670123228
112,102,102,0.004631520000000001,0.004642442219819828,0.0023582365659280935
28,84,84,0.004596779999999998,0.004594641702702718,0.00046517285954084467
112,932,932,0.0046205000000000005,0.0046757734054054135,0.01196264590529445
14,402,402,0.00461192,0.004597169111711724,0.0031984267481387956
14,169,169,0.004632699999999998,0.004636743445945971,0.0008728054797358863
56,218,218,0.00473194,0.004689485546470487,0.00897189176733274
112,499,499,0.00471956,0.004625155598198207,0.020002797252666224
7,91,91,0.00466054,0.004687848808815961,0.0058595803953963655
14,823,823,0.00472288,0.004650892054054068,0.015242383026020512
28,138,138,0.004614699999999999,0.004640299197940811,0.005547315739010465
28,215,215,0.004695899999999999,0.004640214351994847,0.011858354736078873
28,31,31,0.0046237399999999994,0.004638580273745168,0.0032095822310874676
1,1013,1013,0.00458664,0.0046064165945945874,0.004311782610928065
28,109,109,0.004551320000000001,0.004604378354054059,0.011657794673645819
7,390,390,0.0046814399999999985,0.004599338107207188,0.017537743256948804
7,208,208,0.0045709,0.004657895623680829,0.01903249331222049
56,250,250,0.0046276600000000005,0.004634453180180196,0.0014679514441845653
14,191,191,0.004657900000000001,0.004589564782017098,0.014670821181842356
28,75,75,0.00459424,0.0045940597225225255,3.923989114082483e-05
56,192,192,0.004910079999999998,0.004724741904510359,0.03774645127770607
14,228,228,0.0046460799999999995,0.0046110987522522675,0.007529196171338409
56,536,536,0.004646279999999999,0.004644612216216229,0.0003589503395770364
28,512,512,0.004572959999999998,0.004570730270270246,0.00048759003572141745
28,137,137,0.00463028,0.004654500835070791,0.0052309655292533735
14,307,307,0.0046320799999999985,0.004637883539768318,0.0012529014542753704
7,212,212,0.00473314,0.004669529930630614,0.013439295978861074
7,111,111,0.004570060000000001,0.004597573887387412,0.0060204652427781665
7,167,167,0.004661440000000001,0.0046350942698198325,0.0056518436749520735
28,78,78,0.004602940000000001,0.004632790903346197,0.006485181937239269
56,158,158,0.004625120000000002,0.004671853383783776,0.010104253248299295
28,228,228,0.0047568,0.004667372035521232,0.018800026168594035
14,497,497,0.00458246,0.004622681436743907,0.00877725866541261
14,145,145,0.00459746,0.004654491098467305,0.012404914554407117
3,174,174,0.004612620000000001,0.004656385354954946,0.009488176991589391
14,36,36,0.004565600000000001,0.004638541390990976,0.015976299060577973
1,590,590,0.004669780000000001,0.004682387135135131,0.002699727853374262
14,97,97,0.00463666,0.00461756496956242,0.004118272730279935
56,931,931,0.004667880000000002,0.004648550486486505,0.004140961959925426
7,4,4,0.004660700000000001,0.004641246816216207,0.004173875980816989
14,41,41,0.0046717,0.004624105001046115,0.010187939926340444
28,454,454,0.0045945399999999985,0.004755542972972979,0.03504223991367588
7,816,816,0.004588899999999999,0.0046879171891891685,0.021577543461214977
1,1022,1022,0.004778739999999999,0.004612847891891885,0.03471461266110198
7,1010,1010,0.004587259999999999,0.004568618000000012,0.0040638638315654944
28,415,415,0.0047375,0.00458123989189191,0.03298366398059953
7,118,118,0.004639560000000002,0.004624110177734894,0.0033300188520263567
7,148,148,0.00465462,0.004615118088288322,0.008486602926055901
7,153,153,0.0046799599999999995,0.0046347113090089926,0.009668606353688268
112,1706,1706,0.004659160000000001,0.004641031891891908,0.003890853310058649
14,499,499,0.004627580000000001,0.00459751415637065,0.0064970986194405125
14,118,118,0.0046265,0.0046369325561132725,0.002254956471041192
14,267,267,0.00458982,0.004658930920077212,0.015057435820405194
14,187,187,0.004610860000000001,0.004614787249613899,0.0008517390712140577
28,111,111,0.004558640000000001,0.0046329011568854465,0.01629019990291963
56,251,251,0.004632959999999999,0.004680321350321764,0.010222697869561741
112,184,184,0.004695339999999998,0.004635512745173759,0.012741836549906772
28,983,983,0.004636899999999999,0.004647421283783782,0.002269034006293511
14,1584,1584,0.004569060000000001,0.0046055843783783705,0.007993849583583906
112,210,210,0.004659179999999999,0.004665853718918915,0.0014323805731729965
14,81,81,0.00460052,0.004623856718018028,0.005072626141833426
56,40,40,0.00463884,0.004656093407207212,0.0037193365598322974
28,48,48,0.0047541,0.004587115934234245,0.03512422241134075
112,239,239,0.00459482,0.004726380387387404,0.028632326704289522
14,184,184,0.004656499999999999,0.00466945763063064,0.002782697440275027
28,73,73,0.00463128,0.004647020477477461,0.0033987315553068295
28,42,42,0.004622560000000001,0.004608671696332041,0.0030044615252069547
14,139,139,0.004660159999999999,0.004717888648648647,0.012387696698964794
56,158,158,0.0046825999999999994,0.004671853383783776,0.0022950105104479835
28,138,138,0.00459572,0.004640299197940811,0.009700155349066254
112,407,407,0.004644760000000001,0.004691901238738755,0.010149337907395457
14,507,507,0.004578779999999999,0.004613554227027043,0.007594649017214944
112,1183,1183,0.004666100000000001,0.004749661135135125,0.01790813208785148
28,181,181,0.004645659999999999,0.004642630563063093,0.0006521004414672348
14,505,505,0.004635659999999999,0.004588754810810794,0.010118341118461011
7,127,127,0.004609759999999999,0.004696232563706538,0.018758582595740057
7,37,37,0.004608300000000001,0.004632075290990989,0.0051592324698887726
14,974,974,0.00468584,0.004715152450579148,0.006255538084771965
112,772,772,0.004639399999999999,0.004630796270270265,0.0018544919019128255
112,169,169,0.00464902,0.004659511644144138,0.0022567431725692357
28,507,507,0.004591760000000001,0.004618267108108111,0.005772755568259127
7,513,513,0.0045918999999999995,0.004691472721685967,0.02168442729283477
14,10,10,0.004625959999999999,0.0046044991243243145,0.004639226382347621
56,2050,2050,0.004602120000000001,0.004691854594594618,0.019498534283029723
14,488,488,0.004608180000000001,0.004625246490090071,0.003703520715351953
56,120,120,0.004612780000000001,0.004591497621621627,0.004613785695041566
112,71,71,0.004644800000000001,0.004688519895495506,0.009412654042263439
56,275,275,0.004637779999999999,0.0046402804189189005,0.0005391413389382858
112,140,140,0.004589859999999999,0.004636423576576562,0.010144879490128865
28,244,244,0.004708540000000001,0.004659860202702693,0.010338618191054428
28,192,192,0.004668339999999999,0.0045991395891892,0.014823344231739494
28,116,116,0.004729539999999999,0.004697225670527665,0.006832446595722685
28,691,691,0.00462122,0.004740698486486487,0.02585431693069958
14,330,330,0.0046739,0.004694873737966549,0.004487416925169452
28,187,187,0.004640320000000001,0.004616939680437577,0.005038514490902206
14,502,502,0.004592480000000001,0.004580002714285709,0.0027168949487623145
112,129,129,0.004623599999999999,0.004657385686936932,0.007307225308619346
56,243,243,0.00468442,0.004672224930501921,0.0026033253845894975
28,57,57,0.00460826,0.004583070605405414,0.005466140060366881
7,165,165,0.004635140000000001,0.004686383570570574,0.011055452601339515
28,225,225,0.004666699999999999,0.004669278345945958,0.0005524987562858096
112,157,157,0.004568539999999999,0.00466892199999999,0.021972446339528797
14,515,515,0.00466716,0.004617664796439302,0.010604993949360618
112,79,79,0.00462076,0.004646030913577852,0.005468995052297076
56,10,10,0.0045946,0.004642971405405419,0.01052788173190691
