feature0,feature1,feature2,feature3,feature4,True,Pred,Error
112,148,148,3,2,0.00516256,0.005115218386486504,0.009170181753528541
14,494,494,2,2,0.00506828,0.0050860840504504574,0.003512838763931311
28,503,503,3,2,0.00507076,0.0048707210113256,0.039449508293510196
112,520,520,3,2,0.005061880000000001,0.005023649207207219,0.007552686510304895
14,190,190,3,2,0.0047186,0.004963021940454743,0.05179967372838203
14,387,387,2,2,0.005077120000000001,0.005107819837837849,0.0060467032171483154
28,837,837,3,2,0.00472436,0.00525691122072073,0.11272452156921359
28,61,61,3,2,0.005076100000000001,0.0050934535822393795,0.0034186840762354107
28,238,238,2,1,0.005115220000000001,0.005119070950450461,0.0007528416080755489
112,31,31,3,2,0.005090439999999999,0.00508630168468467,0.0008129582738091968
112,252,252,3,1,0.00518734,0.005141222306949821,0.008890431907332038
112,58,58,3,2,0.004714439999999999,0.004982767547627302,0.056916101939424944
224,51,51,2,2,0.005171959999999996,0.005307073348391254,0.02612420598598169
28,511,511,3,2,0.005212100000000001,0.005096270733848129,0.02222314732101683
14,50,50,3,2,0.0051030599999999995,0.005092647464350047,0.002040449387221155
14,37,37,2,2,0.005128579999999998,0.005130423581853273,0.0003594721839720288
14,74,74,2,2,0.004753960000000001,0.005091924129729731,0.07109107559376394
112,332,332,2,2,0.00502158,0.005167877351351381,0.029133729095499897
14,24,24,2,2,0.005087839999999999,0.004992603640604904,0.018718426561191923
28,51,51,3,2,0.0050844,0.00507621588558561,0.0016096519578298147
14,54,54,3,2,0.004733999999999999,0.005064762932428552,0.06986965197054369
28,253,253,2,2,0.005124480000000002,0.00485342727507509,0.05289370334646864
28,55,55,3,2,0.0051268,0.004812270005405417,0.06135015888947939
14,243,243,3,2,0.0050819,0.005074261969369387,0.0015029871958545844
112,58,58,2,1,0.005070660000000002,0.004734841106306309,0.06622784680765277
14,130,130,3,2,0.00514932,0.005043536913770908,0.02054311758233932
224,357,357,3,1,0.0051901,0.005144180918918903,0.008847436673878512
56,238,238,3,2,0.00471566,0.0050935140807807835,0.08012750723775325
28,185,185,3,2,0.00469466,0.005091163153153148,0.08445833205240602
14,69,69,2,2,0.005545399999999999,0.00510930518198199,0.07864082266707705
28,498,498,3,2,0.0047247200000000026,0.005032910963963973,0.06522946628878959
28,55,55,3,2,0.00512982,0.004812270005405417,0.06190275576815233
14,201,201,3,2,0.0053039,0.005014784074731891,0.054510063400160076
14,249,249,3,2,0.0047723800000000005,0.004922920755083642,0.031544167707441916
56,288,288,2,1,0.0051563,0.00538120806435006,0.04361811072863492
112,190,190,2,2,0.0046742,0.005233445623552111,0.1196452063566195
112,201,201,2,2,0.005130859999999999,0.005181042648648675,0.009780553094154928
28,151,151,2,2,0.00515418,0.005037155394594575,0.022704795991879547
14,427,427,2,2,0.005088299999999999,0.005101264398198189,0.0025478840080558197
56,128,128,3,2,0.004715199999999999,0.004831835647747732,0.024736097673000626
14,477,477,3,2,0.004745300000000001,0.005118998486486511,0.07875128790308522
14,243,243,2,1,0.005098520000000002,0.0050255919459459356,0.01430376933974303
112,383,383,2,2,0.005123600000000001,0.005096034513513519,0.005380101195737671
14,24,24,3,2,0.005101199999999999,0.005092903228314022,0.0016264352869867725
112,149,149,2,2,0.005169979999999999,0.004909088418018031,0.05046278360495955
14,180,180,2,1,0.0047453,0.005171949567567554,0.08990992509800308
14,138,138,2,2,0.00514292,0.005044011974131268,0.01923188108481789
28,141,141,2,2,0.0051209,0.0051337332648648416,0.0025060565261655733
14,539,539,3,2,0.005736299999999999,0.005099242864864849,0.11105715097452185
14,251,251,2,2,0.0050953199999999995,0.005016543535911241,0.015460552838439738
56,51,51,2,1,0.005097460000000001,0.005182521770270255,0.01668708930923532
14,34,34,3,2,0.0047516599999999996,0.005145151237837833,0.08281132022026698
112,475,475,3,2,0.00473378,0.004917249196396406,0.038757440437960027
14,49,49,2,2,0.00510414,0.005125178464231094,0.0041218430981700745
28,184,184,2,1,0.005193820000000001,0.005091313486486475,0.019736246830565088
112,38,38,3,2,0.005108419999999999,0.00484910098918922,0.050763056054666335
56,29,29,3,2,0.00510596,0.005097265458558557,0.0017028220827117642
224,494,494,3,2,0.00515444,0.004899104738867455,0.04953695476764596
112,74,74,3,2,0.005120899999999999,0.00485967800469756,0.05101095418821678
112,236,236,2,2,0.00508432,0.005019084699549563,0.012830683444479601
14,246,246,2,2,0.005145980000000001,0.005084760021621632,0.011896660767894382
112,235,235,2,2,0.00509144,0.00489618890444014,0.038348894528828774
14,70,70,2,1,0.0051189600000000005,0.00511450379369368,0.0008705296205324694
28,51,51,3,2,0.00508236,0.00507621588558561,0.0012089097219382104
112,59,59,2,2,0.005102,0.005041571367310162,0.011844106760062239
28,538,538,3,2,0.005124719999999999,0.005048936450450467,0.014787841979568062
56,1034,1034,2,2,0.00520206,0.004985846913513513,0.041562974376782864
112,839,839,3,2,0.005239580000000001,0.005105843585585602,0.02552426232911767
14,197,197,3,2,0.005085139999999999,0.006300029427027019,0.23890973051420808
56,203,203,3,2,0.0051013,0.004933063694594612,0.03297910442541846
28,62,62,3,2,0.005082020000000001,0.005086121314028306,0.0008070243777679949
28,503,503,3,2,0.004720819999999999,0.0048707210113256,0.03175317239920207
112,51,51,3,2,0.00469012,0.004892689335199484,0.04319065081479454
14,40,40,2,2,0.005101580000000001,0.00511216211171171,0.0020742812445769263
112,46,46,3,2,0.005137320000000001,0.005075783699356489,0.01197828841565483
56,49,49,3,2,0.005132200000000001,0.005107897772522493,0.0047352456017902
224,241,241,3,2,0.0046604,0.005067262468468493,0.08730204885170635
56,55,55,2,2,0.005121260000000001,0.00485460000077222,0.05206921719025807
14,136,136,3,1,0.0051368199999999985,0.005100019734877756,0.007164016866902631
112,136,136,2,2,0.004651360000000002,0.004980462805984554,0.0707541033126982
14,136,136,3,2,0.005093960000000001,0.005102579536679565,0.0016921092194607228
112,507,507,3,2,0.0047830799999999995,0.0051530553644199666,0.07735086271188589
112,190,190,3,2,0.005103760000000001,0.005034010722007739,0.013666253505701909
14,114,114,2,2,0.005095699999999998,0.005526503543243249,0.08454256397418437
28,491,491,2,2,0.0050994399999999985,0.004859175214414406,0.047115915784006236
28,88,88,2,2,0.004754779999999999,0.004941494958815979,0.039268895472762126
112,34,34,3,2,0.005114320000000001,0.004993774245302431,0.02357024095042363
14,47,47,2,2,0.0050925200000000006,0.00511912436906906,0.005224205122230163
112,500,500,3,1,0.00514492,0.004961485460875162,0.03565352602661231
14,825,825,2,2,0.005103080000000001,0.005084592950193065,0.0036227238857585104
14,298,298,2,2,0.00506666,0.005132234564864838,0.012942365358014669
112,56,56,2,2,0.00511486,0.005027065616315666,0.017164572184641194
112,186,186,3,2,0.00505858,0.005049472207207182,0.0018004643186067812
14,66,66,2,2,0.004749239999999999,0.005001881877953277,0.05319627518366675
112,237,237,3,2,0.0050774999999999995,0.005083228215358194,0.0011281566436621964
28,182,182,2,2,0.00507448,0.00485573605405404,0.04310667220009932
112,62,62,2,2,0.00475794,0.005076303943758066,0.066912139236322
14,490,490,2,2,0.0051312599999999995,0.005033667776126128,0.019019153945399637
28,184,184,3,2,0.0050919400000000005,0.0050460503108108075,0.009012221115958365
56,59,59,3,2,0.005090979999999999,0.005103395590926644,0.0024387428209587192
14,502,502,3,2,0.00476618,0.00496816041207637,0.04237783971154459
112,466,466,3,2,0.00499278,0.005016881162162168,0.004827202913440723
112,242,242,3,2,0.005160920000000001,0.004797520501415687,0.07041370503404701
28,242,242,3,2,0.0050776599999999995,0.005061978213513485,0.003088388447929722
14,618,618,3,2,0.005159619999999999,0.005090136810810827,0.013466726074628082
112,838,838,3,2,0.00514744,0.005003537106306314,0.02795620613230761
56,29,29,3,2,0.0050979400000000005,0.005097265458558557,0.0001323164732114835
14,502,502,3,2,0.005098279999999999,0.00496816041207637,0.025522252195569813
14,188,188,3,1,0.005136240000000002,0.005010588215057928,0.024463768231639104
28,286,286,2,2,0.005084720000000002,0.00513797637837838,0.010473807481705557
56,191,191,3,2,0.004735119999999999,0.005090416646846849,0.07503434904434317
224,247,247,3,2,0.00504288,0.005019473531338483,0.004641488328399017
112,136,136,2,2,0.00502092,0.004980462805984554,0.008057725280515501
28,302,302,2,2,0.005112059999999999,0.005098162432432462,0.0027185845955518787
112,141,141,2,2,0.004639019999999999,0.0049969740651866065,0.07716156972520223
28,92,92,2,2,0.00475084,0.005016609321879031,0.05594154336475889
14,190,190,3,1,0.0051097400000000015,0.0049130053050193264,0.03850189931007742
