model_path,HW,CIN,latency
global-avgpool_prior_N71F6Y.pt,7,228,0.005064760000000001
global-avgpool_prior_44CBKI.pt,7,49,0.00508944
global-avgpool_prior_XRPDT0.pt,3,682,0.005098459999999999
global-avgpool_prior_04ODIO.pt,7,450,0.005100819999999999
global-avgpool_prior_K3ZPS7.pt,7,118,0.005109560000000002
global-avgpool_prior_KW2BAL.pt,3,149,0.00510818
global-avgpool_prior_4P9ZWK.pt,7,112,0.00511256
global-avgpool_prior_WH0HSV.pt,7,1138,0.005114
global-avgpool_prior_LQZ176.pt,3,96,0.005086619999999999
global-avgpool_prior_BYTY6I.pt,3,257,0.0051042399999999995
global-avgpool_prior_9CUBL9.pt,3,19,0.005099539999999999
global-avgpool_prior_UMZHB6.pt,3,498,0.00518262
global-avgpool_prior_WQPUZB.pt,3,132,0.005741820000000001
global-avgpool_prior_YV5D01.pt,3,388,0.00509506
global-avgpool_prior_KWCCKG.pt,7,178,0.00508172
global-avgpool_prior_7PEOUO.pt,3,105,0.0051678800000000006
global-avgpool_prior_6ON62M.pt,3,933,0.00512274
global-avgpool_prior_2XZ92X.pt,3,209,0.005081579999999999
global-avgpool_prior_ICHUY3.pt,7,514,0.020684519999999994
global-avgpool_prior_XVJPCP.pt,3,21,0.00515064
global-avgpool_prior_B0HKDJ.pt,7,158,0.00506438
global-avgpool_prior_AUNDZ6.pt,3,993,0.00511324
global-avgpool_prior_0BKHOY.pt,3,129,0.00506738
global-avgpool_prior_QBKLD4.pt,7,13,0.005067659999999999
global-avgpool_prior_FBU1HY.pt,3,488,0.00514014
global-avgpool_prior_66LBE3.pt,7,59,0.00513036
global-avgpool_prior_RGG4F7.pt,3,898,0.00510068
global-avgpool_prior_XVVRKR.pt,3,534,0.0050654
global-avgpool_prior_SHGHG4.pt,3,537,0.0051076
global-avgpool_prior_3YSGH6.pt,3,523,0.00511656
global-avgpool_prior_LYHOBP.pt,7,192,0.0051291800000000005
global-avgpool_prior_44ZGT8.pt,3,107,0.00508748
global-avgpool_prior_XU3UIJ.pt,3,235,0.005111600000000002
global-avgpool_prior_TR35KG.pt,7,407,0.005149020000000001
global-avgpool_prior_BUI9VL.pt,7,424,0.005073920000000001
global-avgpool_prior_5DQHJU.pt,7,79,0.005102779999999999
global-avgpool_prior_JYURIL.pt,7,265,0.0051649999999999995
global-avgpool_prior_NOB72Y.pt,3,75,0.005083099999999999
global-avgpool_prior_I8OT4V.pt,7,1010,0.00507298
global-avgpool_prior_3S91M5.pt,3,529,0.00506768
global-avgpool_prior_M8L9VY.pt,3,20,0.005135279999999999
global-avgpool_prior_KSJR11.pt,3,1019,0.0051017
global-avgpool_prior_2RC2R6.pt,3,129,0.005109739999999999
global-avgpool_prior_5K48V9.pt,3,158,0.005110379999999999
global-avgpool_prior_EJ479L.pt,3,132,0.005150619999999998
global-avgpool_prior_S5BBLL.pt,7,262,0.005058279999999999
global-avgpool_prior_Q38QSU.pt,3,513,0.005087460000000001
global-avgpool_prior_39XLH8.pt,7,312,0.005076139999999999
global-avgpool_prior_P7DJ7M.pt,7,570,0.005140939999999999
global-avgpool_prior_8B4VCP.pt,7,317,0.0050942
global-avgpool_prior_UON9EH.pt,3,193,0.0050948799999999995
global-avgpool_prior_ZP25FB.pt,7,975,0.005160639999999999
global-avgpool_prior_NP8BOP.pt,3,1033,0.0051615
global-avgpool_prior_1XKZXU.pt,7,177,0.00507424
global-avgpool_prior_5I93ZR.pt,7,234,0.005092179999999999
global-avgpool_prior_6SEUAW.pt,3,54,0.00509494
global-avgpool_prior_EKLDX1.pt,7,806,0.00516976
global-avgpool_prior_QNUT62.pt,7,144,0.005076219999999999
global-avgpool_prior_HOWYAV.pt,7,202,0.005180260000000001
global-avgpool_prior_HHI6FY.pt,7,480,0.005112719999999999
global-avgpool_prior_O6DW6I.pt,3,61,0.0051731599999999996
